"ID","nadconVersion","srcDatum","destDatum","srcLat","srcLatDms","destLat","destLatDms","siglat","srcLon","srcLonDms","destLon","destLonDms","siglon","srcEht","destEht","sigeht","spcZone","spcNorthing_m","spcEasting_m","spcNorthing_usft","spcEasting_usft","spcNorthing_ift","spcEasting_ift","spcConvergence","spcScaleFactor","spcCombinedFactor","utmZone","utmNorthing","utmEasting","utmConvergence","utmScaleFactor","utmCombinedFactor","x","y","z","usng"
"48174","5.0","NAD83(2011)","NAD83(2011)","47.4158515186","N472457.06547","47.4158515186","N472457.06547","0.000000","-122.1969052753","W1221148.85899","-122.1969052753","W1221148.85899","0.000000","N/A","N/A","N/A","WA N-4601","47,147.081","397,103.239","154,681.715","1,302,829.544","154,682.025","1,302,832.150","-01 00 54.75","1.00001676","N/A","UTM Zone 10","5,251,690.478","560,580.232","00 35 28.77","0.99964510","N/A","N/A","N/A","N/A","10TET6058051690"
"48175","5.0","NAD83(2011)","NAD83(2011)","47.3678857708","N472204.38877","47.3678857708","N472204.38877","0.000000","-122.1892492485","W1221121.29729","-122.1892492485","W1221121.29729","0.000000","N/A","N/A","N/A","WA N-4601","41,804.825","397,586.956","137,154.663","1,304,416.538","137,154.937","1,304,419.147","-01 00 34.23","1.00002726","N/A","UTM Zone 10","5,246,365.884","561,213.270","00 35 47.41","0.99964605","N/A","N/A","N/A","N/A","10TET6121346365"
"48176","5.0","NAD83(2011)","NAD83(2011)","47.3869674103","N472313.08268","47.3869674103","N472313.08268","0.000000","-122.2021763582","W1221207.83489","-122.2021763582","W1221207.83489","0.000000","N/A","N/A","N/A","WA N-4601","43,943.290","396,648.401","144,170.611","1,301,337.295","144,170.899","1,301,339.898","-01 01 08.87","1.00002300","N/A","UTM Zone 10","5,248,476.401","560,215.523","00 35 13.81","0.99964456","N/A","N/A","N/A","N/A","10TET6021548476"
"48177","5.0","NAD83(2011)","NAD83(2011)","47.0466462411","N470247.92647","47.0466462411","N470247.92647","0.000000","-123.0503686772","W1230301.32724","-123.0503686772","W1230301.32724","0.000000","N/A","N/A","N/A","WA S-4602","193,571.317","306,242.076","635,075.230","1,004,729.210","635,076.500","1,004,731.219","-01 51 09.28","0.99994703","N/A","UTM Zone 10","5,210,348.990","496,174.026","-00 02 12.72","0.99960018","N/A","N/A","N/A","N/A","10TDT9617410348"
"48178","5.0","NAD83(2011)","NAD83(2011)","47.4177610242","N472503.93969","47.4177610242","N472503.93969","0.000000","-122.1970379232","W1221149.33652","-122.1970379232","W1221149.33652","0.000000","N/A","N/A","N/A","WA N-4601","47,359.525","397,096.992","155,378.710","1,302,809.049","155,379.021","1,302,811.655","-01 00 55.10","1.00001636","N/A","UTM Zone 10","5,251,902.584","560,568.037","00 35 28.48","0.99964508","N/A","N/A","N/A","N/A","10TET6056851902"
"48179","5.0","NAD83(2011)","NAD83(2011)","47.2073110338","N471226.31972","47.2073110338","N471226.31972","0.000000","-123.1011468981","W1230604.12883","-123.1011468981","W1230604.12883","0.000000","N/A","N/A","N/A","WA S-4602","211,548.500","302,974.610","694,055.370","994,009.200","694,056.758","994,011.188","-01 53 22.06","0.99997361","N/A","UTM Zone 10","5,228,207.214","492,340.044","-00 04 27.20","0.99960072","N/A","N/A","N/A","N/A","10TDT9234028207"
"48180","5.0","NAD83(2011)","NAD83(2011)","47.1161364825","N470658.09134","47.1161364825","N470658.09134","0.000000","-122.5611678775","W1223340.20436","-122.5611678775","W1223340.20436","0.000000","N/A","N/A","N/A","WA S-4602","200,207.226","343,600.270","656,846.540","1,127,295.220","656,847.854","1,127,297.475","-01 29 50.01","0.99995756","N/A","UTM Zone 10","5,218,163.481","533,290.080","00 19 17.58","0.99961362","N/A","N/A","N/A","N/A","10TET3329018163"
"48181","5.0","NAD83(2011)","NAD83(2011)","47.2569121237","N471524.88365","47.2569121237","N471524.88365","0.000000","-122.3597324013","W1222135.03664","-122.3597324013","W1222135.03664","0.000000","N/A","N/A","N/A","WA S-4602","215,473.164","359,251.004","706,931.540","1,178,642.670","706,932.954","1,178,645.027","-01 21 03.25","0.99998341","N/A","UTM Zone 10","5,233,913.250","548,442.814","00 28 12.81","0.99962884","N/A","N/A","N/A","N/A","10TET4844233913"
"48182","5.0","NAD83(2011)","NAD83(2011)","47.7339738612","N474402.30590","47.7339738612","N474402.30590","0.000000","-122.3121694416","W1221843.80999","-122.3121694416","W1221843.80999","0.000000","N/A","N/A","N/A","WA N-4601","82,670.255","389,085.925","271,227.327","1,276,526.071","271,227.869","1,276,528.624","-01 06 03.68","0.99996458","N/A","UTM Zone 10","5,286,962.301","551,572.177","00 30 32.50","0.99963268","N/A","N/A","N/A","N/A","10TET5157286962"
"48183","5.0","NAD83(2011)","NAD83(2011)","47.2143419306","N471251.63095","47.2143419306","N471251.63095","0.000000","-123.0986139984","W1230555.01039","-123.0986139984","W1230555.01039","0.000000","N/A","N/A","N/A","WA S-4602","212,323.391","303,192.143","696,597.660","994,722.890","696,599.053","994,724.879","-01 53 15.44","0.99997495","N/A","UTM Zone 10","5,228,988.315","492,532.850","-00 04 20.54","0.99960069","N/A","N/A","N/A","N/A","10TDT9253228988"
"48184","5.0","NAD83(2011)","NAD83(2011)","47.2127770480","N471245.99737","47.2127770480","N471245.99737","0.000000","-123.1000698708","W1230600.25153","-123.1000698708","W1230600.25153","0.000000","N/A","N/A","N/A","WA S-4602","212,153.148","303,076.188","696,039.120","994,342.460","696,040.512","994,344.449","-01 53 19.25","0.99997465","N/A","UTM Zone 10","5,228,814.549","492,422.387","-00 04 24.38","0.99960071","N/A","N/A","N/A","N/A","10TDT9242228814"
"48185","5.0","NAD83(2011)","NAD83(2011)","47.6535307272","N473912.71062","47.6535307272","N473912.71062","0.000000","-117.4134215624","W1172448.31762","-117.4134215624","W1172448.31762","0.000000","N/A","N/A","N/A","WA N-4601","78,368.313","756,825.235","257,113.375","2,483,017.458","257,113.889","2,483,022.424","02 32 46.30","0.99997490","N/A","UTM Zone 11","5,277,875.553","468,954.713","-00 18 20.00","0.99961184","N/A","N/A","N/A","N/A","11TMN6895477875"
"48186","5.0","NAD83(2011)","NAD83(2011)","47.6582231036","N473929.60317","47.6582231036","N473929.60317","0.000000","-117.4111039565","W1172439.97424","-117.4111039565","W1172439.97424","0.000000","N/A","N/A","N/A","WA N-4601","78,897.237","756,975.973","258,848.685","2,483,512.006","258,849.202","2,483,516.973","02 32 52.51","0.99997425","N/A","UTM Zone 11","5,278,396.133","469,131.516","-00 18 13.92","0.99961171","N/A","N/A","N/A","N/A","11TMN6913178396"
"48187","5.0","NAD83(2011)","NAD83(2011)","47.3853156854","N472307.13647","47.3853156854","N472307.13647","0.000000","-122.2967475528","W1221748.29119","-122.2967475528","W1221748.29119","0.000000","N/A","N/A","N/A","WA N-4601","43,891.078","389,505.344","143,999.310","1,277,902.115","143,999.598","1,277,904.671","-01 05 22.35","1.00002337","N/A","UTM Zone 10","5,248,224.025","553,079.478","00 31 03.19","0.99963462","N/A","N/A","N/A","N/A","10TET5307948224"
"48188","5.0","NAD83(2011)","NAD83(2011)","47.2506113588","N471502.20089","47.2506113588","N471502.20089","0.000000","-122.2583289595","W1221529.98425","-122.2583289595","W1221529.98425","0.000000","N/A","N/A","N/A","WA S-4602","214,596.844","366,908.537","704,056.480","1,203,765.760","704,057.888","1,203,768.168","-01 16 38.07","0.99998212","N/A","UTM Zone 10","5,233,280.996","556,121.651","00 32 40.72","0.99963871","N/A","N/A","N/A","N/A","10TET5612133280"
"48189","5.0","NAD83(2011)","NAD83(2011)","46.0563040015","N460322.69441","46.0563040015","N460322.69441","0.000000","-118.3460670696","W1182045.84145","-118.3460670696","W1182045.84145","0.000000","N/A","N/A","N/A","WA S-4602","82,633.701","666,653.535","271,107.400","2,187,179.140","271,107.942","2,187,183.514","01 33 52.59","0.99995691","N/A","UTM Zone 11","5,101,184.020","395,877.022","-00 58 09.43","0.99973328","N/A","N/A","N/A","N/A","11TLM9587701184"
"48190","5.0","NAD83(2011)","NAD83(2011)","47.4452505674","N472642.90204","47.4452505674","N472642.90204","0.000000","-122.2961702470","W1221746.21289","-122.2961702470","W1221746.21289","0.000000","N/A","N/A","N/A","WA N-4601","50,552.654","389,675.586","165,854.833","1,278,460.651","165,855.165","1,278,463.208","-01 05 20.80","1.00001066","N/A","UTM Zone 10","5,254,885.208","553,062.804","00 31 06.51","0.99963460","N/A","N/A","N/A","N/A","10TET5306254885"
"48191","5.0","NAD83(2011)","NAD83(2011)","47.7053196780","N474219.15084","47.7053196780","N474219.15084","0.000000","-122.3295792888","W1221946.48544","-122.3295792888","W1221946.48544","0.000000","N/A","N/A","N/A","WA N-4601","79,510.292","387,718.397","260,860.017","1,272,039.440","260,860.539","1,272,041.984","-01 06 50.35","0.99996803","N/A","UTM Zone 10","5,283,766.234","550,294.398","00 29 45.30","0.99963108","N/A","N/A","N/A","N/A","10TET5029483766"
"48192","5.0","NAD83(2011)","NAD83(2011)","47.7405768728","N474426.07674","47.7405768728","N474426.07674","0.000000","-122.3288396581","W1221943.82277","-122.3288396581","W1221943.82277","0.000000","N/A","N/A","N/A","WA N-4601","83,428.408","387,850.065","273,714.703","1,272,471.422","273,715.250","1,272,473.966","-01 06 48.37","0.99996382","N/A","UTM Zone 10","5,287,685.190","550,315.920","00 29 48.27","0.99963111","N/A","N/A","N/A","N/A","10TET5031587685"
"48193","5.0","NAD83(2011)","NAD83(2011)","46.2890963950","N461720.74702","46.2890963950","N461720.74702","0.000000","-118.0915591743","W1180529.61303","-118.0915591743","W1180529.61303","0.000000","N/A","N/A","N/A","WA S-4602","109,065.574","685,549.524","357,825.970","2,249,173.730","357,826.686","2,249,178.228","01 44 58.13","0.99992787","N/A","UTM Zone 11","5,126,747.869","415,919.543","-00 47 20.63","0.99968690","N/A","N/A","N/A","N/A","11TMM1591926747"
"48194","5.0","NAD83(2011)","NAD83(2011)","47.5796622700","N473446.78417","47.5796622700","N473446.78417","0.000000","-122.1695379374","W1221010.33657","-122.1695379374","W1221010.33657","0.000000","N/A","N/A","N/A","WA N-4601","65,320.693","399,484.412","214,306.308","1,310,641.776","214,306.736","1,310,644.397","-00 59 41.39","0.99998609","N/A","UTM Zone 10","5,269,917.267","562,450.082","00 36 47.09","0.99964793","N/A","N/A","N/A","N/A","10TET6245069917"
"48195","5.0","NAD83(2011)","NAD83(2011)","47.5805449380","N473449.96178","47.5805449380","N473449.96178","0.000000","-122.1718793059","W1221018.76550","-122.1718793059","W1221018.76550","0.000000","N/A","N/A","N/A","WA N-4601","65,421.875","399,310.008","214,638.267","1,310,069.585","214,638.697","1,310,072.205","-00 59 47.67","0.99998595","N/A","UTM Zone 10","5,270,013.482","562,272.967","00 36 40.90","0.99964765","N/A","N/A","N/A","N/A","10TET6227270013"
"48196","5.0","NAD83(2011)","NAD83(2011)","47.4662087059","N472758.35134","47.4662087059","N472758.35134","0.000000","-121.9227308174","W1215521.83094","-121.9227308174","W1215521.83094","0.000000","N/A","N/A","N/A","WA N-4601","52,415.529","417,870.467","171,966.616","1,370,963.358","171,966.960","1,370,966.100","-00 48 39.88","1.00000647","N/A","UTM Zone 10","5,257,536.737","581,184.477","00 47 37.90","0.99968100","N/A","N/A","N/A","N/A","10TET8118457536"
"48197","5.0","NAD83(2011)","NAD83(2011)","47.6523840191","N473908.58247","47.6523840191","N473908.58247","0.000000","-117.4127333782","W1172445.84016","-117.4127333782","W1172445.84016","0.000000","N/A","N/A","N/A","WA N-4601","78,243.244","756,882.546","256,703.044","2,483,205.488","256,703.557","2,483,210.454","02 32 48.14","0.99997506","N/A","UTM Zone 11","5,277,747.834","469,005.713","-00 18 18.15","0.99961180","N/A","N/A","N/A","N/A","11TMN6900577747"
"48198","5.0","NAD83(2011)","NAD83(2011)","46.5631493912","N463347.33781","46.5631493912","N463347.33781","0.000000","-120.4730757867","W1202823.07283","-120.4730757867","W1202823.07283","0.000000","N/A","N/A","N/A","WA S-4602","136,694.079","502,064.202","448,470.490","1,647,188.970","448,471.387","1,647,192.264","00 01 10.41","0.99991467","N/A","UTM Zone 10","5,159,722.409","693,667.718","01 50 07.62","1.00006105","N/A","N/A","N/A","N/A","10TFS9366759722"
"48199","5.0","NAD83(2011)","NAD83(2011)","46.5631537855","N463347.35363","46.5631537855","N463347.35363","0.000000","-120.4731048862","W1202823.17759","-120.4731048862","W1202823.17759","0.000000","N/A","N/A","N/A","WA S-4602","136,694.566","502,061.971","448,472.090","1,647,181.650","448,472.987","1,647,184.944","00 01 10.33","0.99991467","N/A","UTM Zone 10","5,159,722.826","693,665.472","01 50 07.54","1.00006104","N/A","N/A","N/A","N/A","10TFS9366559722"
"48200","5.0","NAD83(2011)","NAD83(2011)","46.5631411949","N463347.30830","46.5631411949","N463347.30830","0.000000","-120.4730879165","W1202823.11650","-120.4730879165","W1202823.11650","0.000000","N/A","N/A","N/A","WA S-4602","136,693.167","502,063.273","448,467.500","1,647,185.920","448,468.397","1,647,189.214","00 01 10.38","0.99991467","N/A","UTM Zone 10","5,159,721.469","693,666.817","01 50 07.59","1.00006105","N/A","N/A","N/A","N/A","10TFS9366659721"
"48201","5.0","NAD83(2011)","NAD83(2011)","46.5635285282","N463348.70270","46.5635285282","N463348.70270","0.000000","-120.4727442673","W1202821.87936","-120.4727442673","W1202821.87936","0.000000","N/A","N/A","N/A","WA S-4602","136,736.230","502,089.604","448,608.780","1,647,272.310","448,609.677","1,647,275.605","00 01 11.27","0.99991467","N/A","UTM Zone 10","5,159,765.350","693,691.775","01 50 08.53","1.00006116","N/A","N/A","N/A","N/A","10TFS9369159765"
"48202","5.0","NAD83(2011)","NAD83(2011)","47.4097848014","N472435.22529","47.4097848014","N472435.22529","0.000000","-122.2208476064","W1221315.05138","-122.2208476064","W1221315.05138","0.000000","N/A","N/A","N/A","WA N-4601","46,504.982","395,284.556","152,575.094","1,296,862.748","152,575.400","1,296,865.341","-01 01 58.92","1.00001805","N/A","UTM Zone 10","5,250,997.899","558,780.939","00 34 25.10","0.99964246","N/A","N/A","N/A","N/A","10TET5878050997"
"48203","5.0","NAD83(2011)","NAD83(2011)","47.8498391250","N475059.42085","47.8498391250","N475059.42085","0.000000","-122.2593073042","W1221533.50630","-122.2593073042","W1221533.50630","0.000000","N/A","N/A","N/A","WA N-4601","95,475.309","393,288.858","313,238.578","1,290,315.194","313,239.204","1,290,317.774","-01 03 42.00","0.99995315","N/A","UTM Zone 10","5,299,876.238","555,412.341","00 32 56.96","0.99963773","N/A","N/A","N/A","N/A","10TET5541299876"
"48204","5.0","NAD83(2011)","NAD83(2011)","46.9714648818","N465817.27357","46.9714648818","N465817.27357","0.000000","-123.7937327437","W1234737.43788","-123.7937327437","W1234737.43788","0.000000","N/A","N/A","N/A","WA S-4602","187,313.145","249,447.069","614,543.210","818,394.260","614,544.439","818,395.897","-02 23 33.19","0.99993732","N/A","UTM Zone 10","5,202,298.835","439,624.021","-00 34 48.89","0.99964480","N/A","N/A","N/A","N/A","10TDT3962402298"
"48205","5.0","NAD83(2011)","NAD83(2011)","47.6590237863","N473932.48563","47.6590237863","N473932.48563","0.000000","-122.3010114904","W1221803.64137","-122.3010114904","W1221803.64137","0.000000","N/A","N/A","N/A","WA N-4601","74,322.725","389,763.766","243,840.475","1,278,749.955","243,840.963","1,278,752.512","-01 05 33.78","0.99997413","N/A","UTM Zone 10","5,278,639.904","552,483.936","00 31 00.01","0.99963385","N/A","N/A","N/A","N/A","10TET5248378639"
"48206","5.0","NAD83(2011)","NAD83(2011)","47.7090897873","N474232.72323","47.7090897873","N474232.72323","0.000000","-121.9843835592","W1215903.78081","-121.9843835592","W1215903.78081","0.000000","N/A","N/A","N/A","WA N-4601","79,483.853","413,626.695","260,773.275","1,357,040.248","260,773.797","1,357,042.963","-00 51 25.13","0.99996757","N/A","UTM Zone 10","5,284,467.098","576,184.987","00 45 04.77","0.99967132","N/A","N/A","N/A","N/A","10TET7618484467"
"48207","5.0","NAD83(2011)","NAD83(2011)","47.4706014594","N472814.16525","47.4706014594","N472814.16525","0.000000","-122.3338276504","W1222001.77954","-122.3338276504","W1222001.77954","0.000000","N/A","N/A","N/A","WA N-4601","53,425.328","386,890.843","175,279.596","1,269,324.373","175,279.947","1,269,326.911","-01 07 01.73","1.00000561","N/A","UTM Zone 10","5,257,677.567","550,199.630","00 29 27.36","0.99963097","N/A","N/A","N/A","N/A","10TET5019957677"
"48208","5.0","NAD83(2011)","NAD83(2011)","47.5077524025","N473027.90865","47.5077524025","N473027.90865","0.000000","-122.2826192752","W1221657.42939","-122.2826192752","W1221657.42939","0.000000","N/A","N/A","N/A","WA N-4601","57,481.079","390,828.313","188,585.840","1,282,242.555","188,586.217","1,282,245.120","-01 04 44.48","0.99999856","N/A","UTM Zone 10","5,261,840.679","554,020.328","00 31 44.35","0.99963586","N/A","N/A","N/A","N/A","10TET5402061840"
"48209","5.0","NAD83(2011)","NAD83(2011)","47.1341029906","N470802.77077","47.1341029906","N470802.77077","0.000000","-119.2728519379","W1191622.26698","-119.2728519379","W1191622.26698","0.000000","N/A","N/A","N/A","WA S-4602","200,885.102","593,090.758","659,070.540","1,945,831.930","659,071.858","1,945,835.822","00 53 29.02","0.99996052","N/A","UTM Zone 11","5,222,572.977","327,641.255","-01 39 58.65","0.99996512","N/A","N/A","N/A","N/A","11TLN2764122572"
"48210","5.0","NAD83(2011)","NAD83(2011)","47.9966571188","N475947.96563","47.9966571188","N475947.96563","0.000000","-122.1053015047","W1220619.08542","-122.1053015047","W1220619.08542","0.000000","N/A","N/A","N/A","WA N-4601","111,594.736","405,082.385","366,123.731","1,329,007.792","366,124.463","1,329,010.450","-00 56 49.22","0.99994448","N/A","UTM Zone 10","5,316,315.941","566,744.517","00 39 53.57","0.99965474","N/A","N/A","N/A","N/A","10TEU6674416315"
"48211","5.0","NAD83(2011)","NAD83(2011)","47.6429976457","N473834.79152","47.6429976457","N473834.79152","0.000000","-117.5608926147","W1173339.21341","-117.5608926147","W1173339.21341","0.000000","N/A","N/A","N/A","WA N-4601","76,716.749","745,807.205","251,694.868","2,446,869.140","251,695.372","2,446,874.034","02 26 11.04","0.99997640","N/A","UTM Zone 11","5,276,774.514","457,872.149","-00 24 52.14","0.99962181","N/A","N/A","N/A","N/A","11TMN5787276774"
"48212","5.0","NAD83(2011)","NAD83(2011)","47.5903079050","N473525.10846","47.5903079050","N473525.10846","0.000000","-122.3292077982","W1221945.14807","-122.3292077982","W1221945.14807","0.000000","N/A","N/A","N/A","WA N-4601","66,725.067","387,497.732","218,913.823","1,271,315.476","218,914.261","1,271,318.019","-01 06 49.35","0.99998438","N/A","UTM Zone 10","5,270,984.262","550,432.864","00 29 43.02","0.99963126","N/A","N/A","N/A","N/A","10TET5043270984"
"48213","5.0","NAD83(2011)","NAD83(2011)","46.1550371717","N460918.13382","46.1550371717","N460918.13382","0.000000","-122.9822799345","W1225856.20776","-122.9822799345","W1225856.20776","0.000000","N/A","N/A","N/A","WA S-4602","94,348.843","308,294.816","309,542.830","1,011,463.910","309,543.449","1,011,465.933","-01 48 11.22","0.99994260","N/A","UTM Zone 10","5,111,273.572","501,368.268","00 00 46.01","0.99960002","N/A","N/A","N/A","N/A","10TES0136811273"
"48214","5.0","NAD83(2011)","NAD83(2011)","47.4254801627","N472531.72859","47.4254801627","N472531.72859","0.000000","-120.3137338920","W1201849.44201","-120.3137338920","W1201849.44201","0.000000","N/A","N/A","N/A","WA N-4601","47,438.329","539,204.118","155,637.252","1,769,038.843","155,637.564","1,769,042.381","00 23 12.67","1.00001473","N/A","UTM Zone 10","5,255,946.460","702,591.820","01 58 43.79","1.00010442","N/A","N/A","N/A","N/A","10TGT0259155946"
"48215","5.0","NAD83(2011)","NAD83(2011)","46.6051694365","N463618.60997","46.6051694365","N463618.60997","0.000000","-120.4889172531","W1202920.10211","-120.4889172531","W1202920.10211","0.000000","N/A","N/A","N/A","WA S-4602","141,364.450","500,849.026","463,793.200","1,643,202.180","463,794.128","1,643,205.466","00 00 28.98","0.99991466","N/A","UTM Zone 10","5,164,352.577","692,304.911","01 49 30.73","1.00005458","N/A","N/A","N/A","N/A","10TFS9230464352"
"48216","5.0","NAD83(2011)","NAD83(2011)","47.7340544529","N474402.59603","47.7340544529","N474402.59603","0.000000","-122.3235919529","W1221924.93103","-122.3235919529","W1221924.93103","0.000000","N/A","N/A","N/A","WA N-4601","82,695.740","388,229.506","271,310.939","1,273,716.304","271,311.481","1,273,718.851","-01 06 34.30","0.99996457","N/A","UTM Zone 10","5,286,963.712","550,715.665","00 30 02.06","0.99963161","N/A","N/A","N/A","N/A","10TET5071586963"
"48217","5.0","NAD83(2011)","NAD83(2011)","47.7135867715","N474248.91238","47.7135867715","N474248.91238","0.000000","-122.3274905328","W1221938.96592","-122.3274905328","W1221938.96592","0.000000","N/A","N/A","N/A","WA N-4601","80,426.218","387,892.966","263,865.016","1,272,612.174","263,865.544","1,272,614.719","-01 06 44.75","0.99996701","N/A","UTM Zone 10","5,284,686.392","550,443.115","00 29 51.10","0.99963127","N/A","N/A","N/A","N/A","10TET5044384686"
"48218","5.0","NAD83(2011)","NAD83(2011)","47.4953622073","N472943.30395","47.4953622073","N472943.30395","0.000000","-122.2681839650","W1221605.46227","-122.2681839650","W1221605.46227","0.000000","N/A","N/A","N/A","WA N-4601","56,083.393","391,889.885","184,000.266","1,285,725.397","184,000.634","1,285,727.969","-01 04 05.79","1.00000087","N/A","UTM Zone 10","5,260,473.827","555,120.301","00 32 22.29","0.99963734","N/A","N/A","N/A","N/A","10TET5512060473"
"48219","5.0","NAD83(2011)","NAD83(2011)","47.3052168727","N471818.78074","47.3052168727","N471818.78074","0.000000","-122.5750771994","W1223430.27792","-122.5750771994","W1223430.27792","0.000000","N/A","N/A","N/A","WA S-4602","221,248.096","343,098.024","725,878.129","1,125,647.434","725,879.581","1,125,649.685","-01 30 26.38","0.99999369","N/A","UTM Zone 10","5,239,170.204","532,120.549","00 18 44.32","0.99961268","N/A","N/A","N/A","N/A","10TET3212039170"
"48220","5.0","NAD83(2011)","NAD83(2011)","47.1740302267","N471026.50882","47.1740302267","N471026.50882","0.000000","-122.0232840890","W1220123.82272","-122.0232840890","W1220123.82272","0.000000","N/A","N/A","N/A","WA S-4602","205,714.647","384,532.767","674,915.470","1,261,587.920","674,916.820","1,261,590.443","-01 06 23.43","0.99996745","N/A","UTM Zone 10","5,224,966.456","574,013.668","00 42 58.96","0.99966732","N/A","N/A","N/A","N/A","10TET7401324966"
