Latitude,Longitude
46.5305349,-120.4715356
46.5305757,-120.4712742
46.5306496,-120.4715484
46.5301614,-120.4712211
46.5298063,-120.4714411
46.5296506,-120.4714209
46.5297233,-120.4711613
46.5296506,-120.4714209
46.5290131,-120.4710672
46.5282975,-120.4709723
46.5279466,-120.4711998
46.5270306,-120.471081
46.5264561,-120.4707285
46.5260299,-120.470672
46.5259586,-120.470942
46.5256746,-120.4709051
46.5257624,-120.4706332
46.5251737,-120.4708402
46.5247501,-120.4705004
46.5244401,-120.4707261
46.5241546,-120.47066
46.524183,-120.4703525
46.5240609,-120.4703151
46.5240357,-120.4703059
46.5241546,-120.47066
46.5240357,-120.4703059
46.5241177,-120.4706494
46.524201,-120.4703664
46.5238721,-120.4705716
46.5235653,-120.4704419
46.5227949,-120.4699721
46.5227949,-120.4699721
46.5228254,-120.4695708
46.5226252,-120.4693849
46.5225549,-120.4693179
46.5217303,-120.468288
46.52163,-120.4687464
46.5204051,-120.4659605
46.5203669,-120.4657833
46.5202906,-120.4624329
46.5199908,-120.4623228
46.5201617,-120.4612121
46.5201624,-120.4612549
46.5196311,-120.4601068
46.5197416,-120.4594617
46.519543,-120.4598079
46.5196075,-120.4590947
46.5193871,-120.4593701
46.5193815,-120.4585658
46.5193815,-120.4585658
46.5191443,-120.4587999
46.5190047,-120.4585033
46.5189689,-120.4578094
46.5188448,-120.4576121
46.5186348,-120.4578854
46.518678,-120.4579687
46.5184644,-120.457083
46.5183337,-120.4574929
46.5182334,-120.457336
46.5182143,-120.457289
46.5181545,-120.4566929
46.5180629,-120.4566177
46.5179788,-120.4565473
46.5179683,-120.4564925
46.517755,-120.4568256
46.5164836,-120.4558839
46.516458,-120.4554082
46.5163524,-120.4557954
46.5158261,-120.4554225
46.5158261,-120.4554225
46.5157917,-120.4549382
46.5158261,-120.4554225
46.5159844,-120.4550664
46.5159782,-120.4550697
46.5157897,-120.4549367
46.5157214,-120.4549097
46.5149016,-120.4543109
46.5145393,-120.454529
46.5143797,-120.4544132
46.5136895,-120.4534361
46.5132078,-120.4535901
46.5121235,-120.4529498
46.5118784,-120.4528176
46.5115946,-120.4522528
46.5115134,-120.4521902
46.5112999,-120.4525245
46.5111695,-120.4524613
46.511099,-120.4519961
46.5110358,-120.4519671
46.5102507,-120.4516393
46.5098243,-120.451477
46.5097771,-120.4514599
46.5096397,-120.4518359
46.5093947,-120.4513209
46.5090804,-120.451632
46.5091437,-120.4512296
46.5085355,-120.4510084
46.5082416,-120.4513261
46.5075735,-120.4506534
46.5069464,-120.4504333
46.5063995,-120.45023
46.506282,-120.450613
46.5050112,-120.4496861
46.5049393,-120.4496437
46.5045741,-120.4494517
46.5028393,-120.4485728
46.5025642,-120.4477823
46.5024859,-120.4476801
46.5024859,-120.4476801
46.5024737,-120.447667
46.5024302,-120.4476117
46.5024458,-120.4476342
46.5024302,-120.4476117
46.5024859,-120.4476801
46.5024609,-120.4476494
46.5023856,-120.447557
46.501958,-120.4469895
46.5012186,-120.4464344
46.5011929,-120.4457483
46.5004682,-120.4449609
46.5004508,-120.4449242
46.5004508,-120.4449241
46.5004682,-120.4449609
46.5004508,-120.4449242
46.5006099,-120.4445309
46.5004519,-120.4441947
46.5000358,-120.4433378
46.4993391,-120.4420172
46.4991065,-120.4422617
46.4987389,-120.4416291
46.498153,-120.4406919
46.4978797,-120.4397038
46.4978797,-120.4397038
46.4978797,-120.4397038
46.4977474,-120.4400967
46.4975607,-120.4392768
46.4974745,-120.4391641
46.497181,-120.4387883
46.4970822,-120.4392204
46.4970216,-120.4385886
46.4967904,-120.4382948
46.496806,-120.4383146
46.4965904,-120.4380406
46.4963806,-120.4377728
46.4960716,-120.4379291
46.4959701,-120.4377999
46.4957449,-120.4375133
46.4957446,-120.4375129
46.4957446,-120.4375129
46.4957278,-120.4369445
46.4955977,-120.4367762
46.4957278,-120.4369445
46.4957278,-120.4369445
46.4957278,-120.4369445
46.4954594,-120.4371384
46.4955376,-120.4372494
46.4957278,-120.4369445
46.4955376,-120.4372494
46.4948869,-120.4357473
46.4945394,-120.4357338
46.4944489,-120.4356908
46.4935814,-120.4340321
46.4932765,-120.43259
46.4931216,-120.4321793
46.4930401,-120.4319585
46.4930489,-120.4319825
46.49307,-120.4320469
46.4928374,-120.4322678
46.4930482,-120.431917
46.4930482,-120.431917
46.4924427,-120.4303418
46.4924181,-120.430281
46.4923727,-120.4301012
46.4923727,-120.4301012
46.4918442,-120.4286581
46.4917121,-120.4283649
46.4916439,-120.4281804
46.4907851,-120.4267228
46.4907166,-120.4265371
46.4909049,-120.4261807
46.490894,-120.4261512
46.4898952,-120.4243086
46.489664,-120.4228234
46.4896233,-120.4227132
46.4895303,-120.4224618
46.4892277,-120.422493
46.4893941,-120.4220937
46.4893877,-120.4220738
46.4891965,-120.42156
46.4883044,-120.4191504
46.4865939,-120.4154386
46.4858282,-120.4140627
46.4857347,-120.4139019
46.4860587,-120.413846
46.4857587,-120.4139431
46.4860489,-120.413828
46.4860587,-120.413846
46.4860587,-120.413846
46.4860587,-120.413846
46.4859813,-120.4137038
46.4850536,-120.4128122
46.4847471,-120.4123648
46.4845386,-120.4120732
46.484347,-120.4118219
46.483812,-120.4106399
46.4838019,-120.4106286
46.4834569,-120.4102403
46.4828875,-120.4095982
46.4826381,-120.409317
46.4822997,-120.4094574
46.4826567,-120.4093379
46.4813813,-120.4084218
46.4814048,-120.4079261
46.4806082,-120.4070278
46.4797741,-120.4066096
46.4800572,-120.4064065
46.4798497,-120.4061736
46.4773984,-120.4033952
46.4772642,-120.4032105
46.4771784,-120.4031588
46.4762826,-120.4021484
46.4762703,-120.4021341
46.4758268,-120.4016334
46.4749153,-120.4006034
46.4749152,-120.4006034
46.474501,-120.4006626
46.4748013,-120.4004746
46.4747129,-120.400366
46.4737988,-120.3993159
46.473644,-120.3991642
46.4733901,-120.3988765
46.4730609,-120.3984859
46.4728651,-120.398276
46.4720875,-120.3973204
46.4718753,-120.397032
46.471917,-120.3970849
46.4713954,-120.396953
46.4715691,-120.396589
46.4714646,-120.3964438
46.4713623,-120.3962947
46.4709122,-120.3962202
46.4713623,-120.3962947
46.4712664,-120.396139
46.4708632,-120.3961321
46.4711904,-120.3960225
46.4710471,-120.395793
46.4709339,-120.3955939
46.4703094,-120.395177
46.4706984,-120.3951836
46.470146,-120.394859
46.4692449,-120.3920511
46.4680727,-120.3891653
46.4673173,-120.3881372
46.4675601,-120.3878788
46.4672467,-120.3879645
46.466811,-120.3868955
46.4670473,-120.3866143
46.4665191,-120.3861729
46.4661004,-120.3842731
46.4657889,-120.3843658
46.4657889,-120.3843658
46.4649132,-120.3821985
46.4643128,-120.3807684
46.4634874,-120.3790496
46.4634881,-120.3790511
46.4633096,-120.3787232
46.462557,-120.3774556
46.462557,-120.3774556
46.4615335,-120.3759578
46.4605009,-120.3744943
46.4601942,-120.3740597
46.4601292,-120.3733604
46.4587863,-120.3714595
46.4586135,-120.3712149
46.4574044,-120.3701063
46.4571964,-120.3698116
46.4563711,-120.3686421
46.4567192,-120.3685338
46.4563711,-120.3686421
46.4567192,-120.3685338
46.4563711,-120.3686421
46.4553378,-120.367178
46.4555315,-120.3668874
46.4548212,-120.366446
46.4546541,-120.3656112
46.4543045,-120.365714
46.4543049,-120.3657146
46.4540099,-120.3646996
46.4516417,-120.3611079
46.4513065,-120.3611801
46.4513078,-120.3611823
46.4516417,-120.3611079
46.4513065,-120.3611801
46.4513065,-120.3611801
46.4504077,-120.3595332
46.4505008,-120.3589942
46.4498955,-120.3577793
46.4478909,-120.3544911
46.4471899,-120.3530963
46.4470207,-120.3527569
46.4473596,-120.3526825
46.4470236,-120.3527626
46.4473595,-120.3526824
46.4470233,-120.3527621
46.4473993,-120.3527249
46.4470207,-120.3527569
46.4470207,-120.3527569
46.4470233,-120.3527621
46.4461748,-120.3510598
46.4463577,-120.350686
46.4463483,-120.3506418
46.4458386,-120.3503889
46.4452952,-120.3494069
46.4452952,-120.3494069
46.4448934,-120.3488105
46.4448934,-120.3488105
46.4451081,-120.3485105
46.4442343,-120.3479753
46.4442343,-120.3479753
46.4442343,-120.3479753
46.4441502,-120.3473494
46.4437697,-120.3474849
46.4432158,-120.3469574
46.4433195,-120.3465808
46.443234,-120.3465154
46.4416943,-120.3460264
46.4416981,-120.346028
46.4420745,-120.345757
46.4421153,-120.3457793
46.4416981,-120.346028
46.4421153,-120.3457793
46.4416981,-120.346028
46.441417,-120.3459079
46.440855,-120.3456982
46.440728,-120.3452254
46.4384159,-120.3454783
46.436835,-120.3451284
46.4359991,-120.3451867
46.4345136,-120.3454845
46.4349584,-120.3451412
46.4345136,-120.3454845
46.4350347,-120.3451073
46.4345136,-120.3454845
46.4345106,-120.3454838
46.4343706,-120.345452
46.4331001,-120.3450106
46.432963,-120.3449448
46.4329691,-120.3449481
46.4330544,-120.3445537
46.4321933,-120.3440212
46.4304714,-120.3432862
46.4307649,-120.343016
46.4300815,-120.3430137
46.4278726,-120.3414695
46.4280059,-120.3410756
46.4233008,-120.3367653
46.4230105,-120.336341
46.4220675,-120.3354072
46.4224435,-120.3353978
46.4224157,-120.3353477
46.4224382,-120.3353838
46.4220756,-120.3354074
46.4222911,-120.3351592
46.4215484,-120.3336204
46.4211494,-120.3335384
46.4211494,-120.3335384
46.4208458,-120.3321281
46.4191643,-120.3284847
46.4191643,-120.3284847
46.4188272,-120.3284937
46.4191643,-120.3284847
46.4182365,-120.3268137
46.4184145,-120.3263933
46.4178774,-120.3243245
46.4172874,-120.3226533
46.4171489,-120.3216294
46.4173019,-120.3205725
46.4173079,-120.3206207
46.4173049,-120.3205965
46.4171769,-120.3195797
46.417154,-120.3193945
46.4170815,-120.3189072
46.4164907,-120.3164441
46.4164902,-120.316441
46.4164902,-120.316441
46.4160707,-120.3137789
46.4160805,-120.3123159
46.4159273,-120.3113744
46.4157092,-120.3103978
46.4152481,-120.3096359
46.4152477,-120.3096175
46.4150818,-120.3074138
46.4150231,-120.3071373
46.414577,-120.3064617
46.4145355,-120.3062679
46.4144365,-120.3044129
46.4139879,-120.3037025
46.4141928,-120.3031698
46.4137992,-120.3027142
46.4129243,-120.2986406
46.4128818,-120.2984381
46.4124563,-120.2964134
46.4127314,-120.2962633
46.4124289,-120.2962661
46.4124563,-120.2964134
46.4124563,-120.2964134
46.4127376,-120.2963051
46.4124558,-120.2964112
46.4123875,-120.2946382
46.4119882,-120.2941863
46.4122638,-120.2940538
46.4119079,-120.2938035
46.4112569,-120.2914233
46.4109614,-120.2907045
46.4108714,-120.2905282
46.410783,-120.2903549
46.4107,-120.2901935
46.4108772,-120.2898091
46.4108909,-120.2898532
46.4093454,-120.2882893
46.409025,-120.2874553
46.4090193,-120.2874449
46.4082448,-120.2867185
46.4080963,-120.286571
46.4073813,-120.2864102
46.4066227,-120.2850412
46.4061271,-120.2849563
46.405918,-120.284662
46.4060853,-120.2843222
46.4051231,-120.2826982
46.4047146,-120.2818155
46.4047308,-120.281865
46.4044739,-120.2820381
46.4046781,-120.281727
46.4045568,-120.2814484
46.4040783,-120.280062
46.4038012,-120.2801764
46.4040907,-120.2800632
46.4040617,-120.2800051
46.4040617,-120.2800051
46.4038533,-120.2792059
46.4033966,-120.2786083
46.4035889,-120.2780346
46.4034924,-120.2776059
46.4032257,-120.2778078
46.403226,-120.277809
46.4029168,-120.2749716
46.4014536,-120.2680913
46.4006895,-120.2662574
46.4006873,-120.2662497
46.4000847,-120.2643437
46.4002593,-120.2639168
46.3996713,-120.2632384
46.3993683,-120.2625245
46.3948982,-120.2500186
46.3947422,-120.2487765
46.3943906,-120.2476406
46.394333,-120.2470174
46.3945562,-120.2468909
46.3944795,-120.2462561
46.3941787,-120.2459706
46.3943805,-120.2458431
46.3938349,-120.2445677
46.3939264,-120.2439135
46.3936986,-120.2433218
46.3929663,-120.2425007
46.3931875,-120.2422259
46.3927063,-120.2420604
46.3931333,-120.2421266
46.3930939,-120.2420629
46.3927063,-120.2420604
46.3926961,-120.2420695
46.3930325,-120.2419817
46.392506,-120.2417557
46.3927996,-120.2415878
46.3926982,-120.2414324
46.3916959,-120.2405184
46.3910051,-120.2394773
46.3907114,-120.2390346
46.3908976,-120.2387012
46.38899,-120.2358291
46.388769,-120.2354976
46.3881676,-120.2345941
46.3877442,-120.2345769
46.3875472,-120.2342814
46.3873465,-120.2339803
46.3859786,-120.2313246
46.3844898,-120.2296904
46.3841853,-120.2292311
46.3840838,-120.229078
46.3836779,-120.2284657
46.3827443,-120.2270606
46.3829856,-120.2267985
46.3830003,-120.2268259
46.3827225,-120.226428
46.3827225,-120.226428
46.3823,-120.2258216
46.3817086,-120.225584
46.3816043,-120.2254451
46.3818198,-120.2251533
46.3813852,-120.2251624
46.3798172,-120.222786
46.3795566,-120.2230379
46.3795722,-120.2225344
46.3781994,-120.2212196
46.3768479,-120.2204784
46.3768478,-120.2204784
46.3770462,-120.2206611
46.3770922,-120.2201982
46.3765153,-120.2196656
46.3762341,-120.2194073
46.3759602,-120.2191548
46.3758764,-120.2190527
46.3746329,-120.2184383
46.3746329,-120.2184383
46.3746057,-120.2179026
46.3739707,-120.2178278
46.3739707,-120.2178278
46.3713997,-120.2149313
46.3707779,-120.2148687
46.3707779,-120.2148687
46.3709198,-120.2150003
46.3707779,-120.2148687
46.3707779,-120.2148687
46.3707779,-120.2148687
46.3709198,-120.2150003
46.3706577,-120.2147571
46.3704319,-120.2145476
46.36874,-120.2124465
46.3686144,-120.2128449
46.3683764,-120.2126146
46.3683764,-120.2126146
46.3684976,-120.2122113
46.3673031,-120.2110224
46.3648533,-120.2083728
46.3647327,-120.2087831
46.3638158,-120.2072265
46.362663,-120.205953
46.3619283,-120.2051466
46.3617187,-120.204903
46.3615097,-120.2046832
46.3605582,-120.2036197
46.3601284,-120.2036935
46.359781,-120.2033119
46.3595667,-120.2025192
46.3595894,-120.2025445
46.3593704,-120.2023007
46.3594092,-120.2023486
46.3594221,-120.2023496
46.3592596,-120.2021774
46.3592039,-120.2026781
46.3592042,-120.2026784
46.3592077,-120.2026823
46.3592596,-120.2021774
46.3592596,-120.2021774
46.3592042,-120.2026784
46.3592596,-120.2021774
46.3583111,-120.2016261
46.3584064,-120.2011785
46.3580961,-120.2013554
46.3572483,-120.2002113
46.356208,-120.1980063
46.3560493,-120.1983967
46.3543002,-120.195078
46.3543015,-120.1950713
46.3544872,-120.1946987
46.3545211,-120.1947721
46.3545211,-120.1947721
46.3544056,-120.1945707
46.3535462,-120.1932938
46.3533203,-120.1918015
46.3528691,-120.1914539
46.3527159,-120.1900792
46.3524255,-120.1892445
46.3524181,-120.1892238
46.3518189,-120.1884747
46.3488422,-120.1824392
46.3487375,-120.1816211
46.3480855,-120.1807543
46.3467439,-120.1794621
46.3466146,-120.1792784
46.3465586,-120.1785888
46.3461671,-120.1780335
46.3461332,-120.1779855
46.3458469,-120.1781867
46.3460077,-120.1777975
46.3457304,-120.1780435
46.3453501,-120.1774798
46.3455722,-120.1772113
46.3454384,-120.1769968
46.3449383,-120.1768937
46.3450673,-120.1764674
46.3445558,-120.1763495
46.344552,-120.1763441
46.3445635,-120.1757703
46.3440189,-120.1749496
46.3438683,-120.1753516
46.3435327,-120.1741774
46.3434382,-120.1740194
46.343344,-120.1738613
46.3432583,-120.1743682
46.3430982,-120.1741376
46.3432142,-120.1738209
46.343062,-120.173387
46.343062,-120.173387
46.3428891,-120.1730683
46.342991,-120.1732538
46.3427738,-120.1735325
46.3427059,-120.1734089
46.3424855,-120.1730037
46.3425538,-120.1724536
46.3423896,-120.1721235
46.3421803,-120.1724109
46.3421803,-120.1724109
46.3423075,-120.1719452
46.3422172,-120.1717859
46.3422172,-120.1717859
46.3420144,-120.1720774
46.3422172,-120.1717859
46.3419581,-120.1720116
46.3417992,-120.1708789
46.3412977,-120.1705152
46.3413254,-120.17058
46.3412933,-120.1705152
46.3409327,-120.169614
46.3409284,-120.1696097
46.3406948,-120.1681692
46.3390528,-120.1633419
46.3389719,-120.162938
46.3388364,-120.1603223
46.3387246,-120.1594223
46.3383688,-120.1588137
46.3381707,-120.1546175
46.3384561,-120.1540313
46.338188,-120.1520955
46.3382029,-120.1504896
46.3384952,-120.1499129
46.3385009,-120.149317
46.3385133,-120.1488276
46.3385096,-120.1483992
46.3382232,-120.1483005
46.3382418,-120.1462933
46.3385442,-120.1447279
46.3382612,-120.1441951
46.338246,-120.1397479
46.3383037,-120.1395791
46.3386045,-120.1383188
46.3383159,-120.1373463
46.3385895,-120.1367239
46.3381925,-120.1356637
46.3383346,-120.1347084
46.3380127,-120.1345417
46.3377641,-120.1336595
46.3377641,-120.1336595
46.3377641,-120.1336595
46.3377641,-120.1336595
46.3378059,-120.1338029
46.3375086,-120.1329025
46.337687,-120.1324598
46.3373504,-120.1324908
46.3372421,-120.1322598
46.3370706,-120.1318847
46.3372931,-120.1315758
46.3364051,-120.129936
46.3362184,-120.1303098
46.3361424,-120.1301737
46.3364541,-120.13
46.3364588,-120.130032
46.3364051,-120.129936
46.3362184,-120.1303098
46.3360431,-120.1292873
46.3354887,-120.1290033
46.3341996,-120.1259842
46.3342013,-120.1260144
46.3338845,-120.1253912
46.3334196,-120.125227
46.3334115,-120.12517
46.3331746,-120.1247176
46.3332051,-120.1240279
46.3327279,-120.1237314
46.3323594,-120.1228232
46.3321716,-120.1213885
46.3321963,-120.1214212
46.3321749,-120.1213463
46.331659,-120.1207652
46.3306402,-120.1134145
46.3303562,-120.1135896
46.3305868,-120.112586
46.3302272,-120.1116192
46.330514,-120.1114542
46.3305112,-120.1114122
46.330191,-120.1110381
46.3304712,-120.1107893
46.3304749,-120.1108514
46.3301698,-120.1106966
46.3304583,-120.1105824
46.3301441,-120.1102829
46.330381,-120.1093408
46.3300979,-120.1095405
46.3300461,-120.1087089
46.3298518,-120.1056405
46.33,-120.1033151
46.3295754,-120.1012784
46.3298598,-120.1010222
46.3295709,-120.1012402
46.3296693,-120.0981164
46.329178,-120.0949847
46.3289183,-120.0908702
46.3289183,-120.0908702
46.3291921,-120.0907028
46.3291417,-120.0898039
46.3291479,-120.0897882
46.3290963,-120.0891428
46.3287882,-120.0850282
46.3284938,-120.0850741
46.327843,-120.0814023
46.3268613,-120.0799935
46.324565,-120.0742599
46.3237824,-120.0720324
46.3235936,-120.0724235
46.322922,-120.06874
46.3227329,-120.0680321
46.3224585,-120.0681615
46.3223076,-120.0675741
46.3221768,-120.0658412
46.3217085,-120.0640296
46.3214387,-120.0630596
46.3211846,-120.0632753
46.3208746,-120.0622985
46.3192992,-120.058845
46.3188122,-120.0580593
46.3179241,-120.0562657
46.3161595,-120.0548375
46.3161855,-120.054328
46.3160456,-120.0547128
46.3160376,-120.0547042
46.3160704,-120.0542015
46.3160431,-120.0547101
46.3160456,-120.0547128
46.3159542,-120.054613
46.3151185,-120.0536988
46.3147967,-120.0533469
46.3138891,-120.0518201
46.3115452,-120.0492321
46.3098916,-120.0479365
46.3091283,-120.0469176
46.3085458,-120.0460106
46.3080059,-120.0450238
46.3072876,-120.042438
46.3067587,-120.0417783
46.3067587,-120.0417783
46.3067587,-120.0417783
46.3066041,-120.0412539
46.3066948,-120.0402738
46.3065579,-120.039586
46.3065625,-120.0396085
46.3062861,-120.0397689
46.306559,-120.0396221
46.3062589,-120.0396067
46.3064098,-120.0386102
46.3062297,-120.0364958
46.306226,-120.0351406
46.3062224,-120.0350104
46.3059434,-120.0335751
46.3059483,-120.0314721
46.3062387,-120.0314674
46.3059589,-120.030363
46.3062506,-120.0279305
46.3058468,-120.0032604
46.3058464,-120.002815
46.3058304,-120.0009367
46.3058267,-120.0000833
46.3058268,-120.0001574
46.3058258,-119.9998713
46.3061393,-119.9997349
46.3061117,-119.9994419
46.3058037,-119.9988976
46.3061212,-119.9979989
46.3058261,-119.9980105
46.3061152,-119.9980686
46.3058261,-119.9980105
46.3058357,-119.9970733
46.3061347,-119.9970489
46.306151,-119.9961459
46.3058583,-119.9959845
46.3061922,-119.9940624
46.3059901,-119.9898861
46.3062833,-119.9894103
46.3062948,-119.988941
46.2990106,-119.961909
46.29892,-119.9617925
46.2985665,-119.9619022
46.2988235,-119.961668
46.2980293,-119.9612077
46.2979091,-119.9610523
46.2981511,-119.9607734
46.2981342,-119.9607729
46.2973846,-119.9603743
46.2967659,-119.9589505
46.2965519,-119.958663
46.2964902,-119.9585861
46.2963618,-119.9583733
46.2950449,-119.9565944
46.2941859,-119.9561645
46.2935733,-119.9545276
46.293454,-119.9543754
46.2929751,-119.953728
46.2924591,-119.9538754
46.2927235,-119.9533616
46.2908627,-119.9517616
46.2905642,-119.9513686
46.2896976,-119.9495232
46.2895382,-119.9493106
46.2884245,-119.9478939
46.2869547,-119.9465803
46.2869547,-119.9465803
46.2868274,-119.9464274
46.2870665,-119.9461433
46.2867442,-119.9462965
46.2864552,-119.9453271
46.2862247,-119.9455961
46.2860127,-119.9453104
46.2860127,-119.9453104
46.2850875,-119.9434921
46.2847448,-119.9435938
46.2848247,-119.9431299
46.2843239,-119.9430209
46.2841222,-119.9427464
46.2820847,-119.9394201
46.268854,-119.9151299
46.2687124,-119.9144874
46.2682859,-119.9125615
46.2682149,-119.9122261
46.2679164,-119.9108774
46.266165,-119.9044665
46.2662381,-119.9033128
46.2662206,-119.9032852
46.2660604,-119.9025031
46.2656632,-119.9007144
46.2655299,-119.9001194
46.2622918,-119.8915689
46.262117,-119.8912332
46.2621803,-119.890657
46.2616481,-119.8896336
46.2606015,-119.8876239
46.2606034,-119.8876275
46.2603672,-119.8878678
46.2604509,-119.8873348
46.2591465,-119.8855139
46.2587982,-119.8848422
46.2577516,-119.8821441
46.257085,-119.8815416
46.2570859,-119.8815432
46.2571469,-119.8809812
46.6357469,-120.5247085
46.6355761,-120.5238176
46.6325598,-120.5207449
46.677203,-120.4801735
46.6771994,-120.4801614
46.6471239,-120.5031658
46.6473815,-120.5033897
46.6473813,-120.5033895
46.6474423,-120.5034683
46.6333876,-120.5195856
46.6328739,-120.5203117
46.6325597,-120.5207448
46.6325598,-120.5207449
46.6325686,-120.5207307
46.6325535,-120.5207317
46.6325557,-120.5207364
46.6325623,-120.5207489
46.6325611,-120.5207287
46.6325598,-120.5207449
46.6325598,-120.5207449
46.6325597,-120.5207448
46.6325597,-120.5207448
46.632559,-120.5207437
46.6325644,-120.5207378
46.5108197,-120.4529848
46.5108197,-120.4529848
46.5108197,-120.4529848
46.5108197,-120.4529848
46.5108197,-120.4529848
46.5108197,-120.4529848
46.5108197,-120.4529848
46.4711225,-120.3962917
46.470959,-120.3962896
46.469756,-120.3963065
46.469756,-120.3963065
46.4175643,-120.3141786
46.4175641,-120.3141415
46.4175643,-120.3141786
46.4175643,-120.3141752
46.4175641,-120.3142162
46.4175643,-120.3141786
46.4175643,-120.3141786
46.4175643,-120.3141786
46.4044263,-120.2779059
46.4044263,-120.2779059
46.4044148,-120.2778704
46.4044263,-120.2779059
46.4044263,-120.2779059
46.4026479,-120.2791274
46.4026479,-120.2791274
46.3935069,-120.240819
46.3935037,-120.2408181
46.3935069,-120.240819
46.3929162,-120.2408214
46.3905708,-120.2407459
46.3462578,-120.1756785
46.3462587,-120.175679
46.3462875,-120.1756731
46.3462587,-120.175679
46.3462587,-120.175679
46.3462724,-120.175685
46.3462724,-120.175685
46.3462724,-120.175685
46.3462724,-120.175685
46.3462587,-120.175679
46.3462724,-120.175685
46.3462724,-120.175685
46.3462724,-120.175685
46.3462913,-120.1756427
46.3462724,-120.175685
46.3462724,-120.175685
46.3462567,-120.1756781
46.3462724,-120.175685
46.3462724,-120.175685
46.3462863,-120.1756857
46.3462587,-120.175679
46.3462724,-120.175685
46.3462662,-120.1756823
46.3462724,-120.175685
46.3462587,-120.175679
46.3462724,-120.175685
46.3462724,-120.175685
46.3462587,-120.175679
46.3462724,-120.175685
46.3462587,-120.175679
46.3462587,-120.175679
46.3460909,-120.1765409
46.3460909,-120.1765409
46.3460909,-120.1765409
46.3460909,-120.1765409
46.3460909,-120.1765409
46.3271058,-120.077471
46.3271058,-120.077471
46.3271058,-120.077471
46.3270888,-120.0774662
46.3271058,-120.077471
46.3271058,-120.077471
46.3270009,-120.0775741
46.326664,-120.0779096
46.3266863,-120.0778834
46.3262452,-120.0783168
46.3262365,-120.0783407
46.3262452,-120.0783168
46.3253823,-120.0791747
46.3253862,-120.0791828
46.3253862,-120.0791829
46.5674665,-120.4723514
46.543053,-120.4710457
46.5424495,-120.4711356
46.5423104,-120.4711706
46.5420213,-120.4712583
46.5420213,-120.4712583
46.5408492,-120.472012
46.4733218,-120.3994706
46.4705203,-120.3979782
46.4705203,-120.3979782
46.4698257,-120.3967211
46.415406,-120.3151445
46.4153478,-120.3150917
46.4151674,-120.3141853
46.4151674,-120.3141853
46.4044664,-120.2823945
46.4041829,-120.2818877
46.4032424,-120.280136
46.4029986,-120.2797614
46.4028388,-120.2794845
46.4026479,-120.2791274
46.4026506,-120.2791432
46.4026479,-120.2791274
46.3940278,-120.2455829
46.3937035,-120.244621
46.3935295,-120.2442846
46.3931,-120.2436688
46.3913943,-120.2419755
46.3911533,-120.2414443
46.3910235,-120.2408264
46.3910238,-120.2408485
46.3910235,-120.2408264
46.3489588,-120.1826724
46.3455134,-120.1791002
46.3277866,-120.0825381
46.3269345,-120.0811111
46.2577447,-119.8830398
46.2567251,-119.8815626
46.6331281,-120.5211597
46.6329931,-120.5212907
46.6329904,-120.5215104
46.6781982,-120.4823815
46.632533,-120.5207525
46.6324941,-120.5205449
46.6324284,-120.5203449
46.632308,-120.5199786
46.6321631,-120.5195374
46.6321028,-120.5193605
46.6320228,-120.5191439
46.6317563,-120.5185544
46.6316685,-120.5184152
46.5372803,-120.4721819
46.5360377,-120.4718099
46.4697337,-120.3961089
46.4151666,-120.3139321
46.4026534,-120.2791254
46.3452768,-120.1788725
46.3447197,-120.1779553
46.3446415,-120.1777807
46.3430429,-120.1741411
46.3418449,-120.1718311
46.6739959,-120.4843927
46.6743531,-120.4840376
46.674693,-120.4836434
46.6748025,-120.4835114
46.6749091,-120.4833702
46.6750315,-120.4831922
46.6770333,-120.480365
46.6770916,-120.4803054
46.6770566,-120.4803554
46.6771994,-120.4801614
46.6325009,-120.5190803
46.6326156,-120.5192516
46.6330294,-120.5198034
46.6331963,-120.5200163
46.6333465,-120.5202124
46.6337492,-120.5207084
46.5321348,-120.4714072
46.5334727,-120.4712274
46.5336037,-120.4711478
46.5336037,-120.4711478
46.5336037,-120.4711478
46.5343717,-120.4705623
46.5350352,-120.4702965
46.5368388,-120.4715087
46.5374378,-120.4721317
46.5391911,-120.4739814
46.4722705,-120.3954925
46.4154886,-120.3088227
46.4155837,-120.3091737
46.4175364,-120.3131389
46.4175364,-120.3131389
46.4175593,-120.3133668
46.4175641,-120.3141415
46.4175681,-120.3141414
46.4039717,-120.2770486
46.4044263,-120.2779059
46.3919891,-120.2389328
46.3935069,-120.2408191
46.3425213,-120.1722458
46.3433146,-120.1735591
46.3459652,-120.176422
46.3460909,-120.1765409
46.3253085,-120.0752166
46.6335842,-120.5198309
46.5415787,-120.4698202
46.5419893,-120.4695302
46.5422505,-120.4694249
46.5423987,-120.4693944
46.5429909,-120.469394
46.5431252,-120.4694204
46.5438286,-120.4697704
46.5442612,-120.4699868
46.5446893,-120.470159
46.5448181,-120.4701914
46.5453966,-120.4703082
46.545631,-120.4703325
46.5467192,-120.4703371
46.5471646,-120.4703391
46.4067854,-120.2851398
46.328049,-120.0812149
46.3062569,-120.0304507
46.416588,-120.3128855
46.0466797,-120.57131
46.0480688,-120.5707483
46.0493256,-120.5697212
46.0511359,-120.5680226
46.0528026,-120.5673493
46.0545128,-120.566917
46.0549372,-120.5668243
46.0617808,-120.5650794
46.0626358,-120.5648633
46.0628939,-120.5648048
