,X,Y
17512,1031990.13,359415.06
17513,1031877.52,359394.0
17514,1031975.11,359462.93
17516,1031833.09,359915.61
17518,1031716.267,359908.537
17520,1031573.043,360365.55299999996
17521,1031561.31,360402.99
17523,1031335.41,361123.84
17525,1031254.77,361381.71
17526,1031236.91,361444.65
17527,1031194.58,361595.88
17528,1031293.432,361626.06700000004
17529,1031263.56,361727.17100000003
17532,1031200.41,361944.57
17533,1031104.4,361936.11600000004
17535,1031099.498,362337.44899999996
17536,1031075.485,362440.588
17537,1030999.46,362417.18
17540,1030999.46,362417.18
17541,1031075.49,362440.58
17542,1030991.12,362469.51
17543,1031040.266,362596.656
17545,1030985.52,362873.69
17546,1030970.31,362959.92
17547,1030902.46,362950.51
17548,1030904.12,362940.38
17549,1030900.8,362960.68
17550,1030904.76,362952.5
17553,1030952.89,363063.11600000004
17554,1030936.27,363139.08
17557,1030829.56,363467.44
17559,1030891.5009999999,363480.081
17560,1030888.36,363502.24
17561,1030825.76,363513.23
17562,1030861.84,363689.084
17564,1030813.89,364027.0
17567,1030722.78,364223.91
17568,1030737.92,364562.31
17570,1030681.583,364515.756
17571,1030743.198,364525.098
17572,1030680.94,364520.32
17574,1030681.583,364515.756
17575,1030739.4,364551.86
17576,1030739.42,364551.74
17577,1030677.09,364562.54
17578,1030728.3670000001,364629.6
17579,1030644.4029999999,364779.151
17580,1030614.6590000001,364989.867
17581,1030669.046,365047.607
17582,1030669.046,365047.607
17583,1030669.046,365047.607
17585,1030592.3509999999,365147.905
17586,1030592.3509999999,365147.905
17587,1030584.915,365200.584
17589,1030631.97,365308.86100000003
17590,1030620.26,365391.37
17591,1030571.9720000001,365726.585
17594,1030571.9720000001,365726.585
17596,1030556.9770000001,365831.02
17599,1030520.838,366094.061
17601,1030386.37,366647.04
17603,1030386.23,366640.6
17605,1030417.65,366833.93
17606,1030410.28,366886.791
17607,1030395.538,366992.489
17608,1030395.538,366992.489
17609,1030375.3559999999,367151.675
17610,1030373.42,367167.3
17611,1030313.12,367190.57
17612,1030375.36,367151.67
17613,1030318.55,367174.1
17614,1030375.3559999999,367151.675
17615,1030312.2840000001,367197.75899999996
17617,1030375.3559999999,367151.675
17618,1030275.661,367693.047
17619,1030273.3640000001,367747.045
17620,1030275.43,367704.69
17621,1030333.16,367694.03
17622,1030271.9190000001,367801.266
17623,1030332.021,367736.906
17624,1030332.88,367893.5
17625,1030327.6,367961.19
17628,1030286.07,368233.94
17629,1030288.11,368252.02
17630,1030290.137,368297.545
17633,1030356.191,368826.573
17634,1030345.14,368757.26
17635,1030423.493,368901.656
17636,1030475.67,369144.56
17637,1030452.21,369280.58
17638,1030504.21,369263.57
17639,1030453.91,369295.45
17640,1030453.63,369294.35
17643,1030603.66,369783.14
17644,1030649.916,369762.592
17645,1030649.916,369762.592
17646,1030668.6209999999,369810.966
17647,1030668.62,369810.98
17648,1030668.6209999999,369810.966
17649,1030687.59,369860.03
17650,1030706.03,369907.71
17651,1030717.9,369951.54
17652,1030703.82,370041.62
17653,1030719.84,370075.2
17654,1030726.11,370095.82
17656,1030853.41,370252.25
17657,1030869.79,370289.75
17659,1030914.925,370384.489
17661,1031049.657,370761.855
17662,1031059.9,370781.61
17664,1031179.62,370894.81
17665,1031179.62,370894.81
17666,1031204.01,370940.97
17667,1031204.0079999999,370940.975
17668,1031228.4040000001,370987.15
17670,1031296.47,371235.04
17671,1031326.0109999999,371171.86600000004
17674,1031545.69,371587.52
17675,1031572.54,371638.32
17680,1031580.76,371653.99
17681,1031572.54,371638.32
17682,1031572.54,371638.32
17683,1031591.937,371790.245
17685,1031669.35,371942.24
17687,1031691.478,371865.95700000005
17688,1031691.478,371865.95700000005
17689,1031688.118,371980.059
17692,1031735.22,372074.97
17693,1031784.235,372052.17100000003
17694,1031760.71,372118.8
17695,1031784.235,372052.17100000003
17696,1031784.235,372052.17100000003
17697,1031806.85,372099.27
17699,1031806.85,372099.26
17700,1031806.85,372099.27
17703,1031806.85,372099.26
17704,1031775.31,372151.91
17706,1031806.8459999999,372099.265
17710,1031806.8459999999,372099.265
17711,1031814.99,372112.03
17714,1031806.8459999999,372099.265
17717,1031828.315,372147.385
17720,1031828.315,372147.385
17721,1031828.36,372147.48
17723,1031828.32,372147.39
17724,1031828.315,372147.385
17725,1031828.315,372147.385
17726,1031828.32,372147.39
17728,1031849.86,372195.67
17729,1031849.86,372195.67
17730,1031849.7829999999,372195.50399999996
17731,1031869.105,372238.81200000003
17732,1031891.0109999999,372293.155
17733,1031892.79,372306.62
17734,1031891.0109999999,372293.155
17735,1031891.0109999999,372293.155
17736,1031910.63,372341.83
17737,1031910.925,372342.55700000003
17740,1031888.07,372420.68
17741,1031899.62,372463.445
17742,1031947.9,372440.49
17743,1031956.64,372469.72
17744,1031986.89,372544.44
17745,1031962.23,372656.72
17746,1031998.08,372590.47
17747,1031997.651,372588.95200000005
17748,1031997.651,372588.95200000005
17749,1031997.651,372588.95200000005
17750,1031997.651,372588.95200000005
17751,1031998.08,372590.47
17752,1031997.651,372588.95200000005
17753,1031997.65,372588.94
17754,1032026.537,372690.49299999996
17755,1032021.27,372856.37
17756,1032056.912,372794.266
17758,1032071.17,372845.854
17759,1032071.17,372845.854
17760,1032072.11,373113.7
17761,1032122.6020000001,373101.01700000005
17762,1032122.6,373101.02
17763,1032081.52,373163.4
17764,1032122.86,373102.52
17765,1032103.44,373340.42
17767,1032154.559,373309.35299999994
17768,1032154.559,373309.35299999994
17769,1032121.407,373497.38200000004
17770,1032188.743,373624.11
17771,1032188.743,373624.11
17772,1032145.365,373706.662
17775,1032264.81,374307.43
17776,1032306.03,374674.46
17777,1032261.595,374756.417
17779,1032306.1540000001,374675.571
17781,1032423.35,375723.16
17782,1032423.25,375722.25
17783,1032435.0279999999,375827.186
17784,1032464.4709999999,376089.526
17785,1032430.82,376258.37
17786,1032437.997,376335.87200000003
17787,1032437.997,376335.87200000003
17789,1032435.72,376314.88
17791,1032438.0,376335.87
17792,1032433.14,376309.75
17793,1032499.56,376404.42
17794,1032505.34,376457.26
17795,1032539.815,376772.008
17797,1032539.82,376772.01
17798,1032539.81,376771.93
17801,1032585.75,377191.48
17802,1032552.07,377385.28
17805,1032597.3259999999,377297.14200000005
17806,1032552.066,377385.287
17807,1032552.066,377385.287
17808,1032552.15,377386.07
17809,1032603.078,377349.655
17810,1032569.345,377542.799
17811,1032568.55,377526.5
17812,1032622.51,377502.78
17814,1032655.26,377820.7
17815,1032655.425,377822.20200000005
17816,1032655.425,377822.20200000005
17819,1032660.13,378345.26
17822,1032674.78,378477.86
17823,1032768.875,378817.08200000005
17824,1032727.33,378964.07
17825,1032775.038,378869.227
17827,1032775.04,378869.22
17828,1032781.2,378921.37
17830,1032786.7509999999,378974.005
17831,1032803.4040000001,379131.907
17832,1032830.96,379393.19
17834,1032872.47,379759.76
17835,1032823.69,379856.94
17836,1032890.83,379916.78
17838,1032843.812,380012.395
17839,1032872.911,380273.92100000003
17840,1032933.3,380290.36
17842,1032932.31,380281.49
17843,1032932.52,380283.34
17844,1032932.31,380281.49
17845,1032886.89,380399.43
17849,1032932.315,380281.49
17851,1032892.07,380445.97
17852,1032902.37,380538.47
17853,1032952.45,380456.13
17854,1032950.95,380436.24
17857,1032955.71,380492.91
17860,1032962.54,380524.13
17863,1032978.1740000001,380695.92
17865,1032921.88,380735.45
17866,1032991.042,380805.674
17868,1032960.641,381059.985
17869,1033028.06,381034.23
17870,1033028.98,381173.161
17871,1033028.98,381173.161
17875,1033003.402,381535.706
17876,1033049.91,381550.84
17877,1033051.4,381489.39
17878,1033051.4,381489.39
17879,1033006.9670000001,381639.74
17880,1033009.548,381744.70200000005
17881,1032994.31,381686.54
17882,1033060.11,381700.15
17884,1033059.97,381894.16
17885,1033006.179,382113.54
17886,1033056.787,382070.73799999995
17887,1033053.61,382122.935
17890,1032973.42,382489.61
17891,1032969.36,382548.0
17892,1033028.578,382436.87799999997
17893,1032962.27,382603.18
17894,1033014.84,382543.8
17895,1032954.6209999999,382635.75200000004
17896,1032954.6209999999,382635.75200000004
17897,1033017.058,382541.47799999994
17898,1032954.62,382635.75
17900,1033009.965,382594.092
17901,1033009.96,382594.1
17902,1033009.96,382594.1
17903,1032933.465,382790.24
17906,1032911.07,382945.325
17907,1032912.18,382938.82
17908,1032943.39,383064.56
17909,1032943.39,383064.56
17910,1032943.39,383064.56
17912,1032943.39,383064.56
17914,1032905.48,383325.94
17915,1032905.2690000001,383327.374
17916,1032905.48,383325.94
17917,1032816.48,383600.34
17918,1032867.33,383588.93
17919,1032806.556,383669.05799999996
17920,1032804.04,383665.63
17923,1032731.9029999999,384186.01
17924,1032791.74,384110.04
17925,1032791.45,384112.02
17926,1032753.51,384373.56
17927,1032745.922,384425.88200000004
17929,1032657.1540000001,384702.689
17930,1032715.57,384635.13
17931,1032715.91,384632.8
17932,1032715.57,384635.12200000003
17933,1032607.72,385158.15
17934,1032655.4190000001,385156.479
17935,1032606.86,385198.67
17937,1032655.34,385157.5
17938,1032603.95,385218.17
17939,1032600.723,385269.44899999996
17942,1032598.588,385793.25899999996
17944,1032638.713,386257.195
17945,1032638.713,386257.195
17946,1032638.713,386257.195
17947,1032680.21,386211.95
17948,1032637.2,386243.02
17949,1032685.28,386259.65
17950,1032685.28,386259.65
17951,1032724.96,386527.34
17952,1032696.5809999999,386623.55700000003
17953,1032745.5,386631.33
17954,1032707.3409999999,386684.891
17957,1032726.821,386776.81
17958,1032726.821,386776.81
17962,1032766.41,386732.86
17963,1032766.809,386734.744
17964,1032766.809,386734.744
17965,1032777.31,386784.57
17966,1032824.06,387235.63
17967,1032828.67,387257.41
17969,1032875.46,387250.21
17970,1032878.333,387491.735
17971,1032878.333,387491.735
17975,1032984.52,387766.67
17976,1032984.358,387765.91299999994
17977,1032984.52,387766.67
17978,1032984.52,387766.67
17979,1032943.67,387797.9
17981,1032984.52,387766.67
17982,1032984.52,387766.67
17986,1033083.308,388230.971
17988,1033053.568,388307.593
17989,1033094.3,388282.64
17990,1033095.32,388495.6
17991,1033182.257,388696.03
17992,1033163.4670000001,388817.287
17993,1033204.36,388799.92
17994,1033204.2459999999,388799.376
17995,1033314.45,389316.55
17998,1033314.45,389316.52
18000,1033424.723,389833.786
18002,1033388.42,389845.79
18003,1033382.7170000001,389836.71200000006
18006,1033534.997,390351.05
18007,1033534.74,390349.86
18009,1033534.74,390349.86
18010,1033494.53,390362.3
18012,1033493.57,390357.78
18013,1033528.82,390523.47
18014,1033645.27,390868.3
18015,1033645.27,390868.3
18016,1033699.96,391124.84
18017,1033683.52,391239.93
18019,1033771.87,391665.93
18020,1033774.7009999999,391679.224
18022,1033851.06,392054.29
18023,1033919.85,392159.29
18024,1033974.51,392416.6
18025,1033974.51,392416.6
18026,1033974.6579999999,392417.277
18027,1033974.51,392416.6
18029,1033985.49,392468.26
18030,1033985.62,392468.87
18031,1033967.38,392462.31
18033,1034029.462,392675.25399999996
18034,1034044.34,392943.62
18035,1034045.07,392941.85
18036,1034040.502,392927.592
18038,1034108.44,393239.46
18041,1049664.06,244801.31
18042,1041174.92,267081.85
18043,1041174.925,267081.85
18044,1041694.31,267191.64
18045,1041695.38,267183.478
18046,1041691.91,267184.95
18047,1032939.65,319550.55
18048,1032939.6479999999,319550.55199999997
18049,1032940.13,319549.33
18050,1032939.65,319550.55
18051,1033506.9909999999,319398.068
18052,1033506.99,319398.07
18053,1033505.77,319398.63
18055,1033506.9909999999,319398.068
18057,1033506.99,319398.07
18058,1033506.99,319398.07
18059,1033502.3,319402.56
18060,1033506.9909999999,319398.068
18062,1033503.25,319393.29
18063,1033506.9909999999,319398.068
18065,1033506.9909999999,319398.068
18066,1036727.98,337501.04
18067,1050069.563,243912.24300000002
18068,1049943.87,244332.84
18069,1049923.23,244411.0
18071,1041712.74,266241.97
18072,1041695.38,267183.478
18073,1041695.38,267183.478
18074,1033289.87,319008.67
18075,1036640.197,337257.107
18076,1030763.79,369833.86
18077,1066504.74,225138.41
18078,1066310.45,225417.86
18079,1048956.38,245676.69
18081,1043161.962,260117.947
18083,1033560.45,319892.88
18085,1065479.513,225826.458
18086,1065479.513,225826.458
18089,1065538.29,225680.88
18090,1065603.21,225515.33
18092,1049142.278,244792.31399999998
18094,1036480.93,339128.67
18095,1036317.53,338473.81700000004
18096,1036321.16,338443.82
18098,1032729.32,356519.2
18099,1030994.483,370948.277
18100,1041674.66,265549.96
18101,1032654.97,318332.28
18102,1035968.06,337523.05
18105,1030589.35,369927.51200000005
18106,1028350.98,310382.38
18107,1028350.573,310435.274
18109,1028344.915,310963.789
18110,1028342.0859999999,311228.047
18113,1028339.257,311492.305
18115,1028335.82,311883.51
18116,1028335.46,311918.3
18117,1028335.4720000001,311916.32
18118,1028335.277,311969.774
18119,1028335.08,312024.27
18121,1028335.08,312024.27
18122,1028335.083,312023.227
18123,1028335.08,312024.27
18124,1028335.08,312024.27
18126,1028337.36,312088.34
18127,1028334.87,312082.03
18129,1028328.29,312107.47
18130,1028333.78,312183.29
18131,1028333.99,312194.92
18132,1028333.22,312236.03
18136,1028331.5240000001,312395.35
18137,1028335.13,312395.39
18139,1028330.41,312397.6
18140,1028331.52,312395.35
18141,1028324.92,312392.12
18143,1028331.5240000001,312395.35
18144,1028331.52,312395.35
18145,1028331.52,312395.35
18146,1028324.92,312392.12
18148,1028324.92,312392.13
18149,1028331.5240000001,312395.35
18150,1028331.5240000001,312395.35
18151,1028331.52,312395.35
18152,1028331.52,312395.35
18153,1028331.5240000001,312395.35
18156,1028331.52,312395.35
18157,1028334.65,312393.53
18158,1028336.32,312395.41
18159,1028331.62,312392.77
18160,1028330.33,312487.46
18163,1028333.8690000001,312689.446
18165,1028352.5109999999,312887.26300000004
18167,1028352.5109999999,312887.26300000004
18168,1028352.5109999999,312887.26300000004
18169,1028355.56,312875.42
18172,1028363.9,312939.26
18173,1028375.3,312991.26
18174,1028387.175,313042.538
18175,1028400.556,313093.86100000003
18176,1028454.694,313298.525
18178,1028455.29,313300.77
18179,1028454.694,313298.525
18181,1028454.694,313298.525
18182,1028455.29,313300.77
18183,1028454.694,313298.525
18184,1028588.97,313816.68
18185,1028589.77,313819.77
18186,1028613.05,313919.04
18187,1028644.84,314079.27
18188,1028644.84,314079.268
18189,1028681.8570000001,314339.903
18190,1028677.81,314553.42
18191,1028672.63,314606.37
18192,1028689.067,315138.76300000004
18193,1028754.5,315394.05
18195,1028766.73,315445.261
18196,1028805.4559999999,315658.006
18197,1028808.69,315709.69
18200,1028813.17,315814.72
18201,1028821.26,315975.8
18202,1028836.598,316079.647
18204,1028866.76,316183.11
18205,1028866.87,316183.45
18206,1028885.85,316232.82
18207,1028909.963,316280.351
18208,1028934.8990000001,316327.2
18211,1029184.36,316599.87
18212,1029184.36,316599.87
18213,1029531.125,316842.13800000004
18214,1029535.03,316844.69
18215,1029532.92,316848.81
18219,1029977.766,317138.113
18221,1030109.07,317222.65
18222,1030110.27,317228.02
18223,1030286.11,317348.59
18224,1030416.91,317440.43
18225,1030417.16,317440.604
18226,1030501.435,317505.23699999996
18227,1030540.423,317541.094
18228,1030540.423,317541.094
18229,1030577.7,317579.42
18230,1030951.65,318042.81
18232,1031160.32,318340.0
18233,1031220.29,318437.99
18234,1031238.86,318479.22
18235,1031349.01,318691.27
18236,1031337.935,318667.851
18237,1031360.474,318715.475
18238,1031380.2109999999,318757.271
18239,1031383.08,318764.43
18240,1031402.915,318814.031
18241,1031402.83,318813.82
18242,1031424.51,318871.04
18243,1031437.81,318914.87
18244,1031451.92,318965.27
18248,1031438.6259999999,319336.519
18249,1031346.338,319750.965
18250,1031346.34,319750.97
18252,1031346.34,319750.97
18253,1031346.34,319750.97
18254,1031345.39,319752.98
18255,1031347.52,319754.12
18256,1031346.34,319750.96
18257,1031344.91,319754.55
18259,1031346.338,319750.965
18260,1031346.34,319750.97
18261,1031346.34,319750.97
18262,1031346.34,319750.96
18263,1031346.338,319750.965
18264,1031346.34,319750.96
18265,1031346.338,319750.965
18266,1031346.338,319750.965
18267,1031346.34,319750.97
18268,1031344.81,319755.27
18269,1031340.19,319758.81
18271,1031346.34,319750.96
18272,1031339.54,319753.68
18273,1031346.34,319750.97
18274,1031346.34,319750.96
18275,1031346.338,319750.965
18276,1031346.338,319750.965
18277,1031345.52,319754.92
18278,1031346.34,319750.97
18279,1031346.34,319750.96
18280,1031346.338,319750.965
18283,1031346.338,319750.965
18285,1031346.338,319750.965
18286,1031346.34,319750.97
18288,1031347.61,319756.08
18289,1031346.34,319750.96
18290,1031337.28,319805.82
18291,1031248.73,320215.84
18292,1031226.324,320319.012
18293,1031215.12,320370.599
18294,1031213.52,320345.95
18295,1031215.12,320370.599
18299,1031181.7,320524.45
18300,1031153.72,320666.44
18301,1031147.48,320680.07
18302,1031153.83,320657.25
18303,1031135.67,320730.58
18306,1031111.74,320832.96
18307,1031099.35,320885.95
18308,1031099.35,320885.95
18309,1031027.1579999999,321194.771
18312,1030907.75,321705.46
18313,1030907.75,321705.46
18314,1030902.83,321713.44
18316,1030896.878,321754.82
18318,1030802.19,322181.01
