,CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
1147,201401297,E299284,099,40.29,99,47.7741623412,-122.34602560370001,1,10,5,2.0,4.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,715.0,099,40.0,40.19,40.29,20,0,0,6,0,14,84,32206.0,1.1799999999999995,0.0,+,3.22
1148,201401298,3622289,524,4.759999999999999,524,47.8209675184,-122.2923916124,1,10,5,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,715.0,524,,4.759999999999999,4.82,5,0,0,4,0,15,60,32651.0,0.72,0.0,+,2.44
1149,201401299,E299544,524,5.3,524,47.8209513382,-122.2805386034,1,9,4,2.0,4.0,02,U,2,7,1,C,,,C,U,A,W,31.0,53.0,715.0,524,,5.27,5.32,5,0,0,5,0,17,84,39140.0,0.71,1.91,+,5.35
1150,201401300,E299545,524,5.59,524,47.8208956185,-122.27432058469999,1,10,5,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,31.0,54.0,715.0,524,,5.58,5.66,5,0,0,4,0,16,62,27468.0,0.8,0.0,+,0.0
1151,201401301,E299546,099,39.73000000000001,99,47.8104529204,-122.3239287048,1,10,5,2.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,715.0,099,40.0,39.73000000000001,39.80000000000001,20,0,0,6,0,14,84,32206.0,0.8200000000000002,0.0,+,1.29
1152,201401302,E299547,099,40.72,99,47.822916987,-122.3135724396,1,10,5,2.0,1.0,01,U,2,7,3,C,,,C,U,A,W,31.0,53.0,715.0,099,40.0,40.69,40.85,20,0,0,6,0,12,72,33127.0,1.93,0.0,+,0.26
1153,201401305,E301580,524,5.19,524,47.8209117462,-122.28304503860001,1,10,5,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,31.0,53.0,715.0,524,,5.13,5.19,5,0,0,5,0,17,84,39140.0,0.86,0.0,-,3.22
1154,201401307,E299520,096,2.0,96,47.8780142397,-122.19350357030001,1,11,6,2.0,4.0,01,U,1,1,2,C,,N,C,U,A,W,31.0,53.0,778.0,096,,2.0,2.03,0,0,0,4,0,11,43,33180.0,0.36,0.0,-,0.32
1155,201401308,E298995,096,1.37,96,47.8781829808,-122.2070802332,1,9,4,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,778.0,096,,1.35,1.37,0,0,0,4,0,16,62,26423.0,0.19,0.0,-,0.32
1156,201401309,E300569,203,24.26,203,47.8592241562,-121.9703615976,1,9,4,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,790.0,203,,24.25,24.26,25,0,0,4,0,15,60,12071.0,0.04,0.0,+,2.08
1157,201401310,E300570,002,14.65,2,47.860847739899995,-121.97723956819999,1,9,4,2.0,4.0,02,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,790.0,002,55.0,14.63,14.65,0,0,0,5,0,19,96,40302.0,0.29,1.15,+,1.0
1158,2014013101,E322157,395,198.61,395,48.1051579232,-117.6417982411,4,19,6,1.0,1.0,01,R,1,1,1,A,,Y,A,R,A,E,33.0,42.0,,395,60.0,198.42000000000004,201.54,8,7,0,2,7,12,24,6251.0,7.12,0.0,+,4.759999999999999
1159,201401311,E300674,005,179.96,5,47.80651795560001,-122.30660480569999,1,11,6,2.0,6.0,03,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,815.0,005,60.0,179.95000000000005,179.97,35,7,100,6,10,15,92,197562.0,1.44,0.0,-,2.76
1160,201401312,E300676,005,178.27,5,47.7840361783,-122.3166694758,1,11,6,2.0,1.0,03,U,1,1,2,A,S,Y,A,U,A,W,31.0,51.0,815.0,005,60.0,178.26,178.3,35,7,46,6,10,12,69,158060.0,2.31,0.75,+,1.8
1161,201401313,E300427,005,179.24,5,47.797915789099996,-122.31529025479999,1,9,4,2.0,1.0,02,U,1,1,2,A,S,Y,A,U,A,W,31.0,51.0,815.0,005,60.0,179.23,179.35,35,7,100,6,10,12,72,178205.0,7.810000000000001,0.0,+,1.8
1162,201401314,E299849,005,178.42000000000004,5,47.78615557770001,-122.31608120860001,1,11,6,2.0,3.0,03,U,2,7,2,A,S,,A,U,A,W,31.0,51.0,815.0,005,60.0,178.39,178.43,35,7,60,6,10,12,72,158060.0,2.31,0.75,+,1.8
1163,201401316,E299323,528,0.36,528,48.051840043,-122.17701058639999,1,10,5,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,745.0,528,,0.28,0.36,10,0,0,4,0,15,60,23657.0,0.69,0.0,+,0.89
1164,201401318,E299851,005,198.87,5,48.047369491400005,-122.1828727882,1,11,6,1.0,6.0,01,U,2,7,3,C,O,,C,U,A,W,31.0,51.0,745.0,005,60.0,198.83,198.9,35,0,22,7,0,17,116,145973.0,3.73,0.0,+,0.0
1165,201401320,E299435,009,4.5600000000000005,9,47.8446846245,-122.1196525024,1,10,5,2.0,4.0,03,U,1,1,2,A,,,A,U,A,W,31.0,53.0,,009,,4.32,4.5600000000000005,0,10,0,2,6,11,22,21797.0,1.91,0.0,-,1.23
1166,201401321,E300620,009,12.33,9,47.9532910375,-122.10145115709999,1,9,4,2.0,3.0,03,U,2,7,2,A,,Y,A,U,A,W,31.0,52.0,,009,,12.33,12.36,0,10,0,2,10,12,24,16633.0,0.18,0.0,+,1.73
1167,201401322,E300742,009,4.009999999999999,9,47.837227564399996,-122.12414456040001,1,9,4,2.0,4.0,03,U,1,1,2,,A,,A,U,A,W,31.0,53.0,,009,,4.0,4.030000000000001,0,0,1,3,8,12,35,21797.0,0.24,0.0,-,0.96
1168,201401323,E300903,529,2.97,529,48.0036323689,-122.21408532299999,1,9,4,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,31.0,53.0,420.0,529,35.0,2.96,3.0,0,0,0,4,0,14,57,9228.0,0.13,0.0,+,0.02
1169,201401324,E299847,005,191.06,5,47.94062862770001,-122.19669218610001,1,11,6,2.0,6.0,03,U,1,0,2,A,S,,A,U,A,W,31.0,51.0,420.0,005,60.0,190.61,191.58,35,10,110,8,10,12,96,192235.0,68.06,0.0,-,0.32
1170,201401325,E299852,005,192.06,5,47.9554049287,-122.1993635907,1,11,6,2.0,4.0,03,U,1,1,3,A,S,Y,A,U,P,W,31.0,51.0,420.0,005,60.0,192.01,192.12,35,10,110,8,10,12,96,192235.0,7.72,0.39,-,3.28
1171,201401327,E299674,005,191.51,5,47.9470497089,-122.1980500192,1,11,6,2.0,1.0,03,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,420.0,005,60.0,190.61,191.58,35,10,110,8,10,12,96,192235.0,68.06,0.0,-,0.32
1172,201401328,E299682,005,192.76,5,47.964973730299995,-122.1992977268,1,11,6,2.0,4.0,03,U,1,1,2,,P,,P,U,P,W,31.0,51.0,420.0,005,60.0,192.74,192.85,35,0,21,7,10,12,84,156850.0,6.3,0.0,-,0.35
1173,201401329,E299683,005,193.13,5,47.96946172649999,-122.19602141790001,1,11,6,2.0,1.0,03,U,1,1,2,,P,,P,U,P,W,31.0,51.0,420.0,005,60.0,193.08,193.14,35,0,21,7,10,12,84,179560.0,3.9300000000000006,0.0,-,0.35
1174,201401330,E299662,005,191.28,5,47.9437952207,-122.1969118641,1,10,5,2.0,6.0,03,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,420.0,005,60.0,190.61,191.58,35,10,110,8,10,12,96,192235.0,68.06,0.0,-,0.32
1175,201401331,E299663,005,192.46,5,47.9606650761,-122.1992866411,1,10,5,2.0,4.0,02,U,1,1,2,A,S,,P,U,P,W,31.0,51.0,420.0,005,60.0,192.44,192.53,35,6,100,8,10,12,96,192235.0,6.310000000000001,0.0,-,0.44
1176,201401332,E299664,005,191.26,5,47.9435108608,-122.19681687149999,1,10,5,2.0,6.0,03,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,420.0,005,60.0,190.61,191.58,35,10,110,8,10,12,96,192235.0,68.06,0.0,-,0.32
1177,201401333,E299665,005,191.18,5,47.9423351149,-122.1965569432,1,10,5,2.0,6.0,03,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,420.0,005,60.0,190.61,191.58,35,10,110,8,10,12,96,192235.0,68.06,3.04,-,0.32
1178,201401334,E299526,099,46.59,99,47.8964385244,-122.2518436217,1,10,5,2.0,6.0,03,U,2,7,3,C,,Y,C,U,A,W,31.0,53.0,420.0,099,40.0,46.59,46.6,20,0,0,6,0,13,78,32145.0,0.12,0.0,+,2.22
1179,201401335,E299528,099,48.53,99,47.9108559704,-122.21851508299999,1,10,5,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,31.0,53.0,420.0,099,40.0,48.34,48.57,30,0,0,6,0,11,68,33560.0,2.82,0.0,+,0.88
1180,201401337,E299492,005,194.71,5,47.98985784439999,-122.18277510860001,1,11,6,2.0,4.0,03,U,1,1,2,,P,,A,U,P,W,31.0,51.0,420.0,005,60.0,194.66,194.73,35,0,21,6,10,12,72,128621.0,3.29,0.0,+,1.54
1181,201401338,E299107,099,48.63,99,47.9113711703,-122.2165752849,1,9,4,2.0,6.0,03,U,2,5,2,C,,Y,C,U,A,W,31.0,53.0,420.0,099,40.0,48.58,48.63,30,0,0,6,0,13,80,33560.0,0.61,0.0,+,0.88
1182,201401339,E299059,099,38.75999999999999,99,47.7979399764,-122.3329504337,1,9,4,2.0,3.0,03,U,1,1,2,C,,,C,U,A,W,31.0,53.0,365.0,099,40.0,38.73000000000001,38.79,20,0,0,6,0,12,72,32206.0,0.71,0.0,+,0.45
1183,201401340,E298829,405,26.940000000000005,405,47.796549669399994,-122.2178835904,1,9,4,1.0,2.0,01,U,2,7,2,A,S,,A,U,A,W,31.0,51.0,110.0,405,60.0,26.73,26.95,30,10,40,4,10,12,48,90035.0,7.230000000000001,0.0,+,3.4300000000000006
1184,201401341,E299566,405,26.85,405,47.796034857399995,-122.2162234785,1,10,5,2.0,6.0,03,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,110.0,405,60.0,26.73,26.95,30,10,40,4,10,12,48,90035.0,7.230000000000001,0.0,+,3.4300000000000006
1185,201401342,E299675,405,26.85,405,47.796025051499996,-122.2162041605,1,10,5,2.0,6.0,03,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,110.0,405,60.0,26.73,26.95,30,10,40,4,10,12,48,90035.0,7.230000000000001,0.0,+,3.4300000000000006
1186,201401343,E299696,904,11.1,904,47.4888711022,-117.57353668879999,1,11,6,1.0,4.0,01,U,1,1,2,C,,Y,C,U,A,E,32.0,54.0,200.0,904,,11.1,11.15,0,0,0,2,0,16,32,11468.0,0.21,0.0,-,0.34
1187,2014013430,E322889,395,184.89,395,47.949974278599996,-117.48436945690001,4,16,3,1.0,1.0,01,R,1,1,3,A,,,A,R,A,E,32.0,42.0,,395,60.0,184.73,185.19,8,8,0,2,8,11,22,10441.0,1.75,0.0,+,0.65
1188,2014013431,E322887,395,184.65,395,47.946771713900006,-117.48131710860001,4,16,3,1.0,1.0,02,R,2,6,2,A,,Y,A,R,A,E,32.0,42.0,,395,60.0,184.29,184.65,8,8,0,2,8,11,22,9574.0,1.26,0.0,+,0.65
1189,201401344,E299648,090,273.41,90,47.6143507348,-117.51313783350001,1,11,6,1.0,6.0,01,U,1,1,1,P,S,,P,U,P,E,32.0,51.0,,090,70.0,273.32,273.64,45,4,60,4,10,12,48,34331.0,4.009999999999999,0.75,-,1.25
1190,201401345,E299485,090,276.75,90,47.6442458832,-117.45702242860001,1,10,5,4.0,5.0,01,U,1,1,2,,P,,P,U,P,E,32.0,51.0,1220.0,090,60.0,276.66,276.85,45,0,22,6,10,12,72,72956.0,5.0600000000000005,0.0,-,4.52
1192,201401346,E299548,002,288.7,2,47.7813043678,-117.35665091799999,1,10,5,4.0,1.0,01,U,2,6,2,,A,,A,U,A,E,32.0,53.0,,002,30.0,288.61000000000007,288.71,37,0,14,4,8,12,48,24541.0,0.9,3.01,+,2.05
1193,201401347,E299549,090,272.69,90,47.608769994,-117.5260837225,1,10,5,4.0,6.0,02,U,2,5,3,A,S,,A,U,A,E,32.0,51.0,,090,70.0,271.15,272.74,45,10,76,4,10,12,48,34331.0,19.920000000000005,0.0,-,0.28
1194,201401348,E299552,002,290.2,2,47.8018050751,-117.34895695760001,1,10,5,1.0,1.0,01,U,2,7,2,C,,Y,A,U,A,E,32.0,52.0,,002,30.0,290.18,290.22000000000014,37,0,0,4,10,18,72,21408.0,0.31,0.0,-,0.65
1195,201401350,E299350,002,278.88,2,47.654547146800006,-117.4112273127,1,10,5,1.0,4.0,01,U,1,1,1,C,,Y,C,U,A,E,32.0,53.0,1220.0,002,30.0,278.86,278.90000000000003,35,0,0,4,0,16,62,24917.0,0.36,0.0,-,1.97
1197,201401351,3633314,290,3.52,290,47.6729156131,-117.3394848774,1,10,5,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,E,32.0,53.0,1220.0,290,40.0,3.41,3.52,5,8,0,4,8,11,44,23020.0,0.9200000000000002,0.0,+,0.22
1199,201401352,3666542,002,287.41,2,47.7709669737,-117.3806163695,1,10,5,3.0,6.0,02,U,1,1,1,A,,,A,U,A,E,32.0,53.0,,002,30.0,287.1500000000001,287.45,37,8,0,4,8,12,48,24134.0,2.64,0.5,-,2.7
1200,201401353,E299714,027,88.75,27,47.671666644,-117.2397123611,1,11,6,2.0,4.0,01,U,1,1,2,C,,Y,C,U,A,E,32.0,53.0,1221.0,027,35.0,88.75,88.79,5,0,0,4,0,19,75,36076.0,0.53,0.0,-,1.88
1201,201401354,3323282,090FD28954,0.19,90,47.675344349,-117.24246868690001,1,10,5,3.0,2.0,01,U,1,1,2,C,,Y,A,U,A,,32.0,54.0,1221.0,090FD28954,,0.15,0.21,0,0,0,2,4,12,24,,,0.0,,0.0
1202,201401355,2465569,395,212.19,395,48.280922916099996,-117.7155372467,1,9,4,3.0,1.0,01,R,1,1,2,C,,Y,C,R,A,E,33.0,43.0,205.0,395,60.0,212.15,212.21,8,0,0,2,0,22,44,9609.0,0.21,0.0,+,0.51
1203,201401356,E299953,231,59.97,231,48.0293153895,-117.7320388549,1,9,4,3.0,1.0,01,R,2,6,2,B,,N,B,R,B,E,33.0,45.0,,231,,59.81,60.04,0,3,0,2,3,11,22,1139.0,0.1,0.0,-,0.56
1204,201401357,E300478,510,7.810000000000001,510,47.0009869272,-122.66771685020001,1,9,4,2.0,4.0,03,R,2,6,2,A,,Y,A,R,A,W,34.0,44.0,,510,,7.79,7.810000000000001,0,4,0,2,4,12,24,19062.0,0.14,0.0,+,0.38
1205,201401358,E300916,005,114.27,5,47.06789030310001,-122.7178935616,1,10,5,2.0,3.0,03,U,1,1,2,A,S,,A,U,P,W,34.0,51.0,,005,60.0,114.23,114.35,15,6,40,6,10,12,72,98602.0,4.32,0.0,-,1.7
1206,201401360,E302646,005,89.01,5,46.810536937399995,-123.0022255253,1,11,6,2.0,1.0,03,U,1,1,2,,A,Y,A,U,A,W,34.0,51.0,,005,70.0,88.97,90.15,15,0,22,6,10,12,72,56457.0,24.32,0.0,+,0.28
1207,201401361,E300476,012,40.99,12,46.8230459117,-123.10916092149999,1,9,4,2.0,6.0,03,R,1,1,2,A,,Y,A,R,A,W,34.0,43.0,,012,60.0,40.56,41.1,0,4,0,2,4,12,24,7287.0,1.44,0.0,+,0.14
1208,201401364,E302647,005,95.17,5,46.8948927257,-122.96124438780001,1,11,6,2.0,1.0,03,R,1,1,2,,A,,A,R,A,W,34.0,41.0,,005,70.0,95.12,95.26,15,0,22,6,10,12,72,56457.0,2.88,0.0,-,3.0
1209,201401365,E302645,005,101.28,5,46.979727351899996,-122.9277418943,1,11,6,2.0,1.0,03,U,1,1,2,,A,,A,U,A,W,34.0,51.0,1325.0,005,70.0,101.11,101.3,15,0,16,6,10,12,72,71220.0,4.94,0.0,-,0.19
1210,201401366,E299147,510,12.15,510,46.9505225212,-122.6223648307,1,8,3,2.0,1.0,03,U,2,6,2,C,,Y,C,U,A,W,34.0,54.0,1495.0,510,,12.04,12.15,0,0,0,2,0,12,24,11632.0,0.47,0.0,,0.0
1211,201401367,3530143,546,7.0,546,48.963791534799995,-122.3311746858,1,10,5,2.0,4.0,03,R,2,7,2,B,,N,B,R,B,W,37.0,43.0,,546,,7.0,7.01,0,2,0,2,2,11,22,5557.0,0.02,0.0,+,0.18
1212,201401369,E299433,548,9.8,548,48.948002036800005,-122.7261708684,1,10,5,2.0,6.0,03,U,2,6,2,G,,N,G,U,B,W,37.0,55.0,,548,,9.45,9.83,0,2,0,2,2,10,20,3412.0,0.47,0.0,+,1.78
1213,201401370,E299429,005,275.75,5,48.9927480988,-122.7436089594,1,11,6,2.0,1.0,03,U,1,1,2,A,S,,A,U,P,W,37.0,51.0,100.0,005,70.0,275.37,275.88,45,4,40,4,10,12,48,10331.0,1.92,0.0,+,0.78
1214,201401371,E299742,005,253.15,5,48.7464987112,-122.4654176802,1,9,4,2.0,4.0,02,U,1,1,2,A,S,,A,U,P,W,37.0,51.0,80.0,005,60.0,253.1,253.19,45,4,40,4,10,12,48,58984.0,1.94,1.0,-,4.0
1215,201401372,E299430,542,5.8,542,48.803746653000005,-122.3550710491,1,10,5,2.0,2.0,03,R,1,1,1,A,,Y,A,R,A,W,37.0,44.0,,542,,4.8,5.810000000000001,0,6,0,2,6,11,22,11863.0,4.37,0.0,+,0.28
1216,201401373,E300889,542,53.0,542,48.8641215942,-121.6685831985,1,9,4,3.0,1.0,04,R,1,1,1,G,,,G,R,A,W,37.0,45.0,,542,,52.75,53.63000000000001,0,2,0,2,2,11,22,714.0,0.23000000000000004,16.0,+,6.33
1217,201401374,E300891,005,253.77000000000004,5,48.7550942964,-122.46169507190001,1,10,5,1.0,1.0,01,U,1,0,2,,S,,A,U,P,W,37.0,51.0,80.0,005,60.0,253.72,253.78,45,0,40,4,10,12,48,60594.0,1.33,3.0,+,0.51
1218,201401375,3530205,005,248.79,5,48.694190552399995,-122.45134515209999,1,10,5,2.0,6.0,03,R,1,1,2,A,S,,A,R,P,W,37.0,41.0,,005,70.0,248.47,248.97,45,6,40,4,10,12,48,43141.0,7.87,0.0,-,4.5
1219,201401376,3530141,005,253.76000000000005,5,48.7549753212,-122.46194358,1,9,4,2.0,4.0,03,U,1,1,2,,S,,A,U,P,W,37.0,51.0,80.0,005,60.0,253.72,253.78,45,0,40,4,10,12,48,60594.0,1.33,3.0,+,0.51
1220,201401377,E302640,539,1.14,539,48.799256004600004,-122.4859872558,1,11,6,2.0,4.0,03,U,2,5,2,C,,N,C,U,A,W,37.0,53.0,80.0,539,50.0,1.03,1.15,0,0,0,4,0,15,58,30207.0,1.32,0.0,-,0.61
1222,201401378,E299810,195,32.6,195,46.8424345752,-117.3393477962,1,10,5,1.0,6.0,01,R,1,1,2,A,,,A,R,A,E,38.0,43.0,,195,60.0,32.54,33.05,10,2,0,3,8,12,36,6760.0,1.26,0.0,-,1.25
1223,201401379,E301452,270,2.34,270,46.729699036599996,-117.18184095149999,1,10,5,2.0,4.0,01,U,1,1,2,C,,Y,C,U,A,E,38.0,53.0,1025.0,270,,2.33,2.34,0,0,0,2,0,27,54,19700.0,0.07000000000000002,0.0,+,4.0
1224,201401380,E300033,194,20.18,194,46.7250273587,-117.2397063463,1,9,4,4.0,1.0,01,R,1,1,2,B,,N,B,R,B,E,38.0,45.0,,194,,19.43,21.01,0,2,0,2,2,10,20,920.0,0.53,0.0,,0.0
1225,201401381,E300034,270,2.34,270,46.729699036599996,-117.18184095149999,1,11,6,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,E,38.0,53.0,1025.0,270,,2.34,2.390000000000001,0,0,0,2,0,27,54,19700.0,0.36,0.0,+,4.0
1226,201401382,3076081,241,5.42,241,46.2899471286,-119.9991617653,1,10,5,1.0,1.0,01,U,2,7,2,B,,,B,U,B,E,39.0,55.0,,241,,5.21,6.24,3,8,0,2,8,13,26,4824.0,1.81,0.0,+,2.96
1227,201401383,E299056,097,73.0,97,46.5037208044,-120.4672097329,1,9,4,1.0,1.0,01,U,1,1,2,,A,Y,A,U,A,E,39.0,52.0,,097,55.0,73.0,73.04000000000002,10,0,16,4,10,12,48,12782.0,0.19,0.0,+,0.28
1228,201401384,3158257,395,102.11,395,47.1075489317,-118.3990326741,1,11,6,1.0,1.0,02,R,2,6,2,A,S,,A,R,A,E,1.0,42.0,,395,70.0,102.09,102.12,5,4,100,4,10,16,62,7771.0,0.09,0.0,+,2.55
1229,201401385,E300234,026,93.98,26,46.776052325500004,-118.10061896110001,1,12,7,1.0,4.0,02,R,1,1,2,B,,N,B,R,B,E,1.0,42.0,,026,,93.21000000000002,94.08,5,7,0,2,7,12,24,1180.0,0.37,2.86,+,3.0
1230,201401386,E300669,240,34.47,240,46.2564279023,-119.2603748957,1,12,7,1.0,1.0,01,U,2,7,3,,A,Y,A,U,A,E,3.0,52.0,1080.0,240,60.0,34.43,34.57,0,0,22,5,10,12,60,25836.0,1.32,0.0,+,0.15
1231,201401387,E299532,285COWENTCH,0.1,285,47.4368371649,-120.3248883991,1,12,7,2.0,4.0,02,U,2,7,2,C,,,C,U,A,E,4.0,53.0,1405.0,285COWENTCH,,0.07000000000000002,0.1,88,0,0,4,0,15,58,21830.0,0.24,0.0,,0.0
1232,201401388,E299438,285COWENTCH,0.1,285,47.4368371649,-120.3248883991,1,11,6,2.0,4.0,03,U,1,1,2,C,,,C,U,A,E,4.0,53.0,1405.0,285COWENTCH,,0.07000000000000002,0.1,88,0,0,4,0,15,58,21830.0,0.24,0.0,,0.0
1233,201401389,E300776,097,150.08000000000004,97,47.3458751436,-120.56615132459999,1,12,7,2.0,1.0,03,R,1,1,1,A,,N,A,R,A,,4.0,43.0,,097,55.0,149.95000000000005,150.17000000000004,25,2,0,2,3,12,24,5509.0,0.44,6.0,-,6.0
1234,201401390,E299621,112,25.0,112,48.185638778999994,-124.1816992134,1,11,6,7.0,6.0,03,R,1,1,1,A,,,A,R,A,W,5.0,45.0,,112,,23.54,26.39,0,2,0,2,2,12,24,1086.0,1.13,10.0,-,0.34
1235,201401391,E299622,101,199.47,101,48.054859108900004,-124.3545546768,1,11,6,7.0,1.0,07,R,1,1,1,A,,Y,A,R,A,W,5.0,43.0,,101,25.0,199.28,199.59,20,8,0,2,8,11,22,3769.0,0.43,0.0,+,0.36
1236,201401393,E303703,502,1.99,502,45.7797386522,-122.63317639629999,1,23,4,1.0,1.0,01,U,1,1,2,A,,N,A,U,A,W,6.0,53.0,,502,,1.99,2.120000000000001,5,4,0,2,4,12,24,15760.0,0.75,0.57,-,0.9399999999999998
1237,201401396,E299858,501,7.65,501,45.694703535100004,-122.76178120440001,1,12,7,2.0,6.0,01,U,1,1,1,A,,,A,U,A,W,6.0,55.0,1350.0,501,,7.6,7.67,0,1,0,2,1,10,20,869.0,0.02,0.0,+,0.0
1238,201401397,E300195,205,0.54,205,45.604458420600004,-122.5517350289,1,11,6,2.0,1.0,02,U,2,7,2,,A,,A,U,P,W,6.0,51.0,1350.0,205,60.0,0.51,0.65,0,0,32,7,10,12,84,97894.0,5.0,0.0,+,0.44
1239,201401398,E299570,205,0.72,205,45.6072019361,-122.552190664,1,11,6,2.0,4.0,03,U,1,1,2,,A,,A,U,P,W,6.0,51.0,1350.0,205,60.0,0.66,0.77,0,0,32,7,10,12,84,97894.0,3.9300000000000006,0.0,+,3.01
1240,201401399,E303953,005,8.5,5,45.7362717642,-122.65843120049999,1,28,2,2.0,6.0,03,U,1,1,2,,A,,A,U,A,W,6.0,51.0,,005,60.0,8.25,8.91,0,0,20,8,10,12,96,91956.0,22.15000000000001,0.0,+,0.5
1241,201401400,E300509,005,50.14,5,46.2874114775,-122.9045698468,1,11,6,2.0,4.0,03,R,1,1,2,A,S,,A,R,A,W,8.0,41.0,,005,70.0,50.02,50.19,7,6,76,6,10,12,72,38522.0,2.390000000000001,0.0,-,3.16
1242,201401401,E299921,005,31.04,5,46.0238117688,-122.8528150856,1,12,7,7.0,2.0,03,R,1,1,2,A,S,Y,A,R,A,W,8.0,41.0,,005,70.0,31.01,31.08,5,6,90,6,10,12,72,62610.0,1.6,1.0,-,0.54
1243,201401402,E300506,005,36.94,5,46.106451448,-122.8790507301,1,11,6,2.0,4.0,03,U,1,1,2,,A,,A,U,A,W,8.0,51.0,605.0,005,70.0,36.67000000000001,36.97,5,0,16,6,10,12,72,62546.0,6.85,0.0,-,0.44
1244,201401403,E299857,503,53.62,503,45.91202162020001,-122.7410425158,1,12,7,2.0,4.0,03,U,1,1,2,A,,Y,A,U,A,W,8.0,54.0,1470.0,503,,53.54,53.65,0,5,0,2,7,12,23,11819.0,0.47,0.0,-,0.6
1245,201401405,E300880,002,130.14,2,47.58372710810001,-120.2351205232,1,11,6,2.0,6.0,03,R,1,1,1,A,,N,A,R,A,E,9.0,43.0,,002,50.0,129.89,131.6,15,8,0,2,8,12,24,7809.0,4.87,0.0,+,1.1
1246,2014014053,E323971,395,179.98,395,47.8903301116,-117.4269519252,4,28,1,4.0,2.0,01,R,2,7,2,A,,,A,R,A,E,32.0,43.0,,395,60.0,179.96,180.07,8,8,0,2,4,12,23,14380.0,0.58,0.8,+,3.86
1247,201401406,E300322,395,25.76,395,46.2268648051,-119.1350093741,1,12,7,1.0,5.0,01,U,1,1,2,,P,,W,U,P,E,11.0,52.0,960.0,395,45.0,25.7,25.77,5,0,4,4,0,13,52,60316.0,1.54,0.0,+,4.4
1249,201401408,E299558,101,80.33,101,46.9512670794,-123.765625089,1,12,7,2.0,1.0,03,U,2,7,2,A,,,A,U,A,W,14.0,53.0,270.0,101,30.0,80.32,80.33,5,8,0,2,8,12,24,2895.0,0.01,0.0,-,4.719999999999999
1250,201401409,3489254,105,34.1,105,46.8844647058,-124.0481202698,1,11,6,2.0,6.0,03,R,1,1,1,A,,N,A,R,B,W,14.0,44.0,,105,,33.98000000000001,34.14,1,4,0,2,4,11,22,5225.0,0.31,0.0,+,1.5
1251,201401410,3489255,012,3.7,12,46.972017790900004,-123.7410743493,1,11,6,3.0,1.0,06,U,1,1,1,,A,,A,U,A,W,14.0,53.0,,012,20.0,3.6800000000000006,3.85,0,0,6,4,6,11,44,21622.0,1.34,1.5,+,0.36
1252,201401411,2729641,101,301.47000000000014,101,47.746812140799996,-122.88235508049999,1,11,6,2.0,1.0,03,R,2,7,1,,,,A,R,A,W,16.0,43.0,,101,55.0,301.41000000000014,301.52,30,0,0,2,8,11,22,2894.0,0.12,6.0,-,5.53
1253,201401412,E302587,405,14.870000000000005,405,47.632838068699996,-122.1879724707,1,12,7,1.0,4.0,01,U,2,7,2,P,S,Y,P,U,P,W,17.0,51.0,75.0,405,60.0,14.86,14.870000000000005,23,8,40,6,10,12,72,165584.0,0.6,0.95,-,2.96
1254,201401413,E299455,405,8.439999999999998,405,47.5463284891,-122.19563657200001,1,11,6,2.0,4.0,02,U,1,1,2,,A,,A,U,A,W,17.0,51.0,75.0,405,60.0,8.41,8.67,0,0,16,4,8,12,48,150204.0,14.25,0.0,+,0.5
1255,201401415,E301173,203,12.04,203,47.700676352600006,-121.98038825129998,1,12,7,2.0,1.0,03,R,2,7,2,A,,,A,R,A,W,17.0,44.0,,203,,11.64,12.07,8,2,0,2,1,12,23,8024.0,1.26,2.0,-,0.06
