CASENO,DRV_SEX,DRV_AGE,drassess,spdlimit,surf_typ,contrib1,contrib2,intox,stolen,vehcond1,vehcond2,vehcond3,com_body,cdplaccd,vehno
201400204,1.0,67.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400205,2.0,17.0,,40.0,2.0,23,7,4.0,,12,0,0,,,1
201400205,2.0,43.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400206,,,,35.0,2.0,5,0,9.0,,12,0,0,,,1
201400206,1.0,45.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400207,2.0,29.0,,35.0,2.0,23,5,4.0,,12,0,0,,,1
201400207,1.0,51.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400208,,25.0,,35.0,2.0,1,4,1.0,,12,0,0,,,1
201400208,,,,,,0,0,,,0,0,0,,,2
201400208,,,,,,0,0,,,0,0,0,,,3
201400209,2.0,85.0,,45.0,2.0,11,23,4.0,,12,0,0,,,1
201400209,1.0,40.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400210,1.0,20.0,,40.0,2.0,7,0,4.0,,12,0,0,,,1
201400210,1.0,34.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400211,1.0,44.0,,,2.0,18,0,4.0,,12,0,0,,,1
201400211,1.0,30.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400212,2.0,53.0,,40.0,2.0,7,0,4.0,,12,0,0,,,1
201400212,2.0,53.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400213,1.0,39.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201400213,2.0,21.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400217,1.0,43.0,,,1.0,18,0,4.0,,12,0,0,,,1
201400217,1.0,19.0,,60.0,1.0,23,4,4.0,,12,0,0,,,2
201400217,1.0,37.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400220,1.0,40.0,,60.0,2.0,4,0,4.0,,12,0,0,3.0,F,1
201400220,,,,,,0,0,,,0,0,0,,,2
201400220,1.0,68.0,,,2.0,17,0,4.0,,12,0,0,,,3
201400221,1.0,38.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201400221,1.0,53.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400222,2.0,32.0,,60.0,2.0,23,7,4.0,,12,0,0,,,1
201400222,1.0,39.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400223,2.0,49.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201400223,2.0,46.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400224,2.0,65.0,,60.0,2.0,5,0,4.0,,12,0,0,,,1
201400224,2.0,29.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400226,2.0,71.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201400226,2.0,46.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400227,1.0,43.0,,35.0,1.0,23,4,4.0,,12,0,0,,,1
201400227,2.0,40.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201400228,2.0,23.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201400228,1.0,37.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400229,2.0,45.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201400229,1.0,33.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400230,2.0,70.0,,60.0,1.0,23,5,4.0,,12,0,0,,,1
201400230,2.0,26.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400230,1.0,47.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400231,2.0,51.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201400231,1.0,54.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400231,2.0,37.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400232,1.0,40.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201400232,1.0,64.0,,60.0,1.0,17,0,4.0,,12,0,0,,,2
201400233,2.0,43.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201400233,1.0,58.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400234,1.0,23.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201400234,2.0,49.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400235,1.0,22.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201400235,,,,,,0,0,,,0,0,0,,,2
201400236,2.0,74.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201400236,1.0,49.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400236,1.0,44.0,,,2.0,18,0,4.0,,12,0,0,,,3
201400237,2.0,50.0,,25.0,2.0,11,0,4.0,,12,0,0,,,1
201400237,2.0,29.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201400238,2.0,27.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201400238,1.0,31.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400239,1.0,39.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201400239,1.0,54.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400242,1.0,40.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201400242,1.0,55.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400243,,,,50.0,2.0,17,0,9.0,,12,0,0,,,1
201400243,,,,,,0,0,,,0,0,0,,,2
201400244,1.0,18.0,,50.0,2.0,7,23,4.0,,12,0,0,,,1
201400244,2.0,38.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201400245,2.0,38.0,9.0,50.0,2.0,1,0,1.0,,12,0,0,,,1
201400246,1.0,57.0,,40.0,2.0,7,0,4.0,,12,0,0,,,1
201400246,2.0,39.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400247,,,,,2.0,17,0,9.0,,12,0,0,,,1
201400247,2.0,21.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400247,1.0,65.0,,,2.0,23,0,4.0,,12,0,0,,,3
201400248,1.0,50.0,,,2.0,18,0,4.0,,12,0,0,8.0,F,1
201400249,1.0,26.0,,40.0,2.0,23,5,9.0,,12,0,0,,,1
201400249,2.0,64.0,,40.0,2.0,18,0,9.0,,12,0,0,,,2
201400250,,,,35.0,1.0,17,0,9.0,,12,0,0,,,1
201400250,,31.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201400251,2.0,56.0,,30.0,2.0,23,0,4.0,,12,0,0,,,1
201400251,,34.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201400252,1.0,30.0,,45.0,1.0,17,23,4.0,,12,0,0,2.0,F,1
201400253,1.0,54.0,,60.0,1.0,4,0,4.0,,12,0,0,2.0,,1
201400253,,,,,,0,0,,,0,0,0,,,2
201400254,1.0,79.0,,,2.0,18,0,4.0,,12,0,0,,,1
201400255,1.0,48.0,,65.0,2.0,23,8,4.0,,12,0,0,,,1
201400256,1.0,74.0,,55.0,2.0,23,5,4.0,,12,0,0,,,1
201400256,,,,,,0,0,,,0,0,0,,,2
201400257,1.0,25.0,,55.0,2.0,18,0,4.0,,12,0,0,,,1
201400257,,,,,,0,0,,,0,0,0,,,2
201400258,1.0,18.0,,55.0,2.0,18,0,2.0,,12,0,0,,,1
201400259,1.0,82.0,,50.0,2.0,52,0,4.0,,12,0,0,,,1
201400260,1.0,34.0,,60.0,2.0,23,5,4.0,,12,0,0,,,1
201400260,1.0,29.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400261,2.0,32.0,,60.0,2.0,16,4,4.0,,4,0,0,,,1
201400266,2.0,38.0,,55.0,2.0,23,4,4.0,,12,0,0,,,1
201400267,2.0,33.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201400267,,,,,,17,0,,,0,0,0,,,2
201400268,2.0,32.0,,60.0,1.0,23,7,4.0,,12,0,0,,,1
201400268,1.0,59.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400269,1.0,,,35.0,2.0,23,0,9.0,,12,0,0,,,1
201400269,,,,,2.0,0,0,,,0,0,0,,,2
201400270,1.0,20.0,,60.0,1.0,4,7,4.0,,12,0,0,,,1
201400270,1.0,65.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400270,2.0,36.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400271,2.0,39.0,,35.0,2.0,43,7,4.0,,12,0,0,,,1
201400271,2.0,60.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201400271,1.0,38.0,,,2.0,18,0,4.0,,12,0,0,,,3
201400272,1.0,55.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201400272,,,,,,0,0,,,0,0,0,,,2
201400273,1.0,59.0,,40.0,2.0,23,0,4.0,,12,0,0,,,1
201400273,1.0,67.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201400274,1.0,25.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201400274,1.0,44.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400275,1.0,36.0,,60.0,1.0,23,7,4.0,,12,0,0,,,1
201400275,1.0,49.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400276,1.0,52.0,,55.0,2.0,17,23,9.0,,12,0,0,,,1
201400276,2.0,38.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201400277,2.0,43.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201400277,,,,,,0,0,,,0,0,0,,,2
201400278,1.0,24.0,,60.0,1.0,4,47,4.0,,12,0,0,,,1
201400278,2.0,53.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201400279,1.0,21.0,,45.0,2.0,23,7,4.0,,12,0,0,,,1
201400279,1.0,36.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400279,1.0,56.0,,,2.0,18,0,4.0,,12,0,0,,,3
201400280,2.0,66.0,,25.0,2.0,5,23,4.0,,12,0,0,,,1
201400280,2.0,88.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201400281,1.0,65.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201400281,1.0,47.0,,,1.0,16,0,4.0,,11,0,0,,,2
201400281,1.0,59.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400282,1.0,33.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201400282,2.0,37.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201400283,1.0,18.0,,45.0,2.0,14,0,9.0,,12,0,0,,,1
201400284,,,,45.0,1.0,10,11,9.0,,12,0,0,,,1
201400284,2.0,25.0,,45.0,1.0,18,0,4.0,,12,0,0,,,2
201400285,1.0,18.0,,45.0,2.0,11,23,4.0,,12,0,0,,,1
201400285,1.0,19.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201400286,2.0,57.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201400286,1.0,17.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400287,1.0,19.0,,35.0,2.0,23,10,4.0,,12,0,0,,,1
201400287,2.0,23.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400288,2.0,26.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201400288,1.0,46.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400289,2.0,41.0,,55.0,2.0,4,0,4.0,,12,0,0,,,1
201400289,,,,,,0,0,,,0,0,0,,,2
201400289,,,,,,0,0,,,0,0,0,,,3
201400290,1.0,48.0,,35.0,2.0,18,0,4.0,,12,0,0,,,1
201400290,1.0,61.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400291,1.0,76.0,,45.0,2.0,23,4,4.0,,12,0,0,,,1
201400291,,48.0,,45.0,2.0,18,0,4.0,,12,0,0,9.0,F,2
201400292,1.0,70.0,,,2.0,23,0,4.0,,12,0,0,,,1
201400292,2.0,38.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400293,1.0,23.0,,45.0,2.0,7,0,4.0,,12,0,0,,,1
201400293,1.0,55.0,,45.0,2.0,7,0,4.0,,12,0,0,,,2
201400294,2.0,19.0,,35.0,2.0,23,7,4.0,,12,0,0,,,1
201400294,2.0,17.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400295,2.0,79.0,,35.0,2.0,23,7,4.0,,12,0,0,,,1
201400295,1.0,38.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400296,2.0,22.0,,55.0,2.0,7,0,4.0,,12,0,0,,,1
201400296,1.0,25.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201400297,1.0,29.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201400297,1.0,54.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400298,1.0,46.0,,55.0,2.0,4,7,4.0,,12,0,0,,,1
201400298,1.0,54.0,,55.0,2.0,18,52,4.0,,12,0,0,,,2
201400299,1.0,18.0,,50.0,2.0,23,5,4.0,,12,0,0,,,1
201400299,1.0,53.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201400300,2.0,61.0,,55.0,2.0,23,7,4.0,,12,0,0,,,1
201400300,2.0,21.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201400302,1.0,27.0,,30.0,5.0,1,17,1.0,,12,0,0,,,1
201400302,,,,,,0,0,,,0,0,0,,,2
201400303,,,,45.0,2.0,4,0,9.0,,12,0,0,,,1
201400304,1.0,26.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201400304,1.0,43.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400304,1.0,57.0,,,1.0,7,0,4.0,,12,0,0,,,3
201400305,2.0,28.0,,60.0,2.0,14,0,4.0,,12,0,0,,,1
201400305,1.0,57.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400305,1.0,39.0,,,2.0,18,0,4.0,,12,0,0,,,3
201400306,1.0,18.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201400306,1.0,32.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400308,2.0,18.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201400308,1.0,46.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400309,1.0,33.0,,50.0,2.0,23,0,4.0,,12,0,0,,,1
201400309,1.0,46.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201400310,2.0,33.0,,35.0,2.0,17,0,4.0,,12,0,0,,,1
201400310,2.0,21.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400311,1.0,45.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201400311,2.0,30.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400312,2.0,25.0,,60.0,2.0,7,4,4.0,,12,0,0,,,1
201400312,2.0,46.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400312,1.0,27.0,,60.0,2.0,7,4,4.0,,12,0,0,,,3
201400313,1.0,31.0,,35.0,1.0,20,0,4.0,,12,0,0,,,1
201400313,1.0,52.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201400314,,,,30.0,1.0,17,0,9.0,,12,0,0,,,1
201400314,1.0,49.0,,45.0,1.0,18,0,4.0,,12,0,0,,,2
201400315,2.0,18.0,,45.0,2.0,4,0,4.0,,12,0,0,,,1
201400315,1.0,28.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400316,1.0,28.0,9.0,35.0,2.0,1,5,1.0,,12,0,0,,,1
201400316,1.0,44.0,,35.0,2.0,52,0,4.0,,12,0,0,,,2
201400317,1.0,59.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201400317,,,,60.0,2.0,17,0,9.0,,12,0,0,,,2
201400318,1.0,46.0,,,2.0,16,0,4.0,,11,0,0,9.0,F,1
201400318,,,,,,0,0,,,0,0,0,,,2
201400320,1.0,48.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201400320,2.0,36.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400321,2.0,28.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201400321,2.0,43.0,,35.0,2.0,23,0,4.0,,12,0,0,,,2
201400322,1.0,24.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201400322,1.0,20.0,,60.0,2.0,52,0,4.0,,12,0,0,,,2
201400322,1.0,59.0,,60.0,2.0,52,0,4.0,,12,0,0,,,3
201400323,1.0,21.0,,70.0,2.0,16,23,4.0,,4,0,0,,,1
201400323,1.0,53.0,,70.0,2.0,18,0,4.0,,12,0,0,,,2
201400324,1.0,52.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201400324,2.0,56.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400325,1.0,27.0,,35.0,2.0,11,41,4.0,,12,0,0,,,1
201400325,1.0,51.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400326,2.0,18.0,,,1.0,5,0,4.0,,12,0,0,,,1
201400326,2.0,33.0,,,1.0,18,0,4.0,,12,0,0,,,2
201400327,1.0,23.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201400328,1.0,38.0,,50.0,2.0,5,0,4.0,,12,0,0,,,1
201400328,1.0,21.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201400331,2.0,31.0,,30.0,2.0,5,0,4.0,,12,0,0,,,1
201400331,1.0,56.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201400333,2.0,24.0,,60.0,1.0,23,5,4.0,,12,0,0,,,1
201400333,1.0,39.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400334,2.0,86.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201400334,2.0,37.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400335,1.0,22.0,,55.0,2.0,23,5,9.0,,12,0,0,,,1
201400335,1.0,39.0,,55.0,2.0,18,0,4.0,,12,0,0,2.0,F,2
201400335,,,,,,0,0,,,0,0,0,,,3
201400336,1.0,54.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201400336,2.0,18.0,,50.0,2.0,23,7,4.0,,12,0,0,,,2
201400337,1.0,19.0,,,2.0,18,0,4.0,,12,0,0,,,1
201400337,,,,,,0,0,,,0,0,0,,,2
201400337,1.0,60.0,,,2.0,5,0,4.0,,12,0,0,,,3
201400339,1.0,60.0,,60.0,2.0,23,5,4.0,,12,0,0,,,1
201400339,1.0,51.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400340,2.0,47.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201400341,1.0,65.0,,65.0,2.0,16,0,4.0,,5,0,0,,,1
201400343,1.0,28.0,,35.0,2.0,4,0,4.0,,12,0,0,,,1
201400344,1.0,38.0,,35.0,2.0,4,0,4.0,,12,0,0,,,1
201400345,2.0,36.0,,65.0,2.0,23,0,4.0,,12,0,0,,,1
201400345,,,,,,0,0,,,0,0,0,,,2
201400346,2.0,46.0,,,2.0,4,8,4.0,,12,0,0,,,1
201400346,2.0,66.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201400347,1.0,72.0,,55.0,2.0,50,7,4.0,,12,0,0,,,1
201400347,1.0,20.0,,55.0,2.0,50,7,4.0,,12,0,0,,,2
201400347,2.0,23.0,,55.0,2.0,18,0,4.0,,12,0,0,,,3
201400348,1.0,66.0,,25.0,2.0,23,0,4.0,,12,0,0,,,1
201400348,2.0,26.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201400349,1.0,24.0,,55.0,1.0,20,0,4.0,,12,0,0,,,1
201400349,1.0,45.0,,55.0,1.0,23,0,4.0,,12,0,0,,,2
201400350,2.0,43.0,,25.0,2.0,5,0,4.0,,12,0,0,,,1
201400350,1.0,39.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400351,1.0,45.0,,60.0,1.0,4,0,4.0,,12,16,0,7.0,F,1
201400351,1.0,41.0,,60.0,1.0,18,0,4.0,,12,16,0,5.0,F,2
201400352,2.0,47.0,,65.0,2.0,51,0,4.0,,12,0,0,,,1
201400353,2.0,29.0,9.0,55.0,2.0,1,0,1.0,,12,0,0,,,1
201400355,2.0,29.0,,45.0,1.0,11,0,9.0,,12,0,0,,,1
201400355,2.0,35.0,,30.0,1.0,18,0,9.0,,12,0,0,,,2
201400356,2.0,27.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201400357,1.0,29.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201400357,1.0,48.0,,60.0,2.0,18,0,4.0,,12,0,0,2.0,,2
201400358,1.0,86.0,,,2.0,7,0,4.0,,12,0,0,,,1
201400358,2.0,50.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400359,1.0,70.0,,40.0,2.0,23,5,4.0,,12,0,0,,,1
201400359,2.0,52.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400360,1.0,22.0,,35.0,2.0,1,0,1.0,,12,0,0,,,1
201400360,,,,,,0,0,,,0,0,0,,,2
201400362,1.0,51.0,,60.0,2.0,4,0,9.0,,12,0,0,,,1
201400365,1.0,67.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201400365,,,,,,0,0,,,0,0,0,,,2
201400367,1.0,51.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201400367,,,,,,0,0,,,0,0,0,,,2
201400368,1.0,19.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201400368,,,,,,0,0,,,0,0,0,,,2
201400370,2.0,67.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201400370,,,,,,0,0,,,0,0,0,,,2
201400371,2.0,52.0,,40.0,2.0,23,5,4.0,,12,0,0,,,1
201400371,1.0,31.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400372,1.0,29.0,,70.0,2.0,14,0,4.0,,12,0,0,,,1
201400372,,,,,,0,0,,,0,0,0,,,2
201400373,1.0,47.0,,30.0,2.0,50,0,4.0,,12,0,0,,,1
201400373,2.0,39.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201400373,1.0,54.0,,,2.0,18,0,4.0,,12,0,0,,,3
201400374,1.0,20.0,,70.0,2.0,18,0,4.0,,12,0,0,,,1
201400375,2.0,18.0,,25.0,1.0,5,0,4.0,,12,0,0,,,1
201400375,2.0,73.0,,25.0,1.0,18,0,4.0,,12,0,0,,,2
201400376,1.0,73.0,,55.0,2.0,21,50,4.0,,12,0,0,,,1
201400377,2.0,19.0,,,2.0,51,0,9.0,,12,0,0,,,1
201400378,1.0,36.0,,,2.0,5,24,4.0,,12,0,0,,,1
201400378,2.0,71.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201400379,1.0,34.0,,55.0,2.0,17,4,4.0,,12,0,0,,,1
201400380,1.0,33.0,,30.0,1.0,23,7,4.0,,12,0,0,,,1
201400380,2.0,20.0,,30.0,1.0,18,0,4.0,,12,0,0,,,2
201400380,1.0,44.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400381,1.0,35.0,,25.0,2.0,23,5,4.0,,12,0,0,,,1
201400381,1.0,41.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201400382,2.0,21.0,,55.0,2.0,4,0,4.0,,12,0,0,,,1
201400382,1.0,34.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201400383,2.0,33.0,,,2.0,4,7,4.0,,12,0,0,,,1
201400383,2.0,58.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400384,1.0,23.0,,45.0,1.0,23,0,4.0,,12,0,0,,,1
201400384,1.0,90.0,,45.0,1.0,18,0,4.0,,12,0,0,,,2
201400385,1.0,68.0,,70.0,2.0,5,0,4.0,,12,0,0,,,1
201400385,1.0,75.0,,70.0,2.0,18,0,4.0,,12,0,0,,,2
201400386,1.0,30.0,,65.0,1.0,4,0,4.0,,12,0,0,,,1
201400386,,,,,,0,0,,,0,0,0,,,2
201400387,1.0,21.0,,60.0,1.0,16,0,4.0,,6,0,0,,,1
201400387,2.0,39.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400389,2.0,25.0,,40.0,2.0,23,0,4.0,,12,0,0,,,1
201400389,2.0,31.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400390,1.0,67.0,,25.0,2.0,12,0,4.0,,12,0,0,,,1
201400390,2.0,31.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400391,1.0,32.0,9.0,60.0,2.0,1,0,1.0,,12,0,0,,,1
201400391,,,,,,0,0,,,0,0,0,,,2
201400393,2.0,20.0,,,2.0,23,0,4.0,,12,0,0,,,1
201400393,2.0,26.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201400394,2.0,32.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201400394,2.0,69.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400394,2.0,39.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400395,,,,60.0,2.0,23,0,9.0,,12,0,0,,,1
201400395,2.0,30.0,,60.0,2.0,52,0,4.0,,12,0,0,,,2
201400395,2.0,26.0,,,2.0,52,0,4.0,,12,0,0,,,3
201400396,2.0,29.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201400396,1.0,32.0,,,1.0,18,0,4.0,,12,0,0,,,2
201400396,2.0,59.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400397,1.0,35.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201400397,1.0,36.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201400397,1.0,18.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400398,1.0,23.0,,35.0,2.0,23,5,4.0,,12,0,0,,,1
201400398,1.0,26.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400399,1.0,44.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201400399,1.0,31.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201400399,,,,,,0,0,,,0,0,0,,,3
201400400,1.0,35.0,,60.0,2.0,23,0,4.0,,12,0,0,,,1
201400400,,,,,,0,0,,,0,0,0,,,2
201400401,1.0,54.0,,60.0,2.0,23,0,4.0,,12,0,0,,,1
201400401,,,,,,0,0,,,0,0,0,,,2
201400402,1.0,37.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201400402,,,,,,0,0,,,0,0,0,,,2
201400403,1.0,52.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201400403,,,,,,0,0,,,0,0,0,,,2
201400404,2.0,28.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201400404,,,,60.0,2.0,17,0,9.0,,12,0,0,,,2
201400405,2.0,36.0,,,2.0,18,0,4.0,,12,0,0,,,1
201400405,,,,,,0,0,,,0,0,0,,,2
201400406,1.0,57.0,,40.0,2.0,11,0,4.0,,12,0,0,,,1
201400406,1.0,59.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201400407,2.0,66.0,,,2.0,5,0,4.0,,12,0,0,,,1
201400407,2.0,34.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201400408,1.0,24.0,,60.0,1.0,52,0,4.0,,12,0,0,,,1
201400410,2.0,34.0,,70.0,2.0,4,0,4.0,,12,0,0,,,1
201400411,1.0,27.0,,70.0,2.0,23,0,4.0,,12,0,0,,,1
201400412,1.0,30.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201400412,,,,,,0,0,,,0,0,0,,,2
201400414,1.0,58.0,,70.0,2.0,23,4,4.0,,12,0,0,,,1
201400415,2.0,49.0,,70.0,2.0,4,0,4.0,,12,0,0,,,1
201400415,2.0,62.0,,,2.0,18,0,4.0,,12,0,0,,,2
201400418,1.0,24.0,,40.0,1.0,23,7,4.0,,12,0,0,,,1
201400418,1.0,36.0,,40.0,1.0,18,0,4.0,,12,0,0,,,2
201400418,1.0,67.0,,,1.0,18,0,4.0,,12,0,0,,,3
201400420,2.0,26.0,,70.0,2.0,4,0,4.0,,12,0,0,,,1
