LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,RTE_NBR,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt
C,,Y,C,U,A,E,13.0,53.0,281,1040.0,281,,10.42,10.43,0,0,0,4,0,15,60,7324.0,0.03
C,,Y,C,U,A,E,13.0,53.0,281,1040.0,281,,10.43,10.48,0,0,0,4,0,15,60,7324.0,0.13
C,,,C,U,A,E,13.0,53.0,281,1040.0,281,,10.48,10.49,0,0,0,4,0,18,72,7324.0,0.03
C,,,C,U,A,E,13.0,53.0,281,1040.0,281,,10.49,10.51,0,0,0,4,0,18,72,7324.0,0.05
C,,,C,U,A,E,13.0,53.0,281,1040.0,281,,10.51,10.52,0,0,0,4,0,18,72,7324.0,0.03
C,,,C,U,A,E,13.0,53.0,281,1040.0,281,,10.52,10.55,0,0,0,4,0,18,72,8822.0,0.1
A,,Y,A,R,B,E,13.0,42.0,281,,281SPBURKE,,0.0,0.11,50,8,0,2,8,12,24,2663.0,0.11
A,,N,A,R,B,E,13.0,42.0,281,,281SPBURKE,,0.11,1.5,50,8,0,2,8,12,24,2552.0,1.29
A,,N,A,R,B,E,13.0,42.0,281,,281SPBURKE,,1.5,1.51,50,8,0,2,8,12,24,2552.0,0.01
A,,,A,R,A,E,13.0,42.0,281,,281SPBURKE,,1.51,1.55,50,8,0,2,8,12,24,3338.0,0.05
A,,Y,A,R,A,E,13.0,42.0,281,,281SPBURKE,,1.55,1.56,50,8,0,2,8,12,24,3338.0,0.01
A,,Y,A,R,A,E,13.0,42.0,281,,281SPBURKE,,1.56,1.58,50,10,0,2,10,12,24,3338.0,0.02
A,,Y,A,R,A,E,13.0,42.0,281,,281SPBURKE,,1.58,1.59,50,10,0,2,10,12,24,3714.0,0.01
A,,,A,R,B,E,13.0,42.0,281,,281SPBURKE,,1.59,1.6299999999999997,50,10,0,2,10,12,24,3714.0,0.05
A,,,A,R,A,E,13.0,42.0,281,,281SPBURKE,,1.6299999999999997,1.64,50,10,0,2,10,12,24,3714.0,0.01
A,,Y,A,R,A,E,13.0,42.0,281,,281SPBURKE,,1.64,1.6599999999999997,50,10,0,2,10,12,24,3714.0,0.03
A,,,A,R,B,E,13.0,42.0,281,,281SPBURKE,,1.6599999999999997,1.69,50,10,0,2,10,12,24,3714.0,0.04
A,,Y,A,U,A,E,13.0,52.0,282,415.0,282,,0.0,0.01,0,7,0,2,7,12,24,,
A,,Y,A,U,A,E,13.0,52.0,282,415.0,282,,0.01,0.09,0,7,0,2,7,12,24,8792.0,0.26
W,,,W,U,A,E,13.0,52.0,282,415.0,282,,0.09,0.12,0,0,0,2,0,16,32,8792.0,0.1
A,,,A,U,A,E,13.0,52.0,282,415.0,282,,0.12,0.2,0,7,0,2,7,12,24,8792.0,0.26
A,,,A,U,A,E,13.0,52.0,282,,282,,0.2,0.29,0,7,0,2,7,12,24,8792.0,0.29
A,,Y,A,U,A,E,13.0,52.0,282,,282,,0.29,0.3,0,7,0,2,9,12,24,8792.0,0.03
A,,Y,A,U,A,E,13.0,52.0,282,,282,,0.3,0.85,0,7,0,2,9,12,24,8482.0,1.7
A,,,A,U,A,E,13.0,52.0,282,415.0,282,,0.85,1.04,0,7,0,2,9,12,24,8482.0,0.5899999999999999
A,,,A,U,A,E,13.0,52.0,282,415.0,282,,1.04,1.05,0,7,0,2,9,12,24,8482.0,0.03
A,,,A,U,A,E,13.0,52.0,282,,282,,1.05,1.0600000000000003,0,7,0,2,9,12,24,8482.0,0.03
A,,Y,A,U,A,E,13.0,52.0,282,,282,,1.0600000000000003,1.08,0,7,0,2,9,12,24,8482.0,0.06
A,,Y,A,U,A,E,13.0,52.0,282,,282,,1.08,1.58,0,7,0,2,9,12,24,8482.0,1.55
A,,,A,U,A,E,13.0,52.0,282,,282,,1.58,1.68,0,7,0,2,7,12,24,8482.0,0.31
A,,,A,U,A,E,13.0,52.0,282,,282,,1.68,1.99,0,7,0,2,7,12,24,8482.0,0.96
A,,,A,U,A,E,13.0,52.0,282,,282,,1.99,2.23,0,7,0,2,7,12,24,8482.0,0.74
A,,N,A,U,A,E,13.0,52.0,282,,282,,2.23,2.68,0,7,0,2,7,12,24,8482.0,1.39
A,,Y,A,U,A,E,13.0,52.0,282,,282,,2.68,2.69,0,7,0,2,7,12,24,8482.0,0.03
A,,,A,R,A,E,13.0,42.0,282,,282,,2.69,4.85,0,7,0,2,7,12,24,7210.0,5.68
A,,Y,A,R,A,E,13.0,42.0,282,,282,,4.85,4.87,0,7,0,2,7,12,24,7210.0,0.05
A,,Y,A,R,A,E,13.0,42.0,282,,282,,4.87,4.88,0,7,0,2,7,12,24,7210.0,0.03
A,,Y,A,R,A,E,13.0,42.0,282,,282,,4.88,4.92,0,7,0,2,7,12,24,7210.0,0.11
A,,Y,A,R,A,E,13.0,44.0,283,,283,,0.0,0.01,0,7,0,2,7,12,24,,
A,,Y,A,R,A,E,13.0,44.0,283,,283,,0.01,0.06,0,7,0,2,7,12,24,2036.0,0.04
B,,,B,R,B,E,13.0,44.0,283,,283,,0.06,0.14,0,7,0,2,7,12,24,2036.0,0.06
B,,,B,R,B,E,13.0,44.0,283,,283,,0.14,0.25,0,7,0,2,7,12,24,2036.0,0.08
B,,N,B,R,B,E,13.0,44.0,283,,283,,0.25,1.41,0,7,0,2,7,12,24,2036.0,0.86
B,,N,B,R,B,E,13.0,44.0,283,,283,,1.41,2.33,0,7,0,2,7,12,24,2036.0,0.68
B,,N,B,R,B,E,13.0,44.0,283,,283,,2.33,2.51,0,7,0,2,7,12,24,2036.0,0.13
B,,N,B,R,B,E,13.0,44.0,283,,283,,2.51,2.93,0,7,0,2,7,12,24,2036.0,0.31
B,,N,B,R,B,E,13.0,44.0,283,,283,,2.93,4.0,0,7,0,2,7,12,24,2036.0,0.8
B,,Y,B,R,B,E,13.0,44.0,283,,283,,4.0,4.41,0,7,0,2,7,12,24,2036.0,0.3
B,,N,B,R,B,E,13.0,44.0,283,,283,,4.41,4.86,0,7,0,2,7,12,24,2036.0,0.33
B,,,B,R,B,E,13.0,44.0,283,,283,,4.86,5.96,0,7,0,2,7,12,24,2093.0,0.84
B,,N,B,R,B,E,13.0,44.0,283,,283,,5.96,6.75,0,7,0,2,7,12,24,2125.0,0.61
B,,N,B,R,B,E,13.0,44.0,283,,283,,6.75,8.74,0,7,0,2,7,12,24,2125.0,1.54
B,,N,B,R,B,E,13.0,44.0,283,,283,,8.74,9.2,0,7,0,2,7,12,24,2125.0,0.36
C,,,C,R,P,E,13.0,44.0,283,,283,,9.2,9.230000000000002,0,0,0,2,0,13,26,2125.0,0.02
B,,,B,R,B,E,13.0,44.0,283,,283,,9.230000000000002,9.269999999999998,0,7,0,2,7,12,24,2233.0,0.03
B,,N,B,R,B,E,13.0,44.0,283,,283,,9.269999999999998,10.44,0,7,0,2,7,12,24,2233.0,0.95
B,,N,B,R,B,E,13.0,44.0,283,,283,,10.44,10.64,0,7,0,2,7,12,24,2233.0,0.16
B,,N,B,R,B,E,13.0,44.0,283,,283,,10.64,11.96,0,7,0,2,7,12,24,2233.0,1.08
B,,N,B,R,B,E,13.0,44.0,283,,283,,11.96,13.44,0,7,0,2,7,12,24,2233.0,1.21
B,,N,B,R,B,E,13.0,44.0,283,,283,,13.44,13.470000000000002,0,7,0,2,7,12,24,2233.0,0.02
B,,,B,R,B,E,13.0,44.0,283,,283,,13.470000000000002,13.55,0,7,0,2,7,12,24,2233.0,0.07000000000000002
B,,N,B,R,B,E,13.0,44.0,283,,283,,13.55,14.39,0,7,0,2,7,12,24,2233.0,0.68
B,,N,B,R,B,E,13.0,44.0,283,,283,,14.39,14.720000000000004,0,7,0,2,7,12,24,2233.0,0.27
A,,,A,R,A,E,13.0,44.0,283,,283,,14.720000000000004,14.74,0,7,0,2,7,12,24,2233.0,0.02
A,,,A,R,A,E,13.0,44.0,283,,283,,14.74,14.75,0,7,0,2,7,12,24,2233.0,0.01
A,,,A,R,A,E,13.0,44.0,283,,283,,14.75,14.86,0,7,0,2,7,12,24,2611.0,0.1
,A,Y,A,U,A,E,9.0,52.0,285,,285,,0.0,0.01,0,0,6,3,7,13,39,24879.0,0.09
,A,,A,U,A,E,9.0,52.0,285,,285,35.0,0.01,0.1,0,0,6,3,7,13,39,24879.0,0.82
,A,,A,U,A,E,9.0,52.0,285,,285,35.0,0.1,0.11,0,0,6,3,7,13,39,24879.0,0.09
,A,,A,U,A,E,9.0,52.0,285,,285,35.0,0.11,0.12,0,0,6,3,7,13,39,24879.0,0.09
,A,,,U,A,E,9.0,52.0,285,,285,35.0,0.12,0.13,0,0,6,3,0,13,39,24879.0,0.09
,A,,,U,A,E,9.0,52.0,285,,285,35.0,0.13,0.15,0,0,6,3,0,13,39,24879.0,0.18
,A,,,U,A,E,9.0,52.0,285,,285,35.0,0.15,0.16,0,0,6,3,0,13,39,24879.0,0.09
W,,Y,W,U,A,E,9.0,52.0,285,,285,35.0,0.16,0.19,0,0,0,4,0,15,61,24879.0,0.27
W,,,W,U,A,E,9.0,52.0,285,,285,35.0,0.19,0.21,0,0,0,4,0,15,61,24879.0,0.18
W,,Y,W,U,A,E,9.0,52.0,285,,285,35.0,0.21,0.28,0,0,0,4,0,13,50,54389.0,1.39
W,,,W,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.28,0.38,0,0,0,4,0,13,50,54389.0,1.99
W,,,W,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.38,0.39,0,0,0,4,0,13,50,54389.0,0.2
C,,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.39,0.4,0,0,0,4,4,11,45,54389.0,0.2
C,,,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.4,0.41,0,0,0,4,4,11,45,54389.0,0.2
C,,,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.41,0.44,0,0,0,4,4,11,45,54389.0,0.6
C,,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.44,0.4699999999999999,0,0,0,4,4,11,45,54389.0,0.6
W,,,W,U,P,E,4.0,52.0,285,1405.0,285,35.0,0.4699999999999999,0.48,0,0,0,4,0,17,69,54389.0,0.2
W,,,W,U,P,E,4.0,52.0,285,1405.0,285,35.0,0.48,0.49,0,0,0,4,0,17,69,54389.0,0.2
C,,,C,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.49,0.5,0,0,0,4,0,14,54,54389.0,0.2
C,,Y,C,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.5,0.56,0,0,0,4,0,16,65,54389.0,1.1899999999999997
C,,,C,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.56,0.57,0,0,0,4,0,16,65,54389.0,0.2
C,,,C,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.57,0.6,0,0,0,4,0,16,65,54389.0,0.6
C,,,C,U,A,E,4.0,52.0,285,1405.0,285,35.0,0.6,0.61,0,0,0,4,0,16,65,37218.0,0.14
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.61,0.63,0,0,0,4,0,14,56,32338.0,0.24
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.63,0.66,0,0,0,4,0,14,56,32338.0,0.35
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.66,0.71,0,0,0,5,0,11,56,32338.0,0.5899999999999999
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.71,0.74,0,0,0,5,0,11,56,28746.0,0.31
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.74,0.75,0,0,0,5,0,11,56,28746.0,0.1
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.75,0.78,0,0,0,5,0,11,56,28746.0,0.31
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.78,0.8,0,0,0,4,0,14,56,28746.0,0.21
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.8,0.8100000000000002,0,0,0,4,0,11,44,28746.0,0.1
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.8100000000000002,0.85,0,0,0,4,0,11,44,28746.0,0.42
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.85,0.88,0,0,0,4,0,11,44,28746.0,0.31
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,0.88,1.01,0,0,0,4,0,11,44,28746.0,1.36
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.01,1.04,0,0,0,4,0,11,44,28746.0,0.31
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.04,1.11,0,0,0,4,0,11,44,28746.0,0.73
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.11,1.14,0,0,0,2,0,28,56,15958.0,0.17
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.14,1.24,0,0,0,3,0,19,56,15958.0,0.58
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.24,1.34,0,0,0,3,0,19,56,15958.0,0.58
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.34,1.44,0,0,0,3,0,19,56,15958.0,0.58
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.44,1.54,0,0,0,3,0,17,50,15958.0,0.58
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.54,1.64,0,0,0,3,0,17,50,15958.0,0.58
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.64,1.73,0,0,0,3,0,17,50,15958.0,0.52
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.73,1.83,0,0,0,3,0,17,50,15958.0,0.58
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.83,1.93,0,0,0,3,0,17,50,15958.0,0.58
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,1.93,2.06,0,0,0,3,0,17,50,15958.0,0.76
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.06,2.09,0,0,0,3,0,17,50,15958.0,0.17
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.09,2.15,0,0,0,3,0,17,50,15958.0,0.35
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.15,2.21,0,0,0,3,0,17,50,18639.0,0.41
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.21,2.3799999999999994,0,0,0,3,0,17,50,15615.0,0.97
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.3799999999999994,2.56,0,0,0,3,0,17,50,15615.0,1.03
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.56,2.78,0,0,0,3,0,17,50,15615.0,1.25
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.78,2.8,0,0,0,3,0,17,50,15615.0,0.11
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.8,2.86,0,0,0,2,0,25,50,12844.0,0.28
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.86,2.95,0,0,0,4,0,14,56,31675.0,1.04
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,2.95,3.0,0,0,0,4,0,14,56,31675.0,0.58
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.0,3.01,0,0,0,4,0,14,56,31675.0,0.12
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.01,3.02,0,0,0,4,0,14,56,31675.0,0.12
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.02,3.05,0,0,0,4,0,17,68,31675.0,0.35
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.05,3.16,0,0,0,5,0,16,78,33686.0,1.35
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.16,3.17,0,0,0,5,0,16,78,33686.0,0.12
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.17,3.21,0,0,0,5,0,16,78,33686.0,0.49
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.21,3.47,0,0,0,4,0,13,50,33686.0,3.2
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.47,3.63,0,0,0,4,0,13,50,33686.0,1.97
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.63,3.6800000000000006,0,0,0,4,0,16,62,33686.0,0.61
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.6800000000000006,3.71,0,0,0,4,0,16,62,33686.0,0.37
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.71,3.72,0,0,0,4,0,16,62,33686.0,0.12
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.72,3.73,0,0,0,4,0,13,50,33686.0,0.12
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.73,3.96,0,0,0,4,0,13,50,33686.0,2.83
C,,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,3.96,4.030000000000001,0,0,0,4,0,16,62,33686.0,0.86
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,4.030000000000001,4.04,0,0,0,4,0,16,62,33686.0,0.12
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,4.04,4.17,0,0,0,4,0,16,62,33686.0,1.6
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,4.17,4.18,0,0,0,4,0,16,62,33686.0,0.12
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,4.18,4.25,0,0,0,4,0,16,62,33686.0,0.86
,A,,C,U,A,E,4.0,53.0,285,1405.0,285,35.0,4.25,4.36,0,0,15,4,0,14,56,33686.0,1.35
C,O,,C,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.36,4.48,0,0,10,4,0,15,58,40224.0,1.76
,A,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.48,4.490000000000001,0,0,14,4,8,13,52,40224.0,0.15
,A,,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.490000000000001,4.57,0,0,14,4,8,13,52,40224.0,1.17
,A,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.57,4.58,0,0,14,4,8,13,52,40224.0,0.15
,A,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.58,4.59,0,0,14,4,8,13,52,27844.0,0.1
,A,,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.59,4.62,0,0,14,4,8,13,52,27844.0,0.3
,A,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.62,4.740000000000001,0,0,14,4,8,13,52,27844.0,1.22
,A,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.740000000000001,4.82,0,0,14,4,8,13,52,27844.0,0.8100000000000002
,A,,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.82,4.89,0,0,14,4,8,13,52,27844.0,0.71
,P,,W,U,P,E,4.0,52.0,285,1405.0,285,35.0,4.89,4.92,0,0,14,4,0,21,82,27844.0,0.3
,A,,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.92,4.93,0,0,14,4,10,13,52,27844.0,0.1
,A,Y,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.93,4.94,0,0,14,4,10,13,52,27844.0,0.1
,A,,A,U,A,E,4.0,52.0,285,1405.0,285,35.0,4.94,5.04,0,0,14,4,10,13,52,0.0,0.0
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.0,0.02,88,0,0,4,0,17,68,22967.0,0.17
C,,,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.02,0.07000000000000002,88,0,0,4,0,17,68,22967.0,0.42
C,,,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.07000000000000002,0.1,88,0,0,4,0,15,58,22967.0,0.25
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.1,0.12,88,0,0,3,0,17,50,22967.0,0.17
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.12,0.31,88,0,0,3,0,17,50,13771.0,0.96
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.31,0.49,88,0,0,3,0,17,50,13771.0,0.9
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.49,0.66,88,0,0,3,0,17,50,15494.0,0.96
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.66,0.71,88,0,0,3,0,17,50,15494.0,0.28
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.71,0.8,88,0,0,3,0,17,50,15494.0,0.51
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.8,0.9399999999999998,88,0,0,3,0,17,50,15494.0,0.79
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,0.9399999999999998,1.04,88,0,0,3,0,18,54,15494.0,0.57
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.04,1.13,88,0,0,3,0,17,50,15494.0,0.51
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.13,1.14,88,0,0,3,0,17,50,15494.0,0.06
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.14,1.24,88,0,0,3,0,17,50,15494.0,0.57
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.24,1.29,88,0,0,3,0,17,50,15494.0,0.28
C,,,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.29,1.31,88,0,0,2,0,25,50,15494.0,0.11
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.31,1.33,88,0,0,2,0,25,50,15494.0,0.11
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.33,1.43,88,0,0,2,0,23,46,15494.0,0.57
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.43,1.6299999999999997,88,0,0,2,0,22,43,15494.0,1.13
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.6299999999999997,1.68,88,0,0,2,0,22,43,15494.0,0.28
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.68,1.75,88,0,0,2,0,23,46,15545.0,0.4
C,,Y,C,U,A,E,4.0,53.0,285,1405.0,285COWENTCH,,1.75,1.78,88,0,0,2,0,23,46,15545.0,0.17
,,,,U,,E,32.0,52.0,290,1220.0,290,,0.0,0.01,5,0,0,1,0,22,22,7819.0,0.03
,,,,U,,E,32.0,52.0,290,1220.0,290,40.0,0.01,0.07000000000000002,5,0,0,1,0,22,22,7819.0,0.17
W,O,,W,U,P,E,32.0,52.0,290,1220.0,290,40.0,0.07000000000000002,0.11,5,0,375,2,0,24,48,13998.0,0.2
W,O,,W,U,P,E,32.0,52.0,290,1220.0,290,40.0,0.11,0.12,5,0,350,2,0,43,86,13998.0,0.05
A,O,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.12,0.13,5,8,325,2,8,18,35,13998.0,0.05
A,O,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.13,0.16,5,8,300,2,8,21,41,13998.0,0.15
A,O,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.16,0.18,5,8,250,2,8,15,29,13998.0,0.1
A,O,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.18,0.2,5,8,200,2,8,15,29,13998.0,0.1
,A,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.2,0.23000000000000004,5,0,6,2,8,15,29,13998.0,0.15
,A,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.23000000000000004,0.24,5,0,6,2,8,13,25,13998.0,0.05
,A,Y,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.24,0.26,5,0,6,3,8,13,39,13998.0,0.1
,A,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.26,0.27,5,0,6,3,8,13,39,13998.0,0.05
,A,,A,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.27,0.33,5,0,6,3,8,13,40,13998.0,0.31
,P,Y,W,U,P,E,32.0,52.0,290,1220.0,290,40.0,0.33,0.37,5,0,6,4,0,16,64,13998.0,0.2
,P,Y,W,U,P,E,32.0,52.0,290,1220.0,290,40.0,0.37,0.45,5,0,6,4,0,16,64,13998.0,0.41
,P,,W,U,P,E,32.0,52.0,290,1220.0,290,40.0,0.45,0.5899999999999999,5,0,8,4,0,17,68,13998.0,0.72
,P,,W,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.5899999999999999,0.66,5,0,3,4,0,20,81,13998.0,0.36
,P,,C,U,A,E,32.0,52.0,290,1220.0,290,40.0,0.66,0.67,5,0,3,4,0,20,81,34937.0,0.13
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.67,0.72,5,0,0,4,0,19,74,11723.0,0.21
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.72,0.73,5,0,0,4,0,19,74,11723.0,0.04
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.73,0.75,5,0,0,4,0,19,74,11723.0,0.09
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.75,0.85,5,0,0,4,0,10,40,11723.0,0.43
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.85,0.87,5,0,0,4,0,13,51,11723.0,0.09
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.87,0.9,5,0,0,4,0,13,51,11723.0,0.13
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.9,0.97,5,0,0,4,0,13,51,11723.0,0.3
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,0.97,1.02,5,0,0,4,0,13,51,11723.0,0.21
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.02,1.05,5,0,0,4,0,13,51,11723.0,0.13
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.05,1.09,5,0,0,4,0,15,61,11723.0,0.17
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.09,1.13,5,0,0,4,0,15,61,11723.0,0.17
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.13,1.16,5,0,0,4,0,13,51,11723.0,0.13
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.16,1.23,5,0,0,4,0,13,51,11723.0,0.3
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.23,1.35,5,0,0,4,0,13,51,11723.0,0.51
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.35,1.37,5,0,0,4,0,13,51,7914.0,0.06
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.37,1.44,5,0,0,4,0,10,40,7914.0,0.2
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.44,1.48,5,0,0,4,0,10,40,6564.0,0.1
C,,Y,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.48,1.56,5,0,0,4,0,10,40,6564.0,0.19
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.56,1.79,5,0,0,4,0,11,44,6564.0,0.55
C,,,C,U,A,E,32.0,53.0,290,1220.0,290,40.0,1.79,1.8,5,0,0,4,0,11,44,6564.0,0.02
