CASENO,SEATPOS,VEHNO
201425298,7,1
201425298,9,1
201425301,8,1
201425301,3,2
201425302,3,2
201425302,7,2
201425302,8,2
201425302,9,2
201425304,3,1
201425304,4,1
201425304,6,1
201425304,9,1
201425307,3,2
201425308,3,2
201425310,9,1
201425311,3,2
201425311,9,2
201425317,3,2
201425317,4,2
201425319,3,2
201425321,3,1
201425324,3,2
201425324,7,2
201425324,9,2
201425325,3,2
201425335,7,1
201425335,9,1
201425335,3,2
201425342,9,1
201425344,7,3
201425348,3,2
201425351,3,3
201425356,4,1
201425356,5,1
201425361,3,2
201425364,3,2
201425364,6,2
201425366,11,1
201425366,11,2
201425367,8,1
201425367,3,2
201425368,9,2
201425370,3,2
201425370,7,2
201425371,3,2
201425375,3,1
201425375,9,1
201425377,3,1
201425377,8,1
201425377,9,1
201425383,3,2
201425383,7,2
201425383,9,2
201425388,7,1
201425388,3,2
201425388,9,2
201425389,3,2
201425389,4,2
201425392,4,1
201425392,5,1
201425392,6,1
201425392,3,2
201425392,4,2
201425392,6,2
201425399,3,2
201425399,4,2
201425399,6,2
201425411,3,2
201425415,3,2
201425415,9,2
201425417,3,2
201425418,3,2
201425418,9,2
201425419,4,2
201425425,4,1
201425425,3,2
201425429,3,2
201425433,3,2
201425435,3,2
201425441,8,2
201425443,3,2
201425443,7,2
201425445,6,2
201425450,9,3
201425460,3,2
201425460,7,2
201425460,9,2
201425462,8,1
201425463,9,2
201425464,3,2
201425464,6,2
201425476,3,3
201425485,4,1
201425485,5,1
201425485,6,1
201425487,3,2
201425487,4,2
201425491,3,1
201425491,3,2
201425500,3,2
201425503,3,2
201425503,4,2
201425503,5,2
201425503,6,2
201425506,9,1
201425506,3,2
201425506,4,2
201425506,7,2
201425506,8,2
201425508,3,1
201425508,7,1
201425515,3,2
201425515,6,2
201425524,3,2
201425524,7,2
201425524,9,2
201425527,4,1
201425527,6,1
201425527,7,1
201425527,9,1
201425527,3,2
201425529,3,1
201425536,3,2
201425541,3,3
201425544,3,2
201425545,3,2
201425545,7,2
201425545,9,2
201425547,7,1
201425547,3,2
201425548,3,2
201425549,3,2
201425552,6,2
201425558,3,2
201425561,3,2
201425569,3,2
201425569,9,2
201425576,3,2
201425581,3,2
201425585,3,2
201425586,3,3
201425591,3,2
201425594,3,2
201425604,4,2
201425604,6,2
201425608,3,2
201425609,9,1
201425610,3,2
201425610,9,2
201425612,7,1
201425612,9,1
201425613,3,2
201425613,9,2
201425622,4,1
201425622,5,1
201425622,6,1
201425625,3,2
201425626,3,2
201425628,3,2
201425628,4,2
201425630,3,2
201425633,3,1
201425633,7,1
201425633,9,1
201425633,3,2
201425643,4,1
201425643,6,1
201425649,3,1
201425649,7,1
201425650,6,1
201425659,3,2
201425659,7,2
201425660,3,2
201425660,6,2
201425660,8,2
201425662,3,2
201425662,4,2
201425662,5,2
201425662,7,2
201425662,9,2
201425663,3,2
201425663,11,3
201425665,7,2
201425665,9,2
201425669,3,2
201425670,6,2
201425670,7,2
201425670,9,2
201425671,3,2
201425672,3,2
201425673,9,1
201425673,3,2
201425673,4,2
201425673,5,2
201425673,6,2
201425673,7,2
201425673,9,2
201425676,3,2
201425678,4,2
201425678,7,2
201425678,9,2
201425679,3,3
201425681,3,3
201425682,3,2
201425682,6,2
201425687,3,2
201425691,7,1
201425692,3,2
201425695,3,2
201425699,3,2
201425701,3,2
201425709,3,2
201425709,7,2
201425709,9,2
201425726,4,1
201425726,6,1
201425728,3,3
201425731,3,2
201425732,3,1
201425732,6,2
201425732,7,2
201425732,9,2
201425736,3,2
201425737,9,1
201425739,3,2
201425739,7,2
201425739,9,2
201425740,3,2
201425740,9,2
201425741,3,1
201425741,7,1
201425745,4,1
201425747,3,2
201425750,3,2
201425751,3,2
201425751,8,2
201425752,9,1
201425753,9,1
201425754,3,2
201425754,7,2
201425755,3,3
201425755,7,3
201425755,9,3
201425761,3,2
201425763,3,2
201425766,3,2
201425770,9,1
201425773,3,2
201425773,3,3
201425780,3,2
201425782,4,1
201425782,6,1
201425782,3,2
201425782,4,2
201425782,6,2
201425782,3,3
201425782,4,3
201425782,6,3
201425785,3,2
201425785,4,2
201425785,6,2
201425785,7,2
201425785,9,2
201425792,3,2
201425797,11,1
201425803,7,2
201425803,9,2
201425812,3,2
201425818,3,2
201425818,9,2
201425820,3,1
201425825,3,2
201425825,4,2
201425825,6,2
201425825,4,3
201425826,3,2
201425826,3,3
201425827,3,2
201425827,6,2
201425829,3,2
201425831,11,2
201425841,3,2
201425842,3,2
201425845,3,2
201425847,3,2
201425848,3,2
201425850,3,2
201425869,8,2
201425870,3,2
201425875,3,2
201425875,5,2
201425875,6,2
201425879,3,2
201425883,3,2
201425883,4,2
201425883,6,2
201425883,7,2
201425883,9,2
201425883,3,3
201425883,7,3
201425883,9,3
201425884,3,2
201425886,3,2
201425887,3,2
201425893,3,2
201425902,9,1
201425902,9,2
201425906,3,2
201425906,9,2
201425907,9,2
201425908,4,1
201425908,5,1
201425908,6,1
201425908,3,2
201425909,3,3
201425909,6,3
201425910,3,2
201425910,4,2
201425912,9,1
201425912,3,2
201425912,7,2
201425913,3,3
201425916,2,1
201425916,7,1
201425916,8,1
201425916,9,1
201425917,3,2
201425919,3,1
201425922,3,2
201425922,3,3
201425927,3,2
201425927,3,3
201425927,4,3
201425927,7,3
201425927,8,3
201425927,9,3
201425928,3,2
201425928,8,2
201425930,6,1
201425932,3,2
201425936,3,2
201425936,4,2
201425936,6,2
201425936,7,2
201425936,8,2
201425936,9,2
201425937,3,2
201425938,3,2
201425946,3,2
201425946,4,2
201425946,6,2
201425950,3,2
201425950,7,2
201425950,9,2
201425954,4,1
201425957,3,3
201425964,3,2
201425969,7,2
201425971,3,2
201425980,6,2
201425982,3,2
201425984,3,2
201425985,3,1
201425987,4,1
201425987,5,1
201425987,6,1
201425988,3,1
201425988,6,1
201425992,3,2
201425992,6,2
201425993,3,2
201425995,3,1
201425995,5,1
201425995,6,1
201425996,3,2
201425996,7,2
201426002,3,2
201426007,3,2
201426007,4,2
201426007,6,2
201426019,3,2
201426022,2,2
201426022,4,2
201426022,7,2
201426022,9,2
201426027,3,2
201426027,7,2
201426027,9,2
201426033,3,1
201426033,7,1
201426033,3,2
201426040,7,1
201426043,3,2
201426043,3,3
201426043,7,3
201426043,8,3
201426046,3,2
201426046,6,2
201426046,9,3
201426048,9,1
201426051,3,3
201426053,3,2
201426054,7,1
201426054,3,2
201426054,9,2
201426057,3,2
201426057,9,2
201426061,3,2
201426061,4,2
201426061,6,2
201426064,3,2
201426070,12,2
201426071,3,2
201426074,7,1
201426074,9,1
201426076,7,1
201426076,9,1
201426077,2,1
201426077,3,1
201426077,7,1
201426079,4,3
201426079,6,3
201426079,7,3
201426079,8,3
201426079,9,3
201426081,3,2
201426084,3,2
201426085,4,1
201426096,3,2
201426096,7,2
201426101,3,2
201426101,4,2
201426104,3,1
201426104,5,1
201426104,6,1
201426104,7,1
201426109,3,3
201426110,9,2
201426111,6,2
201426114,3,2
201426114,9,2
201426115,3,1
201426115,12,2
201426116,8,2
201426116,9,2
201426121,3,1
201426121,7,1
201426122,3,2
201426123,7,1
201426125,3,2
201426126,3,2
201426127,3,2
201426132,3,2
201426133,3,2
201426140,3,2
201426144,3,2
201426148,4,2
201426148,6,2
201426148,7,2
201426160,3,3
201426160,7,3
201426160,9,3
201426161,3,1
201426161,3,3
201426161,9,3
201426166,3,2
201426169,3,2
201426170,3,2
201426170,5,2
201426173,3,2
201426173,4,2
201426173,6,2
201426175,3,2
201426190,3,2
201426190,7,2
201426190,9,2
201426195,9,1
201426203,3,1
201426208,3,2
201426208,4,2
201426208,6,2
201426209,3,2
201426209,7,2
201426210,3,3
201426211,3,1
201426214,3,2
201426214,6,2
201426216,3,2
201426217,6,1
201426217,3,2
201426221,4,2
201426221,6,2
201426222,3,2
201426222,7,2
201426223,7,2
201426223,9,2
201426229,3,2
201426232,3,3
201426236,3,2
201426236,7,2
201426236,9,2
201426245,7,3
201426250,3,2
201426254,3,2
201426257,3,2
201426259,3,2
201426261,3,1
201426261,7,1
201426269,3,2
201426276,3,2
201426276,9,2
201426280,3,2
201426280,5,2
201426280,6,2
201426280,7,2
201426283,3,2
201426287,3,2
201426287,7,2
201426287,9,2
201426289,3,2
201426289,7,2
201426289,8,2
201426289,9,2
201426291,3,2
201426296,3,2
201426298,3,2
201426298,3,3
201426298,6,3
201426305,3,2
201426309,3,2
201426312,3,2
201426312,7,2
201426314,3,2
201426314,7,2
201426319,3,2
201426321,3,2
201426321,6,2
201426322,7,1
201426323,4,2
201426323,6,2
201426323,3,3
201426326,3,2
201426330,3,2
201426336,3,2
201426338,3,2
201426338,4,2
201426338,6,2
201426346,3,2
201426348,3,2
201426348,4,2
201426348,6,2
201426354,6,1
201426354,7,1
201426367,5,1
201426367,3,2
201426379,3,2
201426379,4,2
201426380,6,2
201426381,3,3
201426384,11,1
201426384,3,2
201426391,5,2
201426392,3,2
201426392,4,2
201426392,7,2
201426392,9,2
201426398,3,2
201426399,3,2
201426411,3,2
201426411,4,2
201426411,6,2
201426412,3,2
201426412,9,2
201426413,3,2
201426413,9,2
201426416,3,2
201426421,3,2
201426429,3,2
201426429,3,3
201426429,7,3
201426430,4,1
201426432,3,2
201426436,3,2
201426436,7,2
201426438,3,2
201426438,5,2
201426438,9,2
201426442,3,1
201426448,1,2
201426448,7,2
201426448,9,2
201426452,3,1
201426452,3,3
201426452,4,3
201426452,6,3
201426454,3,2
201426467,3,2
201426470,3,3
201426470,4,3
201426470,6,3
201426471,3,2
201426474,3,2
201426474,7,2
201426474,8,2
201426474,9,2
201426477,3,2
201426479,3,2
201426480,3,2
201426483,3,2
201426499,4,2
201426499,6,2
201426500,3,2
201426505,7,1
201426505,3,2
201426515,3,2
201426519,3,2
201426527,3,2
201426530,3,2
201426530,6,2
201426531,3,1
201426531,3,2
201426533,3,2
201426533,9,2
201426539,3,2
201426542,3,2
201426549,3,2
201426549,9,2
201426551,6,1
201426557,3,1
201426557,8,1
201426557,9,1
201426558,3,1
201426558,8,1
201426558,9,1
201426568,3,2
201426570,3,3
201426572,6,1
201426572,3,2
201426584,4,1
201426584,5,1
201426584,6,1
201426584,3,2
201426585,3,2
201426586,3,2
201426586,6,2
201426586,3,3
201426586,4,3
201426586,6,3
201426589,6,2
201426590,6,2
201426591,3,3
201426591,6,3
201426598,3,2
201426601,3,2
201426607,3,2
201426607,3,3
201426607,7,3
201426609,3,2
201426610,3,1
201426612,3,2
201426615,3,2
201426616,3,2
201426618,3,2
201426620,3,2
201426620,9,2
201426621,3,3
201426623,3,1
201426623,3,2
201426623,3,3
201426623,6,3
201426625,3,1
201426625,3,2
201426625,8,2
201426625,9,2
201426626,3,2
201426628,3,2
201426631,3,2
201426640,3,2
201426640,4,2
201426640,6,2
201426640,7,2
201426640,8,2
201426640,9,2
201426647,3,2
201426647,3,3
201426650,4,1
201426650,6,1
201426650,3,2
201426651,3,3
201426655,4,1
201426655,5,1
201426655,6,1
201426659,11,1
201426667,3,2
201426667,9,2
201426671,3,2
201426671,4,2
201426671,6,2
201426671,7,2
201426671,9,2
201426673,3,2
201426674,3,2
201426676,7,1
201426676,9,1
201426679,7,2
201426679,8,2
201426679,9,2
201426680,12,2
201426685,9,1
201426686,3,2
201426686,3,3
201426686,7,3
201426686,8,3
201426686,9,3
201426690,3,2
201426690,7,2
201426690,9,2
201426692,3,2
201426694,7,1
201426694,9,1
201426694,3,2
201426694,7,2
201426694,9,2
201426695,3,2
201426695,4,2
201426697,2,1
201426697,3,2
201426700,4,1
201426700,6,1
201426702,3,2
201426702,7,2
201426702,8,2
201426702,9,2
201426717,3,2
201426717,4,2
201426717,6,2
201426717,7,2
201426717,9,2
201426721,3,2
201426723,7,2
201426723,9,2
201426723,3,3
201426732,4,2
201426732,6,2
201426740,7,2
201426740,9,2
201426741,6,2
201426742,5,2
201426742,9,2
201426745,3,2
201426750,3,2
201426752,3,2
201426752,9,2
201426757,3,2
201426758,3,2
201426761,6,1
201426761,3,2
201426761,3,3
201426763,3,2
201426763,9,2
201426769,2,2
201426769,3,2
201426769,9,2
201426771,3,2
201426772,3,3
201426774,3,2
201426774,7,2
201426774,9,2
201426777,3,2
201426777,4,2
201426777,6,2
201426779,3,2
201426779,9,2
201426781,3,2
201426786,3,3
201426794,3,2
201426794,9,3
201426796,3,2
201426797,3,2
201426798,3,2
201426798,7,2
201426800,3,1
201426801,3,2
201426802,8,1
201426802,9,1
201426802,3,2
201426803,3,2
201426805,6,2
201426807,3,2
201426807,8,2
201426814,7,1
201426818,3,2
201426818,6,2
201426818,7,2
201426818,9,2
201426819,3,1
201426819,4,1
201426822,3,2
201426822,9,2
201426823,3,2
201426825,3,1
201426825,7,1
201426826,3,2
201426826,7,2
201426826,9,2
201426828,6,1
201426830,3,2
201426830,9,2
201426833,3,2
201426835,6,1
201426835,3,2
201426839,3,1
201426839,4,1
201426839,7,1
201426839,9,1
201426839,1,2
201426839,3,2
201426839,4,2
201426839,5,2
201426841,3,2
201426844,3,2
201426846,3,1
201426846,4,1
201426846,7,1
201426846,8,1
201426846,9,1
201426855,6,2
201426858,11,2
201426859,4,1
201426860,6,1
201426860,6,2
201426860,8,2
201426860,9,2
201426861,7,1
201426861,9,1
201426863,3,2
201426870,3,2
201426871,3,1
201426871,3,2
201426871,3,3
201426872,3,3
201426873,8,1
201426873,9,1
201426878,4,1
201426883,7,1
201426883,3,2
201426885,7,1
201426885,3,2
201426886,3,1
201426886,4,1
201426886,6,1
201426887,3,2
201426890,3,2
201426896,3,2
201426904,3,1
201426904,4,1
201426906,3,2
201426909,4,1
201426909,5,1
201426909,9,1
201426912,4,1
201426912,3,2
201426912,4,2
201426914,3,2
201426914,7,2
201426914,9,2
201426914,3,3
201426914,9,3
201426928,4,1
201426928,6,1
201426928,3,2
201426928,4,2
201426928,6,2
201426931,7,1
201426931,3,2
201426933,3,2
201426934,3,2
201426935,11,1
201426940,3,2
201426940,4,2
201426940,6,2
201426941,7,1
201426941,9,1
201426943,12,2
201426946,3,2
201426946,7,2
201426951,3,1
201426955,3,2
201426959,3,3
201426959,9,3
201426960,3,2
201426965,11,2
201426967,3,2
201426967,4,2
201426975,3,2
201426976,3,2
201426980,6,1
201426983,3,2
201426984,3,2
201426984,4,2
201426989,3,1
201426989,3,2
201426989,9,2
201426992,3,2
201426992,5,2
201426992,6,2
201426992,7,2
201426992,3,3
201426993,3,2
201426994,3,2
201426994,9,2
201426995,3,2
201426995,4,2
201426995,6,2
201426995,7,2
201426995,9,2
201427000,3,2
201427001,3,2
201427001,9,2
201427003,6,2
201427005,4,1
201427005,5,1
201427005,6,1
201427005,3,2
201427005,9,2
201427006,3,2
201427007,3,2
201427008,3,2
201427014,6,1
201427014,9,1
201427015,4,1
201427015,5,1
201427015,6,1
201427015,7,1
201427015,9,1
201427015,3,2
201427015,3,3
201427015,7,3
201427015,9,3
201427016,4,1
201427016,6,1
201427016,7,1
201427017,3,1
201427017,6,1
201427018,3,2
201427019,3,2
201427023,3,2
201427024,7,1
201427024,9,1
201427025,7,1
201427026,3,2
201427027,8,1
201427027,9,1
201427029,9,2
201427035,3,2
201427036,3,3
201427040,3,2
201427040,4,2
201427040,6,2
201427040,7,2
201427040,9,2
201427043,3,2
201427043,7,2
201427043,9,2
201427044,7,2
201427052,3,3
201427059,3,2
201427065,3,2
201427066,7,2
201427066,9,2
201427071,3,2
201427073,2,3
201427073,3,3
201427076,3,2
201427083,3,2
201427091,3,2
201427091,7,2
201427092,9,1
201427095,3,2
201427098,9,1
201427103,3,2
201427105,3,2
201427105,4,2
201427109,3,2
201427109,7,2
201427109,9,2
201427116,4,1
201427117,3,2
201427118,6,1
201427118,11,2
201427122,6,1
201427122,3,2
201427123,7,2
201427123,9,2
201427123,3,3
201427123,7,3
201427123,9,3
201427124,3,2
201427124,4,2
201427124,7,2
201427126,3,2
201427126,4,2
201427126,6,2
201427140,3,2
201427140,6,2
201427146,3,2
201427153,11,2
201427154,3,2
201427154,7,2
201427154,9,2
201427155,7,1
201427155,9,1
201427155,3,2
201427163,1,2
201427163,3,2
201427163,7,2
201427164,6,2
201427168,5,1
201427169,1,1
201427169,6,1
201427169,7,1
201427169,8,1
201427169,3,2
201427169,6,2
201427169,7,2
201427169,9,2
201427169,3,3
201427171,3,1
201427174,3,2
201427175,3,2
201427175,7,2
201427177,2,1
201427177,3,2
201427177,7,2
201427178,3,1
201427178,3,2
201427180,11,1
201427187,3,3
201427190,3,2
201427190,9,2
201427191,3,2
201427192,6,1
201427192,3,2
201427195,3,1
201427195,4,1
201427196,3,1
201427196,6,1
201427196,3,2
201427196,4,2
201427196,6,2
201427196,10,2
201427198,3,1
201427199,3,2
201427199,3,3
201427199,7,3
201427199,8,3
201427199,9,3
201427206,3,2
201427206,4,2
201427206,6,2
201427207,3,2
201427208,3,2
201427211,3,2
201427211,4,2
201427211,6,2
201427212,3,2
201427217,3,2
201427219,9,1
201427220,3,2
201427220,7,2
201427220,9,2
201427222,3,2
201427224,4,1
201427224,5,1
201427224,3,2
201427224,6,2
201427226,4,2
201427226,6,2
201427229,3,2
201427229,5,2
201427231,3,2
201427234,3,2
201427239,3,2
201427243,3,2
201427247,6,1
201427251,3,2
201427251,7,2
201427255,3,2
201427261,7,1
201427267,3,2
201427272,7,2
201427272,8,2
201427272,9,2
201427275,11,2
201427279,3,2
201427279,7,2
201427279,9,2
201427282,3,1
201427282,3,2
201427291,3,2
201427291,4,2
201427291,6,2
201427291,7,2
201427291,8,2
201427291,9,2
201427301,3,2
201427303,3,2
201427303,7,2
201427305,3,2
201427305,7,2
201427305,9,2
201427307,4,2
201427307,6,2
201427307,7,2
201427307,9,2
201427313,6,1
201427314,3,2
201427314,9,2
201427318,3,1
201427318,9,1
201427322,3,2
201427322,7,2
201427322,9,2
201427325,9,1
201427326,10,1
201427327,10,1
201427328,3,1
201427328,7,1
201427329,3,1
201427329,7,1
201427334,7,1
201427334,8,1
201427334,9,1
201427335,3,2
201427335,9,2
201427336,3,2
201427339,3,2
201427339,4,2
201427339,5,2
201427339,6,2
201427340,3,2
201427345,3,2
201427348,3,2
201427351,11,1
201427351,3,2
201427351,5,2
201427351,7,2
201427351,9,2
201427351,11,3
201427352,3,2
201427356,3,2
201427357,3,2
201427359,7,1
201427359,3,2
201427359,3,3
201427360,3,1
201427360,3,2
201427361,3,2
201427363,3,2
201427363,8,2
201427363,3,3
201427365,3,2
201427368,3,2
201427368,9,2
201427370,3,1
201427370,7,1
201427370,9,1
201427370,3,2
201427371,11,2
201427378,9,2
201427382,3,2
201427382,7,2
201427382,8,2
201427382,9,2
201427387,3,2
201427388,3,2
201427388,7,2
201427388,9,2
201427403,3,2
201427403,9,2
201427407,8,2
201427408,3,2
201427408,7,2
201427408,9,2
201427409,3,2
201427410,7,1
201427410,3,2
201427415,11,1
201427420,3,2
201427422,3,2
201427427,3,2
201427434,3,2
201427436,7,2
201427436,9,2
201427437,3,2
201427437,7,2
201427437,9,2
201427438,1,2
201427438,7,2
201427438,9,2
201427442,3,2
201427444,7,1
201427445,4,1
201427445,6,1
201427449,9,1
201427451,3,2
201427451,3,3
201427451,7,3
201427457,9,1
201427467,3,2
201427480,3,2
201427481,3,2
201427485,3,2
201427488,3,2
201427488,7,2
201427499,3,2
201427502,3,1
201427502,9,1
201427502,3,2
201427503,6,2
201427505,3,2
201427510,9,1
201427514,3,2
201427514,7,2
201427514,9,2
201427520,3,2
201427521,4,1
201427521,6,1
201427521,7,1
201427521,8,1
201427521,9,1
201427521,3,3
201427521,4,3
201427521,5,3
201427521,6,3
201427524,3,2
201427525,3,2
201427526,3,1
201427526,4,1
201427526,6,1
201427533,3,1
201427533,5,1
201427533,6,1
201427533,3,2
201427534,3,2
201427535,4,1
201427535,6,1
201427535,7,1
201427535,9,1
201427535,10,1
201427537,9,1
201427537,3,2
201427547,3,3
201427557,9,1
201427558,3,1
201427558,4,1
201427558,9,1
201427558,3,2
201427558,9,2
201427565,3,2
201427565,3,3
201427567,4,2
201427567,6,2
201427568,3,2
201427581,3,1
201427581,7,1
201427582,5,1
201427582,7,1
201427582,8,1
201427582,9,1
201427583,7,1
201427583,9,1
201427583,3,2
201427584,3,2
201427584,7,2
201427584,9,2
201427589,3,2
201427590,7,2
201427590,9,2
201427594,3,2
201427595,1,2
201427597,3,2
201427597,4,2
201427604,5,2
201427604,9,2
201427606,9,1
201427606,3,2
201427606,9,2
201427606,3,3
201427613,3,2
201427617,9,1
201427618,3,2
201427619,6,1
201427620,3,2
201427624,2,2
201427624,3,2
201427625,8,2
201427625,9,2
201427626,3,2
201427626,9,2
201427627,4,2
201427627,6,2
201427629,3,2
201427635,2,2
201427652,6,1
201427655,3,2
201427655,4,2
201427655,3,3
201427656,4,2
201427656,6,2
201427667,3,2
201427672,3,2
201427676,3,2
201427678,3,2
201427678,7,2
201427678,9,2
201427679,3,2
201427679,6,2
201427688,3,2
201427689,7,1
201427689,9,1
201427689,3,2
201427690,3,2
201427690,9,2
201427693,3,2
201427700,8,2
201427701,3,3
201427704,3,1
201427708,3,2
201427710,3,2
201427715,3,2
201427721,7,1
201427721,9,1
201427724,1,2
201427729,9,1
201427729,3,2
201427734,3,1
201427734,5,1
201427734,6,1
201427735,6,1
201427735,3,3
201427736,3,2
201427736,7,2
201427736,9,2
201427737,3,1
201427737,7,1
201427737,9,1
201427740,7,2
201427741,3,2
201427741,7,2
201427745,3,2
201427747,10,2
201427771,3,2
201427771,6,2
201427771,3,3
201427771,7,3
201427772,3,2
201427772,3,3
201427772,9,3
201427773,3,2
201427776,3,2
201427778,11,1
201427778,3,2
201427778,3,3
201427779,6,1
201427779,11,2
201427783,3,2
201427783,7,2
201427784,9,2
201427787,3,2
201427787,9,2
201427796,3,2
201427799,7,2
201427800,7,2
201427800,9,2
201427800,3,3
201427802,7,1
201427802,8,1
201427802,9,1
201427808,3,2
201427808,7,2
201427811,3,2
201427811,7,2
201427811,9,2
201427812,3,2
201427812,7,2
201427812,9,2
201427813,4,1
201427813,6,1
201427813,3,2
201427813,7,2
201427813,8,2
201427813,9,2
201427814,4,1
201427814,5,1
201427814,6,1
201427815,6,1
201427816,7,2
201427822,7,2
201427822,9,2
201427822,3,3
201427823,3,1
201427823,9,1
201427823,3,2
201427824,3,2
201427825,3,1
201427825,8,1
201427825,9,1
201427825,3,2
201427825,8,2
201427830,3,2
201427831,3,3
201427831,9,3
201427841,10,2
201427847,8,1
201427847,3,2
201427850,3,3
201427852,3,2
201427852,9,2
201427854,3,2
201427854,3,3
201427855,3,2
201427855,7,2
201427855,9,2
201427856,3,2
201427858,3,2
201427859,4,1
201427859,6,1
201427859,9,1
201427861,3,2
201427864,3,2
201427866,3,3
201427868,5,1
201427869,3,1
201427869,5,2
201427869,7,2
201427869,9,2
201427873,3,2
201427874,3,3
201427874,4,3
201427874,6,3
201427874,7,3
201427874,9,3
201427877,7,1
201427877,9,1
201427877,3,3
201427877,7,3
201427877,8,3
201427877,9,3
201427878,9,1
201427879,7,2
201427880,3,2
201427880,9,2
201427882,4,1
201427883,3,2
201427883,4,2
201427883,6,2
201427885,3,3
201427885,7,3
201427888,3,1
201427888,7,1
201427888,8,1
201427892,6,1
201427895,3,2
201427900,3,3
201427900,6,3
201427907,3,2
201427908,3,2
201427909,3,2
201427912,4,2
201427916,3,2
201427920,3,2
201427920,8,2
201427923,3,2
201427935,3,2
201427935,4,2
201427935,6,2
201427935,7,2
201427941,7,1
201427942,3,2
201427944,3,3
201427944,7,3
201427944,9,3
201427948,7,2
201427948,9,2
201427950,9,2
201427956,3,2
201427957,3,2
201427960,3,2
201427960,4,2
201427960,6,2
201427961,3,2
201427961,9,2
201427962,3,2
201427962,6,2
201427967,6,2
201427970,4,2
201427970,6,2
201427972,10,2
201427978,3,2
201427978,6,2
201427980,3,2
201427983,3,2
201427983,4,2
201427983,7,2
201427983,8,2
201427983,9,2
201427987,3,2
201427994,3,2
201427994,7,2
201427994,9,2
201427996,3,2
201428000,5,1
201428000,8,1
201428006,3,2
201428006,4,2
201428006,5,2
201428006,6,2
201428006,9,2
201428011,3,1
201428011,7,1
201428015,3,1
201428015,3,2
201428017,7,1
201428017,9,1
201428022,3,2
201428022,3,3
201428025,3,3
201428025,4,3
201428025,6,3
201428025,8,3
201428038,3,2
201428038,11,2
201428040,3,2
201428042,3,2
201428042,9,2
201428046,3,1
201428046,6,1
201428046,7,1
201428046,9,1
201428049,3,1
201428049,3,2
201428050,3,2
201428058,4,2
201428058,6,2
201428058,9,2
201428067,3,2
201428067,7,2
201428070,3,2
201428084,3,1
201428084,9,1
201428084,3,2
201428085,3,2
201428086,3,2
201428086,4,2
201428086,6,2
201428093,8,1
201428095,10,2
201428096,7,2
201428096,9,2
201428097,3,2
201428103,3,2
201428106,3,2
201428106,4,2
201428106,5,2
201428106,6,2
201428108,3,2
201428113,3,1
201428115,3,2
201428119,3,2
201428127,3,2
201428129,4,1
201428129,6,1
201428129,7,1
201428129,9,1
201428130,3,2
201428131,7,1
201428131,3,2
201428132,2,2
201428132,3,2
201428132,4,2
201428132,5,2
201428132,6,2
201428139,3,3
201428140,3,2
201428140,9,2
201428141,3,2
201428145,9,2
201428146,3,2
201428155,3,2
201428155,7,2
201428160,4,1
201428162,7,1
201428164,3,2
201428166,3,2
201428166,9,2
201428167,3,2
201428167,6,2
201428168,3,3
201428170,9,2
201428172,3,2
201428173,7,1
201428173,3,2
201428173,7,2
201428173,9,2
201428174,3,2
201428177,7,1
201428177,8,1
201428177,9,1
201428180,3,1
201428180,7,1
201428183,3,2
201428199,3,2
201428199,6,2
201428213,4,1
201428213,6,1
201428213,3,2
201428213,4,2
201428218,3,2
201428220,3,2
201428224,3,3
201428225,3,3
201428227,6,2
201428230,3,2
201428230,4,2
201428230,6,2
201428231,3,2
201428237,3,2
201428237,7,2
201428237,9,2
201428238,3,2
201428241,3,1
201428241,3,2
201428243,3,1
201428243,7,1
201428243,3,2
201428243,7,2
201428243,9,2
201428244,3,2
201428248,7,1
201428248,8,1
201428248,9,1
201428251,2,1
201428256,11,2
201428257,3,2
201428257,8,2
201428257,9,2
201428262,3,2
201428265,4,1
201428265,7,1
201428283,3,3
201428288,3,2
201428299,3,2
201428308,7,2
201428308,9,2
201428309,7,1
201428309,9,1
201428312,3,2
201428318,7,2
201428318,9,2
201428323,6,1
201428334,4,2
201428336,3,3
201428337,3,3
201428338,3,2
201428341,3,2
201428342,3,2
201428343,3,1
201428343,3,2
201428347,3,2
201428349,7,1
201428351,3,2
201428352,4,1
201428352,6,1
201428352,3,2
201428354,4,1
201428354,5,1
201428354,8,1
201428354,9,1
201428358,10,2
201428362,7,1
201428362,9,1
201428368,3,2
201428368,4,2
201428371,3,2
201428371,7,2
201428371,8,2
201428371,9,2
201428371,9,3
201428380,3,2
201428380,9,2
201428386,7,1
201428386,7,2
201428389,3,2
201428389,4,2
201428389,7,2
201428389,9,2
201428394,3,2
201428394,8,2
201428395,3,2
201428397,3,2
201428401,3,2
201428401,7,2
201428402,7,1
201428402,8,1
201428402,3,2
201428402,9,2
201428411,7,1
201428414,3,2
201428414,4,2
201428414,9,2
201428416,3,2
201428416,3,3
201428419,3,2
201428423,11,1
201428425,3,2
201428427,3,2
201428427,7,2
201428428,2,2
201428428,6,2
201428429,3,2
201428431,3,3
201428436,6,2
201428436,9,2
201428437,3,1
201428437,6,1
201428437,6,2
201428438,4,1
201428438,6,1
201428439,3,1
201428449,3,2
201428449,7,2
201428449,8,2
201428455,3,2
201428455,7,2
201428456,3,2
201428461,7,1
201428461,8,1
201428461,9,1
201428461,3,2
201428464,3,2
201428466,6,1
201428467,3,2
201428467,3,3
201428467,4,3
201428468,4,1
201428468,6,1
