LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,RTE_NBR,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt
A,,Y,A,R,A,E,32.0,43.0,395,,395,60.0,178.46,178.86,8,4,0,3,8,12,36,15430.0,2.25
A,,Y,A,R,A,E,32.0,43.0,395,,395,60.0,178.86,179.39,8,4,0,3,8,12,36,14380.0,2.7800000000000002
A,,N,A,R,A,E,32.0,43.0,395,,395,60.0,179.39,179.48,8,4,0,3,8,12,36,14380.0,0.47
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,179.48,179.54,8,8,0,3,8,12,36,14380.0,0.31
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,179.54,179.56,8,8,0,2,8,11,22,14380.0,0.1
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,179.56,179.58,8,8,0,2,8,11,22,14380.0,0.1
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,179.58,179.63,8,3,0,2,3,11,22,14380.0,0.26
A,,N,A,R,A,E,32.0,43.0,395,,395,60.0,179.63,179.8,8,3,0,2,3,11,22,14380.0,0.89
A,,N,A,R,A,E,32.0,43.0,395,,395,60.0,179.8,179.83,8,3,0,2,3,11,22,14380.0,0.16
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,179.83,179.96,8,8,0,2,8,11,22,14380.0,0.68
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,179.96,180.07,8,8,0,2,4,12,23,14380.0,0.58
A,,N,A,R,A,E,32.0,43.0,395,,395,60.0,180.07,180.9,8,8,0,2,4,12,23,14380.0,4.36
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,180.9,181.08,8,8,0,2,4,12,23,14380.0,0.94
A,,Y,A,R,A,E,32.0,43.0,395,,395,60.0,181.08,181.39,8,8,0,2,4,12,23,14380.0,1.63
A,,N,A,R,A,E,32.0,43.0,395,,395,60.0,181.39,181.51,8,8,0,2,4,12,23,14380.0,0.63
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,181.51,181.55,8,7,0,2,8,12,24,14380.0,0.21
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,181.55,181.67000000000004,8,7,0,2,8,12,24,14380.0,0.63
A,,,A,R,A,E,32.0,43.0,395,,395,60.0,181.67000000000004,181.68,8,7,0,2,8,12,24,14380.0,0.05
A,,N,A,R,A,E,32.0,42.0,395,,395,60.0,181.68,181.95000000000005,8,7,0,2,5,12,24,14380.0,1.42
A,,N,A,R,A,E,32.0,42.0,395,,395,60.0,181.95000000000005,182.08,8,7,0,2,5,12,24,14380.0,0.68
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,182.08,182.1,8,7,0,2,5,12,24,14380.0,0.1
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,182.1,182.27,8,10,0,2,10,12,24,14380.0,0.89
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,182.27,182.28,8,10,0,2,10,12,24,14380.0,0.05
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,182.28,182.34,8,10,0,2,10,12,24,14380.0,0.31
A,,,,R,A,E,32.0,42.0,395,,395,60.0,182.34,182.37,8,10,0,2,0,12,24,14380.0,0.16
A,,,,R,A,E,32.0,42.0,395,,395,60.0,182.37,183.23,8,10,0,2,0,12,24,14380.0,4.509999999999999
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,183.23,183.46,8,10,0,2,10,12,24,14380.0,1.21
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,183.46,184.15,8,10,0,2,10,12,24,14380.0,3.62
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,184.15,184.22,8,8,0,2,8,11,22,12354.0,0.32
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,184.22,184.29,8,6,0,2,10,12,23,12354.0,0.32
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,184.29,184.65,8,8,0,2,8,11,22,9574.0,1.26
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,184.65,184.66,8,8,0,2,8,11,22,10441.0,0.04
A,,,A,R,A,E,32.0,42.0,395,320.0,395,60.0,184.66,184.73,8,8,0,2,8,11,22,10441.0,0.27
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,184.73,185.19,8,8,0,2,8,11,22,10441.0,1.75
W,,,W,R,A,E,32.0,42.0,395,,395,60.0,185.19,185.20000000000005,8,0,0,2,0,21,42,10441.0,0.04
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,185.20000000000005,185.22,8,8,0,2,8,11,22,10441.0,0.08
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,185.22,185.82,8,8,0,2,8,11,22,10441.0,2.29
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,185.82,186.76,8,8,0,2,8,11,22,10441.0,3.58
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,186.76,186.8,8,8,0,2,8,11,22,10441.0,0.15
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,186.8,186.85,8,8,0,2,8,11,22,10441.0,0.19
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,186.85,186.88,8,8,0,2,8,11,22,10441.0,0.11
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,186.88,187.58,8,8,0,2,8,11,22,10119.0,2.59
A,,Y,A,R,A,E,32.0,42.0,395,,395,60.0,187.58,187.61,8,8,0,2,8,11,22,9295.0,0.1
A,,,A,R,A,E,32.0,42.0,395,,395,60.0,187.61,188.45000000000005,8,4,0,2,4,11,22,9295.0,2.85
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,188.45000000000005,188.47,8,8,0,2,8,12,24,9295.0,0.07000000000000002
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,188.47,188.70000000000005,8,7,0,2,7,12,24,9295.0,0.78
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,188.70000000000005,189.3,8,7,0,2,7,12,24,9295.0,2.04
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,189.3,189.99,8,7,0,2,7,12,24,8882.0,2.24
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,189.99,190.36,8,7,0,2,7,12,24,8882.0,1.2
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,190.36,190.85,8,7,0,2,7,12,24,8882.0,1.59
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,190.85,191.41,8,7,0,2,7,12,24,8882.0,1.82
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,191.41,191.66,8,7,0,2,7,12,24,8882.0,0.8100000000000002
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,191.66,192.06,8,7,0,2,7,12,24,8882.0,1.3
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,192.06,192.15,8,7,0,2,7,12,24,8882.0,0.29
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,192.15,192.8,8,7,0,2,7,12,24,8882.0,2.1099999999999994
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,192.8,192.86,8,7,0,2,7,12,24,8882.0,0.19
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,192.86,193.06,8,7,0,2,7,12,24,8882.0,0.65
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,193.06,193.62,8,7,0,2,7,12,24,8882.0,1.82
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,193.62,194.3,8,7,0,2,7,12,24,8882.0,2.2
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,194.3,194.9,8,7,0,2,7,12,24,8882.0,1.95
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,194.9,195.16,8,7,0,2,7,12,24,8362.0,0.79
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,195.16,195.34,8,8,0,2,8,12,24,8362.0,0.55
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,195.34,195.48,8,8,0,2,8,12,24,6251.0,0.32
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,195.48,196.86,8,7,0,2,7,12,24,6251.0,3.15
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,196.86,197.34,8,7,0,2,7,12,24,6251.0,1.1
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,197.34,198.42000000000004,8,7,0,2,7,12,24,6251.0,2.46
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,198.42000000000004,201.54,8,7,0,2,7,12,24,6251.0,7.12
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,201.54,202.72,8,7,0,2,7,12,24,6251.0,2.69
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,202.72,203.26,8,7,0,2,7,12,24,6251.0,1.23
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,203.26,203.28,8,7,0,2,7,12,24,6251.0,0.05
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,203.28,204.91,8,7,0,2,7,12,24,6251.0,3.72
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,204.91,205.28,8,7,0,2,7,12,24,6251.0,0.84
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,205.28,205.6,8,6,0,2,7,12,24,6251.0,0.73
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,205.6,205.62,8,6,0,2,7,12,24,6251.0,0.05
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,205.62,206.24,8,6,0,2,7,12,24,6251.0,1.41
A,,,A,R,A,E,33.0,42.0,395,,395,60.0,206.24,206.38,8,6,0,2,7,12,24,6251.0,0.32
A,,N,A,R,A,E,33.0,42.0,395,,395,60.0,206.38,207.19,8,6,0,2,7,12,24,5764.0,1.7
A,,Y,A,R,A,E,33.0,42.0,395,,395,60.0,207.19,207.45,8,6,0,2,8,12,24,7475.0,0.71
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,207.45,208.06,8,8,0,2,8,12,24,7475.0,1.66
W,,,W,R,A,E,33.0,43.0,395,,395,60.0,208.06,208.08,8,0,0,2,0,19,38,7475.0,0.05
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,208.08,208.69,8,8,0,2,8,12,24,7475.0,1.66
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,208.69,209.19,8,8,0,2,8,12,24,7475.0,1.36
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,209.19,209.44,8,8,0,2,8,12,24,7475.0,0.68
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,209.44,209.88,8,9,0,2,7,12,24,7475.0,1.2
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,209.88,209.95,8,8,0,2,8,12,24,7475.0,0.19
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,209.95,210.2,8,8,0,2,8,12,24,7475.0,0.68
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,210.2,210.7,8,8,0,2,8,12,24,7475.0,1.36
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,210.7,210.79,8,8,0,2,8,12,24,7475.0,0.25
W,,,W,R,A,E,33.0,43.0,395,,395,60.0,210.79,210.81,8,0,0,2,0,20,40,7475.0,0.05
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,210.81,211.45,8,8,0,2,8,12,24,7475.0,1.75
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,211.45,211.46,8,8,0,2,8,12,24,8922.0,0.03
A,,,A,R,A,E,33.0,43.0,395,205.0,395,60.0,211.46,211.53,8,8,0,2,8,12,24,8922.0,0.23000000000000004
A,,,A,R,A,E,33.0,43.0,395,205.0,395,60.0,211.53,211.61000000000004,8,6,0,2,5,12,24,8922.0,0.26
A,,,A,R,A,E,33.0,43.0,395,205.0,395,60.0,211.61000000000004,211.71,8,8,0,2,8,12,24,8922.0,0.33
C,,,C,R,A,E,33.0,43.0,395,205.0,395,60.0,211.71,211.82,8,0,0,2,0,18,36,8922.0,0.36
C,,Y,C,R,A,E,33.0,43.0,395,205.0,395,60.0,211.82,211.88,8,0,0,2,0,20,40,8922.0,0.2
C,,Y,C,R,A,E,33.0,43.0,395,205.0,395,60.0,211.88,211.95,8,0,0,2,0,22,44,9609.0,0.25
C,,Y,C,R,A,E,33.0,43.0,395,205.0,395,60.0,211.95,212.02000000000004,8,0,0,2,0,22,44,9609.0,0.25
C,,Y,C,R,A,E,33.0,43.0,395,205.0,395,60.0,212.02000000000004,212.15,8,0,0,2,0,22,44,9609.0,0.4600000000000001
C,,Y,C,R,A,E,33.0,43.0,395,205.0,395,60.0,212.15,212.21,8,0,0,2,0,22,44,9609.0,0.21
C,,Y,C,R,A,E,33.0,43.0,395,205.0,395,60.0,212.21,212.26,8,0,0,2,0,31,62,9609.0,0.18
C,,Y,C,R,A,E,33.0,43.0,395,205.0,395,60.0,212.26,212.32,8,0,0,2,0,31,62,9609.0,0.21
A,,Y,A,R,A,E,33.0,43.0,395,205.0,395,60.0,212.32,212.4,8,7,0,2,7,12,24,7152.0,0.21
A,,Y,A,R,A,E,33.0,43.0,395,205.0,395,60.0,212.4,212.48,8,7,0,2,7,12,24,7152.0,0.21
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,212.48,212.49,8,7,0,2,7,12,24,7152.0,0.03
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,212.49,212.56,8,7,0,2,7,12,24,7152.0,0.18
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,212.56,212.57,8,7,0,2,7,12,24,6732.0,0.02
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,212.57,212.59,8,7,0,2,7,12,24,6055.0,0.04
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,212.59,213.02000000000004,8,7,0,2,7,12,24,6055.0,0.95
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,213.02000000000004,214.32,8,7,0,2,7,12,24,6055.0,2.87
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,214.32,214.33,8,7,0,2,7,12,24,6055.0,0.02
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,214.33,214.34,8,7,0,2,7,12,24,6055.0,0.02
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,214.34,214.37,8,7,0,2,7,12,24,6055.0,0.07000000000000002
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,214.37,214.45,8,7,0,2,7,12,24,6055.0,0.18
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,214.45,215.43,8,7,0,2,7,12,24,6055.0,2.17
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,215.43,215.76,8,7,0,2,7,12,24,6055.0,0.73
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,215.76,216.57,8,7,0,2,7,12,24,6055.0,1.79
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,216.57,217.38,8,7,0,2,7,12,24,6055.0,1.79
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,217.38,217.41,8,7,0,2,7,12,24,6055.0,0.07000000000000002
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,217.41,217.59,8,8,0,2,8,12,24,6055.0,0.4
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,217.59,217.86000000000004,8,8,0,2,8,12,24,6162.0,0.61
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,217.86000000000004,218.19,8,8,0,2,8,12,24,5512.0,0.66
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,218.19,219.33,8,8,0,2,8,12,24,5512.0,2.29
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,219.33,220.3,8,8,0,2,8,12,24,5512.0,1.95
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,220.3,220.37,8,8,0,2,8,12,24,5512.0,0.14
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,220.37,220.38,8,8,0,2,8,12,24,5512.0,0.02
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,220.38,220.5,8,8,0,2,8,12,24,5512.0,0.24
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,220.5,220.57,8,8,0,2,8,12,24,5512.0,0.14
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,220.57,220.63,8,8,0,2,8,12,24,5512.0,0.12
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,220.63,220.68,8,8,0,2,8,12,24,5512.0,0.1
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,220.68,220.73,8,8,0,2,8,12,24,5512.0,0.1
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,220.73,222.52000000000004,8,8,0,2,8,12,24,5512.0,3.6
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,222.52000000000004,223.47,8,8,0,2,8,12,24,5512.0,1.91
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,223.47,223.5,8,8,0,2,8,12,24,5512.0,0.06
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,223.5,223.61000000000004,8,8,0,2,8,12,24,5512.0,0.22
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,223.61000000000004,224.09,8,8,0,2,8,12,24,5512.0,0.97
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,224.09,225.57,8,8,0,2,8,12,24,5512.0,2.98
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,225.57,226.12,8,8,0,2,8,12,24,5512.0,1.11
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,226.12,226.42000000000004,8,8,0,2,8,12,24,5512.0,0.6
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,226.42000000000004,227.7,8,8,0,2,8,12,24,5512.0,2.58
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,227.7,227.91,8,6,0,2,6,12,24,5512.0,0.42
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,227.91,227.95,8,6,0,2,6,12,24,5512.0,0.08
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,227.95,228.06,8,20,0,2,6,12,24,5512.0,0.22
W,,,W,R,A,E,33.0,43.0,395,,395,60.0,228.06,228.07,8,0,0,2,0,26,52,5512.0,0.02
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,228.07,228.09,8,6,0,2,6,12,24,5512.0,0.04
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,228.09,228.19,8,12,0,2,12,12,24,5512.0,0.2
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,228.19,228.29,8,12,0,2,12,12,24,5512.0,0.2
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,228.29,228.49,8,10,0,2,10,12,24,5512.0,0.4
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,228.49,228.94,8,10,0,2,10,12,24,5512.0,0.91
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,228.94,229.73,8,8,0,2,8,12,24,5512.0,1.59
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,229.73,229.8,8,8,0,2,8,12,24,5512.0,0.14
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,229.8,229.81,8,8,0,2,8,12,24,5512.0,0.02
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,229.81,230.22,8,8,0,2,8,12,24,5512.0,0.8200000000000002
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,230.22,230.51,8,8,0,2,8,12,24,6724.0,0.71
A,,Y,A,R,A,E,33.0,43.0,395,,395,60.0,230.51,232.62,8,8,0,2,8,12,24,7222.0,5.5600000000000005
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,232.62,232.66,8,3,0,2,3,11,22,7222.0,0.11
A,,N,A,R,A,E,33.0,43.0,395,,395,60.0,232.66,232.7,8,3,0,2,3,11,22,7222.0,0.11
A,,,A,R,A,E,33.0,43.0,395,,395,60.0,232.7,233.17000000000004,8,8,0,2,8,12,24,7222.0,1.24
A,,,A,R,A,E,33.0,43.0,395,250.0,395,60.0,233.17000000000004,233.3,8,8,0,2,8,12,24,7222.0,0.34
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,233.3,233.42000000000004,8,8,0,2,8,12,24,7222.0,0.32
A,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.42000000000004,233.48,8,8,0,2,0,25,50,7222.0,0.16
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.48,233.49,8,0,0,2,0,31,62,7222.0,0.03
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.49,233.53,8,0,0,2,0,31,62,7222.0,0.11
A,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.53,233.59,8,8,0,2,0,24,48,11305.0,0.25
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.59,233.62,8,0,0,2,0,31,62,11305.0,0.12
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.62,233.64,8,0,0,2,0,37,74,11305.0,0.08
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.64,233.65,8,0,0,2,0,37,74,11305.0,0.04
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.65,233.66,8,0,0,2,0,37,74,11305.0,0.04
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.66,233.67000000000004,8,0,0,2,0,31,62,12284.0,0.04
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.67000000000004,233.68,8,0,0,2,0,31,62,12284.0,0.04
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.68,233.7,8,0,0,2,0,31,62,12284.0,0.09
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.7,233.71,8,0,0,2,0,25,50,12284.0,0.04
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.71,233.73,8,0,0,2,0,25,50,12284.0,0.09
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.73,233.76,8,0,0,3,0,17,50,12284.0,0.13
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.76,233.94,8,0,0,4,0,13,50,12284.0,0.8100000000000002
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.94,233.98,8,0,0,4,0,16,64,12284.0,0.18
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,233.98,234.01,8,0,0,4,0,16,64,12284.0,0.13
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.01,234.04,8,0,0,4,0,19,76,12284.0,0.13
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.04,234.08,8,0,0,4,0,19,76,6926.0,0.1
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.08,234.16,8,0,0,4,0,19,76,6926.0,0.2
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.16,234.23,8,0,0,4,0,19,76,6926.0,0.18
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.23,234.27000000000004,8,0,0,4,0,19,76,6926.0,0.1
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.27000000000004,234.3,8,0,0,4,0,19,76,6926.0,0.08
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.3,234.34,8,0,0,4,0,19,76,6926.0,0.1
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.34,234.38,8,0,0,4,0,19,76,7482.0,0.11
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.38,234.4,8,0,0,4,0,19,76,8314.0,0.06
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.4,234.41,8,0,0,4,0,19,76,8314.0,0.03
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.41,234.43,8,0,0,4,0,16,64,8314.0,0.06
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.43,234.45,8,0,0,4,0,16,64,8314.0,0.06
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.45,234.48,8,0,0,4,0,16,64,8314.0,0.09
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.48,234.5,8,0,0,4,0,19,76,8314.0,0.06
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.5,234.51,8,0,0,4,0,15,60,8314.0,0.03
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.51,234.53,8,0,0,4,0,15,60,8314.0,0.06
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.53,234.54,8,0,0,4,0,15,60,8314.0,0.03
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.54,234.57,8,0,0,4,0,15,60,8314.0,0.09
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.57,234.58,8,0,0,2,0,30,60,7903.0,0.03
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.58,234.6,8,0,0,2,0,30,60,7903.0,0.06
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.6,234.64,8,0,0,2,0,18,36,7903.0,0.12
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.64,234.68,8,0,0,2,0,18,36,7903.0,0.12
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.68,234.73,8,0,0,2,0,18,36,7903.0,0.14
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.73,234.8,8,0,0,2,0,18,36,7903.0,0.2
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.8,234.81,8,0,0,2,0,18,36,7903.0,0.03
C,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.81,234.82,8,0,0,2,0,18,36,13301.0,0.05
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.82,234.83,8,0,0,2,0,18,36,13301.0,0.05
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.83,234.91,8,0,0,2,0,18,36,13301.0,0.39
C,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.91,234.92000000000004,8,0,0,2,0,18,36,13301.0,0.05
A,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.92000000000004,234.93,8,6,0,2,0,14,28,13301.0,0.05
A,,Y,C,R,A,E,33.0,43.0,395,250.0,395,60.0,234.93,235.04,8,6,0,2,0,14,28,13301.0,0.53
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.04,235.12,8,8,0,2,8,12,24,13301.0,0.39
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.12,235.16,8,8,0,2,8,12,24,13301.0,0.19
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.16,235.22,8,8,0,2,8,12,24,13301.0,0.29
A,,,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.22,235.27000000000004,8,8,0,2,8,12,24,13301.0,0.24
A,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,235.27000000000004,235.3,8,8,0,2,0,20,40,13301.0,0.15
A,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,235.3,235.32,8,8,0,2,0,26,52,13301.0,0.1
A,,,C,R,A,E,33.0,43.0,395,250.0,395,60.0,235.32,235.34,8,8,0,2,0,26,52,13301.0,0.1
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.34,235.47,8,8,0,2,8,25,49,10925.0,0.52
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.47,235.52000000000004,8,8,0,2,8,25,49,10925.0,0.2
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.52000000000004,235.54,8,8,0,2,8,12,24,10925.0,0.08
A,,Y,A,R,A,E,33.0,43.0,395,250.0,395,60.0,235.54,235.64,8,8,0,2,8,12,24,10925.0,0.4
